consensus.cluster chr start end strand tpm
4098 scaffold_199 105790 105791 - 5.3773592399836
4099 scaffold_199 109991 110060 - 941.036282813709
4100 scaffold_199 114764 114807 - 74.9794102608112
4101 scaffold_199 117337 117394 - 200.582060286411
4102 scaffold_199 122893 122925 - 1695.40851148101
4103 scaffold_199 140860 140903 - 296.705521541063
4104 scaffold_199 144025 144043 - 98.4546498474712
4105 scaffold_199 160035 160036 - 15.5852415761279
4106 scaffold_199 161632 161707 - 381.782753038861
4107 scaffold_199 165851 165898 - 305.153757076402
4108 scaffold_199 189181 189189 - 436.621855143375
4109 scaffold_199 209976 210005 - 120.79965798192
4110 scaffold_199 222202 222209 - 132.863009342721
4111 scaffold_199 223862 223892 - 785.268431768812
4112 scaffold_199 225555 225557 - 17.0063497351753
4113 scaffold_199 226017 226071 - 115.754864327626
4114 scaffold_199 226402 226455 - 3297.14711510585
4115 scaffold_199 228530 228555 - 84.2999391736009
4116 scaffold_199 242552 242608 - 299.664731425946
4117 scaffold_1996 2422 2488 - 182.770384166132
4118 scaffold_20 96471 96472 + 9.31543593818177
4119 scaffold_20 97994 97998 + 158.893698137168
4120 scaffold_20 102901 102905 + 66.7919802589098
4121 scaffold_20 105444 105470 + 20.4128976711882
4122 scaffold_20 312803 312804 + 5.31475742639801
4123 scaffold_20 330897 330898 + 27.7491347629599
4124 scaffold_20 346117 346188 + 70.5479106473021
4125 scaffold_20 352766 352836 + 161.657445122722
4126 scaffold_20 527721 527724 + 33.2035812981786
4127 scaffold_20 723388 723396 + 75.3140245092209
4128 scaffold_20 802328 802338 + 402.931277884555
4129 scaffold_20 810690 810731 + 239.643580319365
4130 scaffold_20 812340 812344 + 219.842667009757
4131 scaffold_20 816757 816761 + 64.2519205183279
4132 scaffold_20 829639 829645 + 98.0411733574463
4133 scaffold_20 831423 831431 + 336.048873838458
4134 scaffold_20 838063 838129 + 509.904401836468
4135 scaffold_20 841994 842079 + 114.987046833879
4136 scaffold_20 229938 229942 - 75.8050608768928
4137 scaffold_20 728265 728327 - 92.1661626773296
4138 scaffold_20 799503 799544 - 202.513173623512
4139 scaffold_20 841110 841113 - 63.7654589606104
4140 scaffold_20 841491 841537 - 370.772759784099
4141 scaffold_20 844372 844500 - 519.16611499225
4142 scaffold_200 69976 69986 + 56.9233050495178
4143 scaffold_200 88432 88439 + 23.3479345156714
4144 scaffold_200 129270 129274 + 56.0476337611369
4145 scaffold_200 138160 138161 + 6.58290806298179
4146 scaffold_200 145153 145158 + 10.0606708132363
4147 scaffold_200 149152 149155 + 36.47759276738
4148 scaffold_200 177485 177490 + 15.5893953100061
4149 scaffold_200 198050 198199 + 101.950878980435
4150 scaffold_200 230841 230897 + 1700.47992475224
4151 scaffold_200 235960 235963 + 5.62178465998285
4152 scaffold_200 280700 280703 + 21.1698312581183
4153 scaffold_200 48401 48411 - 59.8289077095522
4154 scaffold_200 127494 127499 - 18.4997540939387
4155 scaffold_200 137871 137877 - 31.1791313045614
4156 scaffold_200 142314 142316 - 6.83131968799997
4157 scaffold_200 314730 314734 - 40.7950030388165
4158 scaffold_201 9933 9962 + 100.548994872495
4159 scaffold_201 18848 18891 + 132.102407584537
4160 scaffold_201 22559 22868 + 729.60175430989
4161 scaffold_201 33236 33245 + 218.532833058765
4162 scaffold_201 65096 65131 + 41.571257813783
4163 scaffold_201 102317 102325 + 48.0532696881877
4164 scaffold_201 109353 109395 + 110.661030043576
4165 scaffold_201 124196 124201 + 23.7756166481411
4166 scaffold_201 152773 152853 + 237.542596952109
4167 scaffold_201 169286 169292 + 89.755319536059
4168 scaffold_201 169517 169521 + 29.9400398734958
4169 scaffold_201 172546 172567 + 1201.43906823322
4170 scaffold_201 186478 186524 + 383.319369712209
4171 scaffold_201 189294 189295 + 45.3182119960283
4172 scaffold_201 199606 199686 + 93.0041060338537
4173 scaffold_201 207511 207669 + 367.492003389196
4174 scaffold_201 207841 207865 + 44.1230388634166
4175 scaffold_201 207978 208003 + 12.2354936674833
4176 scaffold_201 46418 46420 - 106.605891447373
4177 scaffold_201 53938 53988 - 448.768010466519
4178 scaffold_201 54938 55017 - 170.467646549782
4179 scaffold_201 58121 58130 - 177.052158721324
4180 scaffold_201 61494 61513 - 60.7838836039714
4181 scaffold_201 61694 61737 - 33.8263577649838
4182 scaffold_201 62058 62065 - 906.789522851374
4183 scaffold_201 68239 68242 - 5.01072110998472
4184 scaffold_201 68417 68448 - 9.81225918821814
4185 scaffold_201 70210 70228 - 1885.82171327657
4186 scaffold_201 80400 80437 - 39.9443521751613
4187 scaffold_201 84600 84743 - 1027.38746766129
4188 scaffold_201 89965 90012 - 296.197006901136
4189 scaffold_201 93093 93120 - 96.5385361872461
4190 scaffold_201 95444 95451 - 125.830321092893
4191 scaffold_201 159298 159380 - 308.581905082316
4192 scaffold_201 179345 179371 - 12.5292470382577
4193 scaffold_201 180244 180294 - 3365.70797345002
4194 scaffold_201 183201 183218 - 550.700459677741
4195 scaffold_201 186213 186253 - 253.984206668058
4196 scaffold_201 204567 204568 - 11.0473212819413
4197 scaffold_201 204694 204769 - 39.729475662236
4198 scaffold_201 205236 205352 - 165.052433762147
4199 scaffold_201 229036 229050 - 376.490816916738
4200 scaffold_202 18562 18668 + 543.700201620279
4201 scaffold_202 18812 18817 + 43.5920846263571
4202 scaffold_202 22938 23151 + 598.156819867349
4203 scaffold_202 55434 55437 + 12.237718939788
4204 scaffold_202 60719 60765 + 597.665647469087
4205 scaffold_202 61980 61986 + 133.621151445403
4206 scaffold_202 63626 63633 + 14.4137641673225
4207 scaffold_202 69712 69725 + 351.662556135183
4208 scaffold_202 71861 71929 + 167.715078537133
4209 scaffold_202 73549 73611 + 863.322524774057
4210 scaffold_202 90042 90050 + 499.206629258996
4211 scaffold_202 107825 107854 + 664.58681359635
4212 scaffold_202 147050 147068 + 26.9095769345434
4213 scaffold_202 152033 152034 + 19.9331208449345
4214 scaffold_202 163734 163767 + 154.097398207259
4215 scaffold_202 213238 213264 + 988.673562994576
4216 scaffold_202 71577 71656 - 5794.48567078407
4217 scaffold_202 79109 79125 - 211.690361188147
4218 scaffold_202 84413 84430 - 25.5088465579138
4219 scaffold_202 86438 86441 - 5.22910532701636
4220 scaffold_202 87489 87575 - 173.903275146027
4221 scaffold_202 146955 146988 - 45.4610860399143
4222 scaffold_202 151741 151763 - 54.1441868449759
4223 scaffold_202 159593 159594 - 19.6320745721572
4224 scaffold_202 163497 163571 - 141.256705686437
4225 scaffold_202 204459 204466 - 155.367069851609
4226 scaffold_202 211832 211855 - 66.1177793957398
4227 scaffold_202 212083 212134 - 1708.78563329187
4228 scaffold_202 220733 220782 - 119.387159734741
4229 scaffold_202 226450 226472 - 20.2164560658751
4230 scaffold_2026 3388 3403 - 161.125764208363
4231 scaffold_203 26334 26408 + 1033.09993882241
4232 scaffold_203 39094 39100 + 263.571914406509
4233 scaffold_203 140216 140221 + 57.3838755919344
4234 scaffold_203 146393 146423 + 438.180202361236
4235 scaffold_203 151215 151241 + 64.1192044875035
4236 scaffold_203 189451 189463 + 64.3475583239396
4237 scaffold_203 196325 196361 + 291.144835184779
4238 scaffold_203 207396 207443 + 311.355273450217
4239 scaffold_203 38399 38407 - 5.04565578455507
4240 scaffold_203 145806 145861 - 54.6258555465806
4241 scaffold_203 163354 163411 - 482.01280179927
4242 scaffold_203 167952 168019 - 345.561339684477
4243 scaffold_203 182418 182431 - 249.370493784583
4244 scaffold_203 188849 188853 - 60.9257702921882
4245 scaffold_203 236009 236143 - 482.42079899406
4246 scaffold_2036 3592 3617 - 95.1206161989736
4247 scaffold_204 12047 12103 + 218.925266070824
4248 scaffold_204 58629 58654 + 135.379279397286
4249 scaffold_204 60190 60306 + 385.515406414795
4250 scaffold_204 97106 97111 + 33.8897034137219
4251 scaffold_204 112543 112544 + 45.2552851837619
4252 scaffold_204 116725 116728 + 59.0033999719088
4253 scaffold_204 133548 133556 + 4584.784923948
4254 scaffold_204 133678 133709 + 15.9250025868226
4255 scaffold_204 133824 133926 + 448.856915023766
4256 scaffold_204 145227 145237 + 546.170150461988
4257 scaffold_204 189845 189928 + 792.300479695846
4258 scaffold_204 191537 191543 + 747.981889649274
4259 scaffold_204 239836 239896 + 170.249025284167
4260 scaffold_204 263002 263007 + 20.1441636232862
4261 scaffold_204 266808 266832 + 752.311868426952
4262 scaffold_204 267076 267112 + 137.468741312408
4263 scaffold_204 267364 267386 + 130.876746919455
4264 scaffold_204 274837 274867 + 5237.68115317984
4265 scaffold_204 275134 275168 + 35.1354393559065
4266 scaffold_204 275300 275308 + 387.681146754538
4267 scaffold_204 275454 275558 + 635.885593064858
4268 scaffold_204 281452 281477 + 59.4556166603687
4269 scaffold_204 48844 48880 - 71.3432204178111
4270 scaffold_204 52262 52313 - 266.320503953513
4271 scaffold_204 65108 65132 - 115.166701161293
4272 scaffold_204 68756 68847 - 116.990598184242
4273 scaffold_204 76129 76151 - 5.13293381998434
4274 scaffold_204 93471 93490 - 6.58290806298179
4275 scaffold_204 93647 93740 - 434.140604720077
4276 scaffold_204 98749 98805 - 206.272405699035
4277 scaffold_204 148887 148900 - 314.39555676489
4278 scaffold_204 167161 167167 - 146.455698996207
4279 scaffold_204 255352 255370 - 17.7579046091109
4280 scaffold_204 255999 256017 - 11.5362978658329
4281 scaffold_204 256394 256450 - 155.088701203504
4282 scaffold_204 256674 256687 - 61.4420805766382
4283 scaffold_204 256850 256856 - 14.1311006176311
4284 scaffold_204 257132 257184 - 5996.18590397271
4285 scaffold_204 280499 280500 - 20.6244865965463
4286 scaffold_205 33674 33677 + 24.2845271656836
4287 scaffold_205 36916 36924 + 6.54919702793388
4288 scaffold_205 37306 37310 + 61.4495974153132
4289 scaffold_205 38733 38880 + 87.6064202966303
4290 scaffold_205 63439 63553 + 190.248602513082
4291 scaffold_205 71184 71250 + 602.532096682755
4292 scaffold_205 76023 76029 + 303.899096156366
4293 scaffold_205 81735 81767 + 40.4413875121874
4294 scaffold_205 87600 87601 + 12.7842098515815
4295 scaffold_205 91316 91319 + 23.27142725572
4296 scaffold_205 94490 94549 + 295.168163539609
4297 scaffold_205 96911 96946 + 178.270396957593
4298 scaffold_205 101434 101621 + 1409.28991845108
4299 scaffold_205 101948 101975 + 35.0710369565439
4300 scaffold_205 124724 124731 + 879.534898223725
4301 scaffold_205 146307 146371 + 52.1618847562002
4302 scaffold_205 146541 146662 + 97.6862973934308
4303 scaffold_205 151363 151370 + 901.206727685625
4304 scaffold_205 151705 151726 + 97.4873277374616
4305 scaffold_205 151816 151858 + 100.769901405911
4306 scaffold_205 152395 152430 + 68.2865447056256
4307 scaffold_205 154742 154747 + 170.498161424817
4308 scaffold_205 157033 157041 + 1254.42724492057
4309 scaffold_205 157756 157841 + 82.0909303978963
4310 scaffold_205 163962 163974 + 5913.81465887434
4311 scaffold_205 164209 164261 + 491.15717426612
4312 scaffold_205 164353 164503 + 449.982249432621
4313 scaffold_205 164611 164648 + 77.4678804114494
4314 scaffold_205 164806 164846 + 32.2358446830444
4315 scaffold_205 184600 184626 + 172.969743934618
4316 scaffold_205 188264 188450 + 62.2199087795113
4317 scaffold_205 188854 188858 + 5.38756306419868
4318 scaffold_205 190237 190246 + 9277.54191755125
4319 scaffold_205 190495 190866 + 98.0918406591706
4320 scaffold_205 210297 210324 + 98.0499442746697
4321 scaffold_205 215160 215182 + 454.417705225229
4322 scaffold_205 219426 219427 + 7.28905591038644
4323 scaffold_205 237183 237188 + 630.736573295368
4324 scaffold_205 238924 238935 + 80.0957616964359
4325 scaffold_205 240872 240991 + 15250.9769810686
4326 scaffold_205 241360 241377 + 6.49676722447488
4327 scaffold_205 242251 242271 + 5.62178465998285
4328 scaffold_205 242440 242441 + 16.1277968188238
4329 scaffold_205 246321 246363 + 347.9882091376
4330 scaffold_205 247261 247326 + 76.2450814566085
4331 scaffold_205 247520 247523 + 44.7314949411692
4332 scaffold_205 12278 12282 - 37.4814303795512
4333 scaffold_205 14912 14922 - 12.1776154939773
4334 scaffold_205 44577 44635 - 230.161999209825
4335 scaffold_205 52223 52228 - 102.264657593328
4336 scaffold_205 55979 56021 - 155.891157046248
4337 scaffold_205 70764 70838 - 2510.466018586
4338 scaffold_205 106362 106411 - 94.42976620115
4339 scaffold_205 114123 114144 - 404.732068718897
4340 scaffold_205 116173 116174 - 6.70711387549088
4341 scaffold_205 118575 118594 - 151.489970071301
4342 scaffold_205 194756 194762 - 53.0981510712972
4343 scaffold_205 196295 196299 - 53.7650133238641
4344 scaffold_205 203110 203129 - 74.6012612120566
4345 scaffold_205 221603 221607 - 93.625234084074
4346 scaffold_205 226177 226181 - 25.4962477786479
4347 scaffold_205 228746 228747 - 30.9170761525942
4348 scaffold_205 246016 246110 - 635.453882714341
4349 scaffold_206 5422 5432 + 481.278513728086
4350 scaffold_206 5667 5687 + 132.185885674063
4351 scaffold_206 18538 18584 + 1571.55716231324
4352 scaffold_206 19079 19080 + 12.1128324124703
4353 scaffold_206 39583 39587 + 112.797535672275
4354 scaffold_206 88730 88731 + 17.1125835102822
4355 scaffold_206 94271 94318 + 1159.7270828282
4356 scaffold_206 94506 94528 + 261.740836740155
4357 scaffold_206 94822 94841 + 119.878136535499
4358 scaffold_206 102168 102199 + 123.981466082504
4359 scaffold_206 129206 129211 + 117.371155836033
4360 scaffold_206 136877 136934 + 227.857526924189
4361 scaffold_206 141360 141399 + 313.630464881729
4362 scaffold_206 155098 155163 + 274.342573504961
4363 scaffold_206 162238 162272 + 57.4856859620535
4364 scaffold_206 164885 164908 + 10.9758164101106
4365 scaffold_206 166863 166869 + 221.127982312356
4366 scaffold_206 167083 167084 + 5.58926156290906
4367 scaffold_206 171976 171981 + 449.943389564453
4368 scaffold_206 172259 172261 + 12.3666154701362
4369 scaffold_206 185007 185014 + 12.8056598900709
4370 scaffold_206 197918 197954 + 55.5355919750816
4371 scaffold_206 226230 226294 + 296.906232499014
4372 scaffold_206 230497 230503 + 99.467749185433
4373 scaffold_206 14680 14685 - 71.9447734786431
4374 scaffold_206 18290 18341 - 119.356069257656
4375 scaffold_206 22559 22560 - 5.13293381998434
4376 scaffold_206 22858 22943 - 761.625386402745
4377 scaffold_206 24308 24329 - 31.8920742114554
4378 scaffold_206 24817 24869 - 354.64635082632
4379 scaffold_206 31648 31724 - 396.003385762407
4380 scaffold_206 33431 33593 - 587.26002000464
4381 scaffold_206 73489 73515 - 45.7108896520353
4382 scaffold_206 75372 75398 - 58.0524797488324
4383 scaffold_206 86025 86085 - 217.166338767193
4384 scaffold_206 117536 117537 - 25.3283140599001
4385 scaffold_206 119809 119932 - 364.368373963906
4386 scaffold_206 121784 121845 - 243.250771804448
4387 scaffold_206 141336 141355 - 55.4092130498427
4388 scaffold_206 150970 150973 - 47.7611589765365
4389 scaffold_206 152620 152626 - 17.0340098486591
4390 scaffold_206 161892 161983 - 320.625996378782
4391 scaffold_206 169242 169291 - 165.688164220951
4392 scaffold_206 210319 210326 - 66.4235363013095
4393 scaffold_206 215775 215776 - 5.46679193278983
4394 scaffold_206 216062 216067 - 1016.47038898986
4395 scaffold_206 218587 218598 - 108.570688301868
4396 scaffold_206 224958 224967 - 237.281289324113
4397 scaffold_207 12352 12353 + 11.6135548514742
4398 scaffold_207 24889 24894 + 50.881486174485
4399 scaffold_207 74684 74686 + 70.5674736413218
4400 scaffold_207 132583 132606 + 5.01577259851329
4401 scaffold_207 136619 136662 + 600.888972696012
4402 scaffold_207 136946 136961 + 19.1875719690662
4403 scaffold_207 165811 165819 + 336.459918514802
4404 scaffold_207 213277 213318 + 85.8829410612864
4405 scaffold_207 219485 219569 + 173.145768871281
4406 scaffold_207 242045 242083 + 256.499974704088
4407 scaffold_207 4105 4112 - 181.278003368768
4408 scaffold_207 8307 8310 - 11.9700745972472
4409 scaffold_207 11717 11741 - 5.0924383128727
4410 scaffold_207 124118 124151 - 513.788961594241
4411 scaffold_207 128130 128137 - 295.212445105936
4412 scaffold_207 203850 203888 - 180.805210834564
4413 scaffold_207 213120 213162 - 238.191882780148
4414 scaffold_207 219208 219252 - 159.539694383162
4415 scaffold_207 231957 231968 - 808.893337377921
4416 scaffold_207 253104 253145 - 403.2199359382
4417 scaffold_2077 50 72 + 75.6837001016001
4418 scaffold_2077 221 228 + 5.07064758983405
4419 scaffold_208 44724 44727 + 46.5468519966084
4420 scaffold_208 46864 46889 + 42.3267421668748
4421 scaffold_208 51248 51298 + 181.878740403896
4422 scaffold_208 55108 55109 + 10.9943055885111
4423 scaffold_208 89503 89554 + 475.253296768782
4424 scaffold_208 93227 93288 + 177.28537312
4425 scaffold_208 102631 102661 + 268.069201183758
4426 scaffold_208 128680 128739 + 277.614186637578
4427 scaffold_208 132176 132243 + 5270.70121375966
4428 scaffold_208 132779 132813 + 38.7979751822924
4429 scaffold_208 135470 135528 + 49.4811118590175
4430 scaffold_208 136646 136647 + 112.976176281034
4431 scaffold_208 138039 138042 + 66.0277330440334
4432 scaffold_208 154977 155011 + 1521.96579875034
4433 scaffold_208 155158 155166 + 171.703877846953
4434 scaffold_208 167927 167928 + 113.480244889977
4435 scaffold_208 183958 183969 + 681.481666989437
4436 scaffold_208 80472 80494 - 10.3305300249113
4437 scaffold_208 89471 89498 - 29.4729194380848
4438 scaffold_208 92958 92988 - 110.831732112295
4439 scaffold_208 141957 142013 - 278.737828724055
4440 scaffold_208 146106 146118 - 43.4878990068813
4441 scaffold_208 202896 202897 - 5.22910532701636
4442 scaffold_209 30394 30414 + 250.199668838889
4443 scaffold_209 34610 34613 + 100.765324391228
4444 scaffold_209 159723 159730 + 710.743449647501
4445 scaffold_209 161410 161414 + 135.24917625427
4446 scaffold_209 162554 162556 + 93.6572443310942
4447 scaffold_209 165151 165171 + 1346.99516278748
4448 scaffold_209 167959 167971 + 65.9118927428109
4449 scaffold_209 168117 168135 + 22.7063847293028
4450 scaffold_209 227615 227654 + 129.177903198107
4451 scaffold_209 231131 231142 + 21.5247133817285
4452 scaffold_209 59526 59531 - 5.51734985836461
4453 scaffold_209 65212 65218 - 211.033654222945
4454 scaffold_209 68795 68802 - 56.0144196104905
4455 scaffold_209 75080 75081 - 37.290627760549
4456 scaffold_209 87971 87977 - 151.762886377466
4457 scaffold_209 93344 93347 - 100.14248241947
4458 scaffold_209 99482 99486 - 247.254957409189
4459 scaffold_209 127018 127019 - 97.1163542017876
4460 scaffold_209 156842 156865 - 93.0219442313475
4461 scaffold_209 175763 175764 - 7.44751364756876
4462 scaffold_209 184774 184775 - 173.494776953229
4463 scaffold_209 186088 186089 - 14.606428584026
4464 scaffold_209 201364 201432 - 71.2017821624007
4465 scaffold_209 203726 203738 - 29.3990488021561
4466 scaffold_209 206438 206483 - 955.976365027405
4467 scaffold_209 219176 219203 - 46.0147800059534
4468 scaffold_209 225021 225068 - 52.1713766013329
4469 scaffold_209 226796 226805 - 11.5777091219322
4470 scaffold_209 227287 227404 - 441.91508437817
4471 scaffold_209 250804 250808 - 181.180332615117
4472 scaffold_209 258671 258692 - 99.1742298526115
4473 scaffold_209 259127 259154 - 11.8139836004619
4474 scaffold_209 259354 259390 - 23.4103409830869
4475 scaffold_209 259547 259555 - 1125.00669925936
4476 scaffold_21 2219 2250 + 13.3445261188131
4477 scaffold_21 76891 76946 + 161.857188654592
4478 scaffold_21 82441 82448 + 35.57428864973
4479 scaffold_21 119981 120021 + 54.4044969252899
4480 scaffold_21 122308 122322 + 42.1896849438416
4481 scaffold_21 128506 128696 + 6815.30883572087
4482 scaffold_21 128982 129083 + 150.505540216966
4483 scaffold_21 129532 129568 + 1939.90186032149
4484 scaffold_21 129816 129840 + 112.326504031638
4485 scaffold_21 151640 151645 + 124.661442140074
4486 scaffold_21 161121 161128 + 360.176559793285
4487 scaffold_21 165283 165296 + 5.29541767209732
4488 scaffold_21 173142 173147 + 319.019070209852
4489 scaffold_21 176901 176919 + 397.825358573393
4490 scaffold_21 184082 184156 + 190.220417076169
4491 scaffold_21 207373 207378 + 173.262111129675
4492 scaffold_21 208579 208613 + 329.496190107616
4493 scaffold_21 214429 214437 + 140.474936589201
4494 scaffold_21 230487 230496 + 5.3773592399836
4495 scaffold_21 242524 242528 + 399.448100039639
4496 scaffold_21 243820 243851 + 153.302707842485
4497 scaffold_21 243956 243957 + 18.7362815955147
4498 scaffold_21 245085 245133 + 89.2324133050553
4499 scaffold_21 245535 245597 + 125.044256745793
4500 scaffold_21 261531 261544 + 123.033101064523
4501 scaffold_21 272636 272670 + 63.3760274518822
4502 scaffold_21 276186 276192 + 68.5968567089322
4503 scaffold_21 281167 281174 + 16.0451258684159
4504 scaffold_21 311022 311095 + 892.5590655089
4505 scaffold_21 312878 312967 + 428.751251289709
4506 scaffold_21 318712 318762 + 273.869605262366
4507 scaffold_21 319101 319108 + 41.5016390123957
4508 scaffold_21 325985 325994 + 83.2519594950753
4509 scaffold_21 326767 326860 + 1733.57298236967
4510 scaffold_21 327359 327414 + 139.713673429821
4511 scaffold_21 330321 330356 + 54.175705559257
4512 scaffold_21 339524 339530 + 34.4741131705099
4513 scaffold_21 341183 341226 + 15757.458211897
4514 scaffold_21 341582 341634 + 210.220866334424
4515 scaffold_21 341783 341786 + 5.54602080138099
4516 scaffold_21 369866 369870 + 38.4203491238538
4517 scaffold_21 377174 377177 + 51.9182871922583
4518 scaffold_21 385504 385519 + 38.3607445677855
4519 scaffold_21 393974 393982 + 225.936192689811
4520 scaffold_21 409722 409734 + 49.3911951264892
4521 scaffold_21 434042 434107 + 183.088644304782
4522 scaffold_21 440719 440738 + 320.517891226315
4523 scaffold_21 463756 463772 + 64.2253671011524
4524 scaffold_21 492103 492107 + 182.710510024155
4525 scaffold_21 497557 497820 + 678.146330144894
4526 scaffold_21 510692 510698 + 53.0735556550367
4527 scaffold_21 545655 545662 + 192.888618885875
4528 scaffold_21 566989 567020 + 223.93172071623
4529 scaffold_21 571891 571955 + 4362.73943291919
4530 scaffold_21 572638 572672 + 92.0869690362366
4531 scaffold_21 574200 574203 + 63.6841778220325
4532 scaffold_21 575730 575739 + 745.916393072404
4533 scaffold_21 580405 580413 + 841.442739201087
4534 scaffold_21 626094 626125 + 77.9927540378688
4535 scaffold_21 654650 654657 + 351.073751032373
4536 scaffold_21 663727 663803 + 123.565758513521
4537 scaffold_21 677371 677378 + 125.467942533463
4538 scaffold_21 723379 723426 + 413.186027235779
4539 scaffold_21 731218 731222 + 46.552947392334
4540 scaffold_21 735493 735494 + 10.4060078361628
4541 scaffold_21 741477 741553 + 256.661183507008
4542 scaffold_21 745684 745685 + 62.9443908979939
4543 scaffold_21 750865 750957 + 489.583429120598
4544 scaffold_21 759485 759540 + 186.179334881359
4545 scaffold_21 761920 761926 + 186.151759374036
4546 scaffold_21 800410 800461 + 473.702837072733
4547 scaffold_21 800844 800864 + 51.4462937459598
4548 scaffold_21 812342 812346 + 83.396042279989
4549 scaffold_21 816041 816042 + 51.805525745264
4550 scaffold_21 856534 856537 + 41.800043242541
4551 scaffold_21 863239 863244 + 236.7102036419
4552 scaffold_21 863437 863457 + 116.740295766825
4553 scaffold_21 865504 865505 + 134.025490171672
4554 scaffold_21 865720 865778 + 133.678653788849
4555 scaffold_21 866221 866233 + 19.0786148638087
4556 scaffold_21 868882 868887 + 332.552695303879
4557 scaffold_21 869100 869104 + 37.9097548585115
4558 scaffold_21 874959 874966 + 715.576897211316
4559 scaffold_21 877959 877967 + 670.127947494579
4560 scaffold_21 906178 906185 + 540.878512718918
4561 scaffold_21 909950 909956 + 584.112956789927
4562 scaffold_21 910470 910477 + 209.829207579201
4563 scaffold_21 916935 916940 + 377.934639081668
4564 scaffold_21 917650 917653 + 5.62524966997215
4565 scaffold_21 920273 920280 + 801.782958079127
4566 scaffold_21 920475 920482 + 101.636322408818
4567 scaffold_21 922967 922975 + 764.973679793263
4568 scaffold_21 923189 923195 + 11.7134113498567
4569 scaffold_21 931749 931779 + 144.81009301017
4570 scaffold_21 933005 933009 + 258.199139585877
4571 scaffold_21 5335 5348 - 30.5430120077239
4572 scaffold_21 59248 59266 - 5.11608805048355
4573 scaffold_21 75703 75706 - 50.08938392756
4574 scaffold_21 119861 119870 - 332.561988564428
4575 scaffold_21 143898 143923 - 76.6860989735756
4576 scaffold_21 146872 146912 - 379.192223970315
4577 scaffold_21 149448 149495 - 48.2689049607448
4578 scaffold_21 153207 153211 - 8.00211572770686
4579 scaffold_21 154520 154635 - 1362.43545705992
4580 scaffold_21 199578 199580 - 11.3027289383272
4581 scaffold_21 205634 205648 - 141.33511807075
4582 scaffold_21 220820 220823 - 7.3682847789776
4583 scaffold_21 221224 221232 - 1464.19170813406
4584 scaffold_21 252326 252347 - 29.6072282859235
4585 scaffold_21 254384 254408 - 773.180267053764
4586 scaffold_21 317143 317192 - 81.5864260025332
4587 scaffold_21 317462 317479 - 6.0014733617103
4588 scaffold_21 317839 317926 - 295.813612775109
4589 scaffold_21 318092 318161 - 7218.99405171749
4590 scaffold_21 335434 335437 - 15.1805394265752
4591 scaffold_21 340708 340727 - 111.447704246354
4592 scaffold_21 354887 354952 - 853.043542081206
4593 scaffold_21 384461 384531 - 383.260967542838
4594 scaffold_21 424240 424259 - 182.482161296571
4595 scaffold_21 428051 428081 - 72.7473405116249
4596 scaffold_21 448761 448783 - 16.4695610168144
4597 scaffold_21 452497 452498 - 12.6707290583171
4598 scaffold_21 476134 476383 - 728.596399498752
4599 scaffold_21 476502 476572 - 1194.15450830679
4600 scaffold_21 476636 476723 - 5536.48710491258
4601 scaffold_21 477152 477221 - 83.6826166613371
4602 scaffold_21 477314 477421 - 28082.4207846558
4603 scaffold_21 519461 519464 - 72.7095100759321
4604 scaffold_21 566681 566682 - 12.3416203740833
4605 scaffold_21 624290 624297 - 206.064165598695
4606 scaffold_21 645420 645421 - 5.83767318792724
4607 scaffold_21 663346 663480 - 595.545090826959
4608 scaffold_21 669652 669657 - 318.009430563996
4609 scaffold_21 673606 673613 - 70.6299287221939
4610 scaffold_21 688755 688762 - 323.164705958123
4611 scaffold_21 729789 729790 - 19.2678442576206
4612 scaffold_21 757171 757174 - 5.41703440639435
4613 scaffold_21 759106 759312 - 1638.45197628615
4614 scaffold_21 803384 803429 - 308.516925287564
4615 scaffold_21 805272 805311 - 130.798879679388
4616 scaffold_21 824800 824803 - 9.81225918821814
4617 scaffold_21 825412 825420 - 2093.45820794064
4618 scaffold_21 848853 848855 - 103.663893546444
4619 scaffold_21 851583 851620 - 99.0804719069588
4620 scaffold_21 851811 851815 - 159.995633917797
4621 scaffold_21 900407 900450 - 100.409431044515
4622 scaffold_21 905512 905530 - 51.6125579419931
4623 scaffold_210 26299 26351 + 755.960059348316
4624 scaffold_210 35331 35484 + 2269.65728561431
4625 scaffold_210 35845 35904 + 100.205792907283
4626 scaffold_210 16176 16184 - 94.6639914886835
4627 scaffold_210 26056 26111 - 116.169398688061
4628 scaffold_210 28325 28339 - 77.8898885196171
4629 scaffold_210 31162 31214 - 77.4920689478901
4630 scaffold_210 86396 86417 - 1327.78956959865
4631 scaffold_210 92607 92615 - 99.0174537466732
4632 scaffold_211 115026 115047 + 26.3949062208421
4633 scaffold_211 117712 117759 + 82.7217677347553
4634 scaffold_211 122170 122219 + 160.295975877211
4635 scaffold_211 125957 126000 + 60.5263148854273
4636 scaffold_211 160066 160137 + 256.979745371488
4637 scaffold_211 166107 166115 + 562.173962347758
4638 scaffold_211 167137 167164 + 1219.53458927495
4639 scaffold_211 167868 167898 + 24.6796122879369
4640 scaffold_211 168195 168208 + 42.1220923954592
4641 scaffold_211 168871 169004 + 79.9860222033517
4642 scaffold_211 183966 184010 + 114.616862206088
4643 scaffold_211 193921 193955 + 607.214946417379
4644 scaffold_211 206082 206149 + 712.579162912339
4645 scaffold_211 217168 217179 + 37.8479033589799
