"mat_females_1" "mat_females_2" "mat_females_3" "mat_males_1" "mat_males_2" "pE_females_1" "pE_females_2" "pE_females_3" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "FDR" "tw_dis" "chr" "start" "end" "strand" "de" "gene"
"scaffold_14_1513774_1513856_+" 4.83897279716422 5.32019852563466 3.61776341040444 47.9910351140569 41.9435498689168 20.237739668321 11.5599348066934 15.8485277024694 -1.47029057859286 4.00158275228307 -6.77855263681494 0.000138294840813225 0.00283026843864319 1.20750872861592 0.00283026843864319 0.0237281700550192 "scaffold_14" 1513774 1513856 "+" 1 "JGI_V11_301663"
"scaffold_14_1591469_1591535_+" 556.010744104263 640.715666059662 624.053898381238 167.099858759232 118.987700192718 326.071079652885 311.27441656153 320.584884799486 1.21322623924765 8.62348130810273 7.27116841627931 8.45396360903881e-05 0.00204718951253399 1.6928316874824 0.00204718951253399 0.0155908798215733 "scaffold_14" 1591469 1591535 "+" 1 "JGI_V11_301602"
"scaffold_14_1647435_1647450_+" 25.6888209464544 23.764197714786 31.6367847799461 18.4953009752909 16.9982408129997 33.2224196629875 40.193663902272 47.580879714421 1.18505203453949 5.08864910786072 5.89704178446576 0.000357437015274641 0.00516713115565963 0.203775729720327 0.00516713115565963 0.0210958084629794 "scaffold_14" 1647435 1647450 "+" 1 "JGI_V11_301607"
"scaffold_14_853308_853313_-" 189.633538483129 128.488240201906 178.531504876505 66.8280096286165 76.0465277536123 398.774321144553 576.670750461355 394.683727208187 2.68450047433251 7.85540825068559 12.6036835887407 1.42274930557543e-06 0.000246808202263549 6.00487266827115 0.000246808202263549 0.0326598646086783 "scaffold_14" 853308 853313 "-" 1 "JGI_V11_100222"
"scaffold_14_952452_952456_-" 16.8629463736817 17.0636881194879 17.353523653092 25.8562866056881 27.7035790098616 15.0379524017155 11.9395398058508 13.9761208330183 -0.917470200312101 4.42547445125226 -6.35106363681893 0.000216651472389816 0.00365853397888713 0.763055552129905 0.00365853397888713 0.0195446349902959 "scaffold_14" 952452 952456 "-" 1 "JGI_V11_239688"
"scaffold_14_1200173_1200265_-" 179.630462407556 222.469059357716 190.24320791995 67.1986143917328 79.1366106443056 185.275222537782 158.356047601782 180.666797109578 1.2886123315692 7.45257889117456 8.46245073179228 2.83851462648555e-05 0.00107778149908798 2.85055693394157 0.00107778149908798 0.0152807677565905 "scaffold_14" 1200173 1200265 "-" 1 "JGI_V11_230652"
"scaffold_14_1287824_1287838_-" 2316.22099129749 1592.71798707958 2100.42433640681 2007.79162372788 3034.73061857138 688.528273040422 979.820063800051 719.028720671761 -1.61407265632429 10.7816335848175 -6.77028717497814 0.000139472856437262 0.00283733587050728 1.16778255804825 0.00283733587050728 0.0393415208849384 "scaffold_14" 1287824 1287838 "-" 1 "JGI_V11_315544"
"scaffold_14_1307837_1307847_-" 657.097992289685 438.486105295098 629.143240555676 426.601454219681 721.618263066816 1809.05151008447 2016.17217914724 1365.61961020811 1.65777075012119 9.98653084078074 6.06958924582037 0.00029461617069756 0.00454108705109114 0.362605484406309 0.00454108705109114 0.0465770888935426 "scaffold_14" 1307837 1307847 "-" 1 "JGI_V11_239793"
"scaffold_14_1324158_1324164_-" 3.36296789161448 3.95962974866093 4.54652104928965 8.62927708720516 6.40269753588985 116.442065664887 96.9349307370807 159.596918427387 3.98013631859322 4.40359313790963 12.0128440542791 2.05590907205245e-06 0.000284875773562794 5.65366760637475 0.000284875773562794 0.0347304644109065 "scaffold_14" 1324158 1324164 "-" 1 "JGI_V11_100332"
"scaffold_142_220667_220762_-" 114.213447625923 126.666529285006 127.436841502833 53.9927837644578 45.5862677722101 85.755889585302 79.1791250563548 83.341960122692 0.768755944379113 6.65829325565516 5.85195024903738 0.000376189881006432 0.00530950836491475 0.0654726716464493 0.00530950836491475 0.0131655808179344 "scaffold_142" 220667 220762 "-" 1 "JGI_V11_63450"
"scaffold_143_83319_83400_+" 1300.31789646497 1368.12295995242 1281.71375774548 760.524822027324 817.761071087801 1332.64231126054 1211.29511302361 1491.49530729509 0.801588714648668 10.4384654724905 5.74178420869398 0.000426720703433483 0.00572621973482259 -0.0351952538272355 0.00572621973482259 0.0113243800193156 "scaffold_143" 83319 83400 "+" 1 "JGI_V11_301730"
"scaffold_143_210236_210257_+" 1089.55517048739 963.567323674255 1105.86525957235 1068.76644165187 1130.1201456192 462.280805367076 661.854672862349 609.655248857466 -0.906282074479829 9.97544947154826 -5.48481504026531 0.000576127831767748 0.00695801980113428 -0.358248595061744 0.00695801980113428 0.01958750671205 "scaffold_143" 210236 210257 "+" 1 "JGI_V11_330569"
"scaffold_15_272397_272429_+" 261.286663215079 318.84863987704 315.091725177273 77.0638860010508 94.0366179515286 246.535318661091 364.671330507805 260.05112166623 1.77864857198068 7.99812350142857 9.63783551016379 1.08685088579322e-05 0.000660595963489025 3.87646249516504 0.000660595963489025 0.0262657010946481 "scaffold_15" 272397 272429 "+" 1 "JGI_V11_315704"
"scaffold_15_356211_356228_+" 170.072435213131 154.938185120151 166.892855695697 120.952152879628 114.789915773974 291.241885775259 251.151957366854 309.19001711553 1.29646541809252 7.78727307468819 9.20708563798913 1.52659876095128e-05 0.000766593619907167 3.51949271475819 0.000766593619907167 0.0129846500897937 "scaffold_15" 356211 356228 "+" 1 "JGI_V11_240002"
"scaffold_15_651882_651890_+" 8.28004267883805 6.56502467188864 11.8206952965949 23.3613621845999 23.840841532574 6.13570227863138 7.31776418970708 7.15884352223411 -1.67582586176253 3.67497644549354 -7.05614003514037 0.000104467213453305 0.00235631603678011 1.72418621943928 0.00235631603678011 0.0231230229365839 "scaffold_15" 651882 651890 "+" 1 "JGI_V11_100563"
"scaffold_15_665750_665757_+" 103.764819288602 125.567075801787 121.84102095479 7.1361625010378 3.7541617556934 55.3577919313198 62.7057267038296 61.1888800354112 3.43397458973831 5.6713707883999 10.5163679767632 5.64975939435958e-06 0.000481288878407007 4.5172412845063 0.000481288878407007 0.0164528015725954 "scaffold_15" 665750 665757 "+" 1 "JGI_V11_315764"
"scaffold_15_858929_858967_+" 986.619671954766 1004.36296273856 1039.02176484085 493.559745784298 414.899098891255 863.889449388587 701.35604116135 770.524962465656 0.813869380609168 9.7992956800904 5.48964754404049 0.000572837734542417 0.00693456519449329 -0.35350749929551 0.00693456519449329 0.0131447119752807 "scaffold_15" 858929 858967 "+" 1 "JGI_V11_315806"
"scaffold_15_1128720_1128735_+" 41.1459288619722 46.4016506810176 42.5854036455861 11.1194902315828 10.8169353705417 21.8046609780767 26.4078561686008 19.5819120328988 1.03782358552541 4.87006378985882 6.32164077307538 0.000223625207582851 0.0037278113754934 0.796314736406289 0.0037278113754934 0.0184763960926313 "scaffold_15" 1128720 1128735 "+" 1 "JGI_V11_315831"
"scaffold_15_1404715_1404880_+" 222.932329264287 248.547739172315 213.109620291764 60.8367777022392 66.0030412633797 167.359674032187 209.982793397046 170.755682470548 1.54922265674768 7.50379422575069 11.5547207084494 2.76661247677246e-06 0.000338413456934436 5.31316398602333 0.000338413456934436 0.0153772778224117 "scaffold_15" 1404715 1404880 "+" 1 "JGI_V11_230702"
"scaffold_15_266039_266050_-" 1746.46697606774 1786.21823306941 1592.86486381257 1356.93429610995 1112.35379997693 2037.08420208962 1971.77641831402 1932.36545923553 0.725114725894739 10.949733705531 5.32753881513415 0.000695379733578572 0.00788047918827756 -0.558612639141288 0.00788047918827756 0.0114528274244497 "scaffold_15" 266039 266050 "-" 1 "JGI_V11_301837"
"scaffold_15_361176_361274_-" 136.120030538871 141.945641371918 116.968672435958 35.1151635651361 32.3404380685458 59.4929753683923 64.6523163745789 58.4491634945228 0.879016222826944 6.39174158876306 6.78570284565265 0.000137284645227306 0.00282466464711931 1.16519520025934 0.00282466464711931 0.0149046977087758 "scaffold_15" 361176 361274 "-" 1 "JGI_V11_230683"
"scaffold_15_814405_814488_-" 35.0454163851477 35.0793706982263 33.2956365020084 41.337864913652 48.8943507850152 80.6724173814061 80.6700808936748 75.1494274220685 0.839163101555145 5.91615229031596 7.14451438163626 9.57080295204531e-05 0.0022478381962699 1.5415188473122 0.0022478381962699 0.0147972274497287 "scaffold_15" 814405 814488 "-" 1 "JGI_V11_301858"
"scaffold_15_1121948_1122033_-" 28.8907552784136 27.9928916036809 35.0544350048031 91.3632107009608 72.297806695403 26.251891819248 25.4638271687349 28.8119897392502 -1.54625474034006 5.48589806457998 -9.47156303780008 1.23722406017859e-05 0.000699537137602426 3.74643541595076 0.000699537137602426 0.019243266579372 "scaffold_15" 1121948 1122033 "-" 1 "JGI_V11_315830"
"scaffold_15_1402466_1402468_-" 11.934572520061 10.5124737391033 9.59189998192255 36.2337002417437 35.6511423183459 11.9610344961841 12.4105370197269 12.0988035437522 -1.48963270844602 4.22471507268422 -11.4458120981172 2.97357003055137e-06 0.000359124451411274 5.28076277654444 0.000359124451411274 0.0200286542000196 "scaffold_15" 1402466 1402468 "-" 1 "JGI_V11_100688"
"scaffold_15_1473482_1473492_-" 102.584837609002 123.64903827288 107.361027471191 3.87254005198957 3.6426064164552 28.3540194524759 43.462484979135 31.3444144470766 3.05010015035045 5.23490302821785 5.87246505562303 0.000367527221319952 0.00523369734121443 0.623684153368709 0.00523369734121443 0.0211190380443804 "scaffold_15" 1473482 1473492 "-" 1 "JGI_V11_315898"
"scaffold_15_1709017_1709028_-" 16.9385667217062 13.6649240210812 19.7916485520663 10.4845137132255 12.8027323275793 22.7516126586637 23.6102603007346 29.6774261271159 1.12250571127379 4.44190640406779 5.20296701289884 0.000809072175397219 0.00864429745292818 -0.592350930060385 0.00864429745292818 0.021515249724759 "scaffold_15" 1709017 1709028 "-" 1 "JGI_V11_301897"
"scaffold_155_63519_63639_-" 147.61928774973 199.236531935414 124.498122987007 58.8749091217407 45.9181567379443 110.094698598904 121.149233063375 110.773362108866 1.16082231627379 6.97045653770767 5.65847417737498 0.000469887741335441 0.00607479531176348 -0.171495125207418 0.00607479531176348 0.0264877722982931 "scaffold_155" 63519 63639 "-" 1 "JGI_V11_218652"
"scaffold_158_121387_121470_+" 60.4337272159992 71.6495263470887 65.5304795364825 14.999098061363 13.0249627835605 27.7349721286587 30.8488619382175 25.5510000934325 1.01279852364538 5.2943652302073 6.70218392332205 0.000149612498869171 0.002913169085124 1.1748003759343 0.002913169085124 0.0171772862482881 "scaffold_158" 121387 121470 "+" 1 "JGI_V11_302032"
"scaffold_16_812147_812188_+" 95.089979152246 113.413005363322 99.0157225346891 29.3788567368722 23.2906929871612 48.1636241057186 50.9394033892585 51.1324211316403 0.960239310687562 6.06295436592919 6.47871333556974 0.00018905362623751 0.00333889768517695 0.842067959501514 0.00333889768517695 0.0155303741591369 "scaffold_16" 812147 812188 "+" 1 "JGI_V11_230717"
"scaffold_16_1015288_1015291_+" 134.738860501873 130.646560780582 162.954590005329 46.8289914746269 58.2755474449186 213.514850344232 264.065479062013 230.929709854817 2.1968245450456 7.3197627201551 14.1178090477289 5.92681127220346e-07 0.000148393236778702 6.89971579648544 0.000148393236778702 0.0175041263471349 "scaffold_16" 1015288 1015291 "+" 1 "JGI_V11_240495"
"scaffold_16_1461014_1461018_+" 28.9022438049773 39.1548691560917 31.309034643916 5.59827869135075 11.2560759893815 26.451030555096 31.6745106826843 35.8116177927148 1.93899622290803 4.78657696650373 6.22152462666787 0.000249274108534327 0.00404476916586057 0.793694241087673 0.00404476916586057 0.0223959999377438 "scaffold_16" 1461014 1461018 "+" 1 "JGI_V11_302152"
"scaffold_16_625458_625474_-" 9.68060231476614 9.28530955229219 10.1441000653829 31.1173336723807 28.3670033025748 9.10201020784478 8.42259921301505 10.7455044617892 -1.58073618404639 3.97520280528963 -10.2013807418388 7.10307213196903e-06 0.000531345285484158 4.41231848403959 0.000531345285484158 0.0210967143774312 "scaffold_16" 625458 625474 "-" 1 "JGI_V11_302119"
"scaffold_16_1047359_1047421_-" 69.0169123893437 78.4782769147919 74.3459903842684 17.2438260862875 16.3358203451937 28.6845079019553 33.5365488639846 27.9392610635421 0.854830492532751 5.45761058652011 6.29507226270956 0.000230135589116441 0.00379280654385482 0.690975130661509 0.00379280654385482 0.0162864729347722 "scaffold_16" 1047359 1047421 "-" 1 "JGI_V11_302083"
"scaffold_16_1077301_1077307_-" 59.3940252927617 58.9648168806413 53.8837940394136 132.276085095331 173.173611018462 50.0452388840329 68.3563358140143 75.7068233286699 -1.20448682664094 6.50981828608392 -6.08140323466047 0.00029078273120862 0.00448925248941981 0.352412211734167 0.00448925248941981 0.0230831237807966 "scaffold_16" 1077301 1077307 "-" 1 "JGI_V11_302139"
"scaffold_16_1584750_1584755_-" 175.028926117038 200.785813846207 210.204286972494 9.13337763641817 5.96153839000223 77.7918227623344 91.0418328589823 100.411283863905 3.54261395297185 6.28160631256639 13.8341696409273 6.93581280976654e-07 0.00016140143906825 6.65610126236469 0.00016140143906825 0.0173611140407157 "scaffold_16" 1584750 1584755 "-" 1 "JGI_V11_101032"
"scaffold_161_85504_85516_-" 9.59766733196738 7.2446985162816 10.1357412300781 24.3397524726189 32.3376748954499 8.78528671981219 8.23874779112667 9.71909973071432 -1.57249839267066 3.88436888261382 -7.98380530831255 4.33228709953389e-05 0.00137323425968946 2.54259865178718 0.00137323425968946 0.0231763147552153 "scaffold_161" 85504 85516 "-" 1 "JGI_V11_261937"
"scaffold_163_35400_35507_-" 53.8952283947144 42.8660107405172 35.9927006637023 13.7223257409907 19.4241469919411 41.6083445737525 37.6869382328872 41.247868613228 1.30782078226234 5.32249347011976 5.94293060720984 0.000339402670917676 0.00497425634904078 0.268540867360759 0.00497425634904078 0.02111274627908 "scaffold_163" 35400 35507 "-" 1 "JGI_V11_331348"
"scaffold_163_102865_102875_-" 177.947087860478 193.448957420197 307.273923346284 166.041169793722 175.93576833751 340.554254194799 424.478475458579 360.624529249682 1.16257417038268 8.22922667371698 5.12221010415991 0.000893562484548738 0.00916222402115405 -0.838359318269592 0.00916222402115405 0.0340505748119763 "scaffold_163" 102865 102875 "-" 1 "JGI_V11_203797"
"scaffold_166_256382_256424_-" 44.4208634641454 50.4922318751929 42.7890359764406 10.3746105144495 8.94098736209572 18.7331973450809 17.9596404124385 22.8544935988406 1.03362171556729 4.78730911419632 5.24889352675331 0.000764948284877406 0.00837893612467184 -0.46539867790568 0.00837893612467184 0.0187939098165665 "scaffold_166" 256382 256424 "-" 1 "JGI_V11_302234"
"scaffold_169_28333_28334_+" 18.0366183325711 19.3811534626393 18.7780385545999 28.1285933587729 22.4076317366396 12.2739108249117 13.055480807289 15.5207264363117 -0.830339674045637 4.44908600219057 -5.0234019600966 0.00101029851942163 0.00983822395818721 -0.878620555745645 0.00983822395818721 0.0202419892349073 "scaffold_169" 28333 28334 "+" 1 "JGI_V11_302260"
"scaffold_17_494639_494641_+" 13.0337256671356 11.6084990320241 13.1775117748383 24.7280721331997 27.8136134347808 7.5100886693234 9.35622646626315 9.20564949392281 -1.50901501344651 4.02469596967746 -9.67939633992147 1.05252592340137e-05 0.000652992953758531 4.02440218492195 0.000652992953758531 0.0210179926027755 "scaffold_17" 494639 494641 "+" 1 "JGI_V11_240796"
"scaffold_17_947267_947274_+" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 12.7418896597566 12.9138769524544 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -4.71956567807558 0.438178284924373 -6.06479398286296 0.00029618800421172 0.00455795120674842 -0.471945903692053 0.00455795120674842 0.0272523132951498 "scaffold_17" 947267 947274 "+" 1 "JGI_V11_240919"
"scaffold_17_947642_947646_+" 5.30881100827574 6.68078878261329 3.71855431545821 36.0086846760085 26.7129262312593 7.0931558603287 8.06239339862543 5.44181285154165 -2.06992848696044 3.50167517339332 -8.43818480648543 2.89864179221929e-05 0.0010845467191986 3.04140794497313 0.0010845467191986 0.0252497220652138 "scaffold_17" 947642 947646 "+" 1 "JGI_V11_240919"
"scaffold_17_1019618_1019643_+" 7.32822698686379 6.14326213984994 4.75930964178441 13.7365772080195 15.2312928716228 6.03007387726734 6.94627826943927 7.16010364251182 -1.02091685425748 3.30604903749782 -5.24798720272135 0.000765793134966339 0.00837893612467184 -0.322252783666157 0.00837893612467184 0.0234305163687217 "scaffold_17" 1019618 1019643 "+" 1 "JGI_V11_302377"
"scaffold_17_1048385_1048412_+" 18.3391466012227 18.1526367146814 16.0423189360562 51.2048885796468 61.6974163441211 19.3688449451375 17.864960574381 23.8799661405993 -1.41773058574858 4.91003743055095 -8.51942174201524 2.70272700287861e-05 0.00104773052378408 2.93065350075814 0.00104773052378408 0.0198666450374579 "scaffold_17" 1048385 1048412 "+" 1 "JGI_V11_210534"
"scaffold_17_1206449_1206452_+" 540.606407346628 480.773811392068 591.77812011708 149.231730588898 106.184214316888 429.310578671952 309.57945497254 404.454782698599 1.61744780528783 8.60674658647977 7.58037189730335 6.28734588568188e-05 0.0017304017654563 2.0088430844991 0.0017304017654563 0.0252187592067467 "scaffold_17" 1206449 1206452 "+" 1 "JGI_V11_230761"
"scaffold_17_1236790_1236795_+" 10.4567144402233 9.82944892381765 9.39601417245628 21.4875037717034 21.8541350521086 8.4702171187621 9.45233801229513 6.2917572268774 -1.34593040966979 3.79004337665311 -7.84345067509623 4.92312058091429e-05 0.00145874203299699 2.45337620867477 0.00145874203299699 0.0218413806796904 "scaffold_17" 1236790 1236795 "+" 1 "JGI_V11_316514"
"scaffold_17_1281679_1281689_+" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 456.82220911291 404.901082646163 438.697638871328 9.81087622506988 2.91814206989867 9.15991270053731 1.58576256771205e-05 0.000783925422722315 -0.140013771989753 0.000783925422722315 0.0178083986739766 "scaffold_17" 1281679 1281689 "+" 1 "JGI_V11_223734"
"scaffold_17_1297103_1297129_+" 51.7429653532337 42.879958191113 53.9332209828594 601.674785592119 406.955195080288 113.647265612702 67.2114558866207 70.1820837202245 -2.56193032342843 6.98529828219556 -9.33036686128237 1.38326320513548e-05 0.000735943491894557 3.62574087685282 0.000735943491894557 0.0400178482638291 "scaffold_17" 1297103 1297129 "+" 1 "JGI_V11_223736"
"scaffold_17_1419224_1419325_+" 55.1955329078586 56.2426816900862 61.902850738714 79.4489863097292 88.7396986831751 42.8598659775228 57.2545407288737 47.5430744081644 -0.737993616432793 6.15898203671529 -5.27921615623691 0.000737261865129265 0.00819936980350736 -0.658377154433414 0.00819936980350736 0.0163240673816351 "scaffold_17" 1419224 1419325 "+" 1 "JGI_V11_223760"
"scaffold_17_1460568_1460579_+" 7.25237742610955 6.55140116978012 4.9487569384426 11.1468316525795 4.85881558961633 60.4266570617356 83.1875563391731 73.8000493116088 3.22673738797766 4.33960557969829 10.1155653985119 7.56825448337724e-06 0.000542922676886483 4.3940280150083 0.000542922676886483 0.02518395978862 "scaffold_17" 1460568 1460579 "+" 1 "JGI_V11_223767"
"scaffold_17_58439_58442_-" 9.99063325471159 9.69277123973134 9.48795134573285 32.5711108467547 48.6715839200778 10.8995258400927 9.15734521490218 15.1916922146351 -1.71694283075326 4.18623593011956 -7.16015015681336 9.42446382745441e-05 0.00224236432363448 1.65139900614429 0.00224236432363448 0.0267546150277204 "scaffold_17" 58439 58442 "-" 1 "JGI_V11_223594"
"scaffold_17_391601_391624_-" 34.9014518848966 37.6724603905365 38.2092726098283 14.6189900279453 14.0178766531139 23.2788865535881 27.9733663694266 28.4707827305933 0.901209571742171 4.96454503034714 6.17336005980139 0.000262755501221131 0.00420978314648209 0.572896323537784 0.00420978314648209 0.0177129330291791 "scaffold_17" 391601 391624 "-" 1 "JGI_V11_195302"
"scaffold_17_391601_391624_-.1" 34.9014518848966 37.6724603905365 38.2092726098283 14.6189900279453 14.0178766531139 23.2788865535881 27.9733663694266 28.4707827305933 0.901209571742171 4.96454503034714 6.17336005980139 0.000262755501221131 0.00420978314648209 0.572896323537784 0.00420978314648209 0.0177129330291791 "scaffold_17" 391601 391624 "-" 1 "JGI_V11_223612"
"scaffold_17_394461_394510_-" 362.819656118953 431.860214910889 371.464695816714 200.275290315515 212.911038119548 344.994263489075 349.508487825786 492.453763254245 0.953047968411115 8.62761845756959 5.02413328229099 0.00100937564389378 0.00983822395818721 -0.966527305829615 0.00983822395818721 0.0229471805475528 "scaffold_17" 394461 394510 "-" 1 "JGI_V11_302274"
"scaffold_17_649669_649740_-" 278.511101094382 261.416405523249 326.532072463983 34.085708620985 43.2647562751135 121.098449415265 164.246847018785 106.986906426956 1.76716701470552 7.26477198628452 9.13853134308284 1.61341660091752e-05 0.000787494727665096 3.45757146306809 0.000787494727665096 0.0258355503933578 "scaffold_17" 649669 649740 "-" 1 "JGI_V11_210441"
"scaffold_17_1296107_1296112_-" 22.0044694760519 18.5735588175142 21.2382356707454 245.449774058052 167.884205093605 54.2715667697323 25.8185673691433 19.0272898966164 -2.70471707847539 5.6644458356181 -6.99955731161632 0.000110539872904357 0.00244700911225167 1.41358842845287 0.00244700911225167 0.0612550171628091 "scaffold_17" 1296107 1296112 "-" 1 "JGI_V11_316524"
"scaffold_170_114192_114222_-" 30.0572677561093 33.0264448422043 29.7873871495876 13.3504446083996 18.0999469471743 31.6590899112021 33.444636423389 24.173384953738 0.938622428920736 4.95677145258157 5.0551997249007 0.000971009204477206 0.00960003208269904 -0.840361193596226 0.00960003208269904 0.0197186870327443 "scaffold_170" 114192 114222 "-" 1 "JGI_V11_231804"
"scaffold_173_74017_74054_-" 33.4145636670546 37.256147492342 33.0137775546932 9.00370840148923 6.84416340925964 17.7715017978062 25.3897105459083 21.3015585461534 1.41831364350021 4.60603748367367 6.16091359591606 0.000266368605065113 0.00424987100489339 0.742463047779481 0.00424987100489339 0.0198255895950074 "scaffold_173" 74017 74054 "-" 1 "JGI_V11_302434"
"scaffold_173_151448_151469_-" 617.875424557086 716.033930187337 480.684244210539 1604.72144719449 1167.65299301399 574.876188418396 515.125742618327 448.54331479944 -1.38598649576177 9.68751601903414 -6.36902725191935 0.000212511932987325 0.00362067205827154 0.714155320718767 0.00362067205827154 0.0303182477403232 "scaffold_173" 151448 151469 "-" 1 "JGI_V11_262644"
"scaffold_18_290233_290239_+" 27.2427351782065 28.1166440572276 26.3717230173127 105.072813223542 108.16646713715 38.2239052426473 41.5071122081499 27.5733264602802 -1.54572586190618 5.66896063159428 -9.45621157139713 1.25223789582347e-05 0.000701480308813072 3.726110002366 0.000701480308813072 0.0183221562820502 "scaffold_18" 290233 290239 "+" 1 "JGI_V11_316644"
"scaffold_18_452454_452769_-" 20.20346661037 16.7958706300657 16.9862101038874 3.83951169046679 12.3585782642675 181.241316425908 206.646131521078 158.468062328238 4.64589731919081 5.36776060192796 12.5095322254381 1.50709824934989e-06 0.000256771864232988 5.91442159852731 0.000256771864232988 0.0233936978406965 "scaffold_18" 452454 452769 "-" 1 "JGI_V11_241217"
"scaffold_18_452985_453012_-" 552.262831092555 554.340663949251 693.691282156586 165.873356257776 234.871501833858 4820.14523201416 6842.04567209106 8447.44598135027 5.08128048319202 10.3684667046789 19.8877930633045 4.05496704452188e-08 3.50817482441181e-05 9.50446704155977 3.50817482441181e-05 0.0407677524323941 "scaffold_18" 452985 453012 "-" 1 "JGI_V11_241217"
"scaffold_18_602285_602366_-" 45.6019256415463 46.9646784297737 56.8569028889314 16.7484109143419 14.6805830968167 30.6005973272805 29.5460014633732 25.8905593113654 0.884217158611269 5.19547858746204 5.47414451176071 0.000583466234529055 0.00701998908403747 -0.295199808339436 0.00701998908403747 0.0182704642602745 "scaffold_18" 602285 602366 "-" 1 "JGI_V11_302541"
"scaffold_18_700351_700354_-" 48.1451789389873 44.907769519257 40.046758311254 215.315870559431 168.986178727166 56.3125487860954 72.0800575688719 50.9292067482841 -1.64420676210089 6.41354766478308 -9.23078165512065 1.49781054807182e-05 0.000760138853146449 3.53669737301493 0.000760138853146449 0.0218178304541744 "scaffold_18" 700351 700354 "-" 1 "JGI_V11_316760"
"scaffold_18_728347_728370_-" 4.41940439567836 0.00489594859245157 0.0102722582041728 1237.4496277571 1251.97388652689 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -11.2657748448339 2.48495436609175 -11.2769300413103 3.32960668422665e-06 0.00038352971022724 1.09764326333878 0.00038352971022724 0.0229222457006275 "scaffold_18" 728347 728370 "-" 1 "JGI_V11_316769"
"scaffold_18_813890_813924_-" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 3.74595041017144 3.86320933723541 22.7714926442536 20.5622708246674 16.1689200802172 2.26469667933597 2.03745157753625 5.51903360678823 0.000553269156646843 0.00676761669688144 0.243059908014426 0.00676761669688144 0.0250976400059424 "scaffold_18" 813890 813924 "-" 1 "JGI_V11_302546"
"scaffold_18_940650_940674_-" 34.6633193337433 33.7233406376313 39.048445915821 31.3685853444987 28.14637169565 45.7331702174194 47.4221048669675 44.1343164221161 0.650985941821513 5.49640366603449 5.29289293878602 0.000725134573802769 0.00810129855814078 -0.613312803166324 0.00810129855814078 0.0159749412578922 "scaffold_18" 940650 940674 "-" 1 "JGI_V11_302556"
"scaffold_18_943892_943996_-" 172.576007564087 166.261169881365 170.691249124832 96.4397620287549 108.496513786286 207.370178290501 264.158091030449 237.242941459844 1.23336301210671 7.65617435770766 9.54865012382236 1.16480290571063e-05 0.000681802731496018 3.80434698533406 0.000681802731496018 0.013866181393755 "scaffold_18" 943892 943996 "-" 1 "JGI_V11_316836"
"scaffold_18_956514_956518_-" 0.011621778022568 7.60771228000852 0.0172227353379939 1.38777878078145e-17 1.38777878078145e-17 1386.87018556769 1261.97666587469 1087.1556316276 11.3269432787246 3.98755159289083 7.27984497001121 8.38291380717231e-05 0.00204718951253399 -0.581749542670016 0.00204718951253399 0.0281934851710175 "scaffold_18" 956514 956518 "-" 1 "JGI_V11_302632"
"scaffold_18_1378677_1378716_-" 37.1561308331268 39.0340483813058 35.5746297703189 18.7278814673524 22.4050120016673 53.7980767752723 44.8210318121114 40.5392503099774 1.18670629970443 5.39063469689907 7.35094560209957 7.82499897521142e-05 0.0019485194174889 1.81356543529492 0.0019485194174889 0.0180792941465151 "scaffold_18" 1378677 1378716 "-" 1 "JGI_V11_316989"
"scaffold_187_51434_51443_+" 231.006602579602 171.066597574454 212.875456580728 281.625311179989 279.026126217059 163.714827764536 105.369184340197 113.992357868248 -1.1214329655274 7.77644641727944 -5.09763304914512 0.000921154459396952 0.00933978182476761 -0.874395061133644 0.00933978182476761 0.0269134323276219 "scaffold_187" 51434 51443 "+" 1 "JGI_V11_229446"
"scaffold_187_55734_55743_+" 282.007208142362 155.256634073123 223.222184526554 475.189757255949 406.620778796426 173.322444295363 130.19163043714 160.215305492344 -1.47782682027704 8.07482078301178 -5.75070230325973 0.000422364298410247 0.00569478032746461 -0.0321219157675063 0.00569478032746461 0.0358445237740067 "scaffold_187" 55734 55743 "+" 1 "JGI_V11_332302"
"scaffold_187_96288_96427_+" 39.4506369029277 24.5922274355547 28.0913190584751 53.9507629855277 66.443230587618 27.2310348077785 21.9527455170799 13.4231347395877 -1.51749170793655 5.21592436195046 -5.22543919815791 0.000787143828155974 0.00851089633178354 -0.684350277391249 0.00851089633178354 0.0299974220318837 "scaffold_187" 96288 96427 "+" 1 "JGI_V11_18087"
"scaffold_187_47146_47199_-" 230.414932563044 150.044940532352 158.318939179745 132.239648946962 225.266517591967 69.3470176223984 68.1669466148455 62.1931358426382 -1.33336051003166 7.18385827078395 -5.30386878162796 0.00071556008884045 0.00803195153838439 -0.613886597168672 0.00803195153838439 0.0399070756051428 "scaffold_187" 47146 47199 "-" 1 "JGI_V11_263361"
