"mat_females_1" "mat_females_2" "mat_females_3" "mat_males_1" "mat_males_2" "pE_females_1" "pE_females_2" "pE_females_3" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "FDR" "tw_dis" "chr" "start" "end" "strand" "de" "gene"
"scaffold_17_78332_78340_+" 23.1016925679711 24.1541669162414 19.9375315293092 51.581709792869 61.0353582815515 38.9426547679176 50.0237258842921 46.1904435978272 1.49725138370898 5.4618659056337 9.65896999657554 1.06924250926959e-05 0.000360969756024066 3.8369934071257 0.000360969756024066 0.0183809216268845 "scaffold_17" 78332 78340 "+" 1 "JGI_V11_316225"
"scaffold_17_102038_102113_+" 15.3927688283886 16.6586477152078 21.0215827979048 31.0891834609777 38.9603669087972 24.3388032289202 32.6171177479507 24.8695554746462 1.1555608782988 4.89489105939695 6.18621329838123 0.000259080912020156 0.00262687670731595 0.436601005215435 0.00262687670731595 0.0213965339951006 "scaffold_17" 102038 102113 "+" 1 "JGI_V11_316232"
"scaffold_17_494639_494641_+" 13.0337256671356 11.6084990320241 13.1775117748383 24.7280721331997 27.8136134347808 7.5100886693234 9.35622646626315 9.20564949392281 1.21636591266285 4.02469596967746 8.67670455084523 2.36391037728009e-05 0.000603667997615698 3.05686735866379 0.000603667997615698 0.0210179926027755 "scaffold_17" 494639 494641 "+" 1 "JGI_V11_240796"
"scaffold_17_601858_601871_+" 78.4870138883838 76.6087858521919 129.114519943725 179.320520964008 354.953634395279 114.864992885865 118.181462511367 109.236064699321 1.63915339989851 7.25991107815729 5.28642540060673 0.000730841951886047 0.00528254777495817 -0.737748857988022 0.00528254777495817 0.0538971363363342 "scaffold_17" 601858 601871 "+" 1 "JGI_V11_316364"
"scaffold_17_653696_653738_+" 39.9016410456155 45.5846767880204 44.1862574611239 19.5036856822078 15.5641192490938 26.1465630856977 28.5308989352955 25.0442812210281 -1.09771565140158 5.11821849287372 -7.55142702538449 6.46146057737633e-05 0.00104095318640827 1.94731599839053 0.00104095318640827 0.0174368607559884 "scaffold_17" 653696 653738 "+" 1 "JGI_V11_302349"
"scaffold_17_664128_664129_+" 18.4153462591152 20.461309181531 13.0330473232191 57.2541902140144 43.0487153689113 22.0000688221247 39.0259819682699 23.4953009378586 1.70465609889998 5.00887783858417 6.11427920327182 0.000280401148134421 0.00278387862055204 0.34189908044428 0.00278387862055204 0.0311851179233547 "scaffold_17" 664128 664129 "+" 1 "JGI_V11_240843"
"scaffold_17_832204_832267_+" 239.324584659026 260.974561319834 236.520055333048 119.088139834436 105.077863474193 185.695949960862 149.176616513211 198.755286688585 -0.942746711571426 7.732319082075 -5.6992710173866 0.000448177911484758 0.0038557848994374 -0.211930371580373 0.0038557848994374 0.0156964526136828 "scaffold_17" 832204 832267 "+" 1 "JGI_V11_210496"
"scaffold_17_888670_888689_+" 217.226414357269 234.489448167888 196.998102476207 56.5961709390177 57.6152831708517 61.4942038807214 60.1837996172615 83.2172695873997 -1.7209810454629 6.9041992561194 -9.67356287948532 1.05727001005214e-05 0.000359658373032487 3.82620351802549 0.000359658373032487 0.0176403916533987 "scaffold_17" 888670 888689 "+" 1 "JGI_V11_302366"
"scaffold_17_947267_947274_+" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 12.7418896597566 12.9138769524544 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 4.89306038312798 0.438178284924373 6.28774026966818 0.000231968834443215 0.00246460428666226 -0.0426245458776204 0.00246460428666226 0.0272523132951498 "scaffold_17" 947267 947274 "+" 1 "JGI_V11_240919"
"scaffold_17_947642_947646_+" 5.30881100827574 6.68078878261329 3.71855431545821 36.0086846760085 26.7129262312593 7.0931558603287 8.06239339862543 5.44181285154165 2.6742861653235 3.50167517339332 8.16753246222425 3.67455982608121e-05 0.000768837177645632 2.84195693018956 0.000768837177645632 0.0252497220652138 "scaffold_17" 947642 947646 "+" 1 "JGI_V11_240919"
"scaffold_17_1019618_1019643_+" 7.32822698686379 6.14326213984994 4.75930964178441 13.7365772080195 15.2312928716228 6.03007387726734 6.94627826943927 7.16010364251182 1.3891833632337 3.30604903749782 6.31854224404199 0.000224373907279626 0.00241892819136148 0.958996286328651 0.00241892819136148 0.0234305163687217 "scaffold_17" 1019618 1019643 "+" 1 "JGI_V11_302377"
"scaffold_17_1048385_1048412_+" 18.3391466012227 18.1526367146814 16.0423189360562 51.2048885796468 61.6974163441211 19.3688449451375 17.864960574381 23.8799661405993 1.84382716715126 4.91003743055095 10.8822736330656 4.36291725415249e-06 0.000221418050648239 4.8046543822522 0.000221418050648239 0.0198666450374579 "scaffold_17" 1048385 1048412 "+" 1 "JGI_V11_210534"
"scaffold_17_1164626_1164646_+" 32.2661680381309 40.2629494189482 43.2120074510616 8.87036554906242 8.60944271208243 19.6903954292099 19.9123679236002 19.255277701916 -1.88359057529706 4.65537873826207 -9.82108912682983 9.44279256484311e-06 0.000338698059628452 4.11125464442817 0.000338698059628452 0.0198091699797729 "scaffold_17" 1164626 1164646 "+" 1 "JGI_V11_302384"
"scaffold_17_1206449_1206452_+" 540.606407346628 480.773811392068 591.77812011708 149.231730588898 106.184214316888 429.310578671952 309.57945497254 404.454782698599 -1.89843384380235 8.60674658647977 -8.89237128939281 1.97364988390593e-05 0.000541109009837543 3.16559107101741 0.000541109009837543 0.0252187592067467 "scaffold_17" 1206449 1206452 "+" 1 "JGI_V11_230761"
"scaffold_17_1236790_1236795_+" 10.4567144402233 9.82944892381765 9.39601417245628 21.4875037717034 21.8541350521086 8.4702171187621 9.45233801229513 6.2917572268774 1.27976791621939 3.79004337665311 8.16098812637375 3.69598504620878e-05 0.000771627862710677 2.63275306637069 0.000771627862710677 0.0218413806796904 "scaffold_17" 1236790 1236795 "+" 1 "JGI_V11_316514"
"scaffold_17_1297103_1297129_+" 51.7429653532337 42.879958191113 53.9332209828594 601.674785592119 406.955195080288 113.647265612702 67.2114558866207 70.1820837202245 3.50150112035919 6.98529828219556 12.7426022709888 1.30777172750568e-06 0.000110419911965767 6.04995780348171 0.000110419911965767 0.0400178482638291 "scaffold_17" 1297103 1297129 "+" 1 "JGI_V11_223736"
"scaffold_17_1373415_1373480_+" 112.860871291643 119.421554263032 96.2030712252732 57.609085988472 52.0977425250652 90.4162255880561 77.3188784591689 90.339536397806 -0.799615380708371 6.65019252396585 -5.25104990176189 0.000762942268213211 0.00544453717117714 -0.802380321280095 0.00544453717117714 0.0153550011535251 "scaffold_17" 1373415 1373480 "+" 1 "JGI_V11_195506"
"scaffold_17_1419224_1419325_+" 55.1955329078586 56.2426816900862 61.902850738714 79.4489863097292 88.7396986831751 42.8598659775228 57.2545407288737 47.5430744081644 0.724165841244562 6.15898203671529 5.18828881926544 0.0008237553718837 0.00572012372863347 -0.887215479646372 0.00572012372863347 0.0163240673816351 "scaffold_17" 1419224 1419325 "+" 1 "JGI_V11_223758"
"scaffold_17_1419224_1419325_+.1" 55.1955329078586 56.2426816900862 61.902850738714 79.4489863097292 88.7396986831751 42.8598659775228 57.2545407288737 47.5430744081644 0.724165841244562 6.15898203671529 5.18828881926544 0.0008237553718837 0.00572012372863347 -0.887215479646372 0.00572012372863347 0.0163240673816351 "scaffold_17" 1419224 1419325 "+" 1 "JGI_V11_223760"
"scaffold_17_237529_237603_-" 260.448824728058 273.168235892435 439.743801561853 819.648576332259 1680.76637987637 942.296517012976 614.211244417458 415.755087546065 2.0827210239638 9.39404990866348 5.03427713206117 0.000996669285481194 0.00643384414937488 -1.05547523783989 0.00643384414937488 0.0894070487730856 "scaffold_17" 237529 237603 "-" 1 "JGI_V11_316262"
"scaffold_17_378471_378482_-" 39.3561755449729 34.9681184157599 54.3572066299042 78.7934913708754 111.915326743399 62.5432068030904 86.3364033853349 77.2101115958361 1.33397941440908 6.25872471989362 5.74573403357796 0.000424785190170384 0.0037284963196096 -0.164904949406999 0.0037284963196096 0.0289809884781957 "scaffold_17" 378471 378482 "-" 1 "JGI_V11_316307"
"scaffold_17_391601_391624_-" 34.9014518848966 37.6724603905365 38.2092726098283 14.6189900279453 14.0178766531139 23.2788865535881 27.9733663694266 28.4707827305933 -1.14950112277317 4.96454503034714 -7.99029579272219 4.30693726461061e-05 0.000837406499091203 2.40801897100459 0.000837406499091203 0.0177129330291791 "scaffold_17" 391601 391624 "-" 1 "JGI_V11_195302"
"scaffold_17_391601_391624_-.1" 34.9014518848966 37.6724603905365 38.2092726098283 14.6189900279453 14.0178766531139 23.2788865535881 27.9733663694266 28.4707827305933 -1.14950112277317 4.96454503034714 -7.99029579272219 4.30693726461061e-05 0.000837406499091203 2.40801897100459 0.000837406499091203 0.0177129330291791 "scaffold_17" 391601 391624 "-" 1 "JGI_V11_223612"
"scaffold_17_404197_404200_-" 27.7348624345956 33.3046897749891 36.9530244660257 15.1303313058471 11.5906181225069 20.2253773235723 16.9412246336202 18.9178750944309 -1.07451086232232 4.68341751869816 -5.55480971213239 0.00053042879180642 0.0042924691286048 -0.275785953676692 0.0042924691286048 0.020211766151326 "scaffold_17" 404197 404200 "-" 1 "JGI_V11_240771"
"scaffold_17_441706_441715_-" 29.6669321959649 40.9116051943349 21.0277242969996 136.403319444177 70.7571370607798 96.5443088083901 97.3341472620934 105.339562853347 1.90747295136909 6.23835503777496 5.81537857853462 0.000392195082646845 0.00352679857071965 -0.0617461633290199 0.00352679857071965 0.0447605800645603 "scaffold_17" 441706 441715 "-" 1 "JGI_V11_210419"
"scaffold_17_621011_621013_-" 3.1239429601564 3.1406117145729 3.13185659347669 8.62178971720098 8.05768677934652 4.76440445783717 4.44431960193558 4.25738894321701 1.46581064661289 2.60372477670714 4.57065867139794 0.00180550569493549 0.00954896332338108 -0.908286095440334 0.00954896332338108 0.0249227143938613 "scaffold_17" 621011 621013 "-" 1 "JGI_V11_316370"
"scaffold_17_649669_649740_-" 278.511101094382 261.416405523249 326.532072463983 34.085708620985 43.2647562751135 121.098449415265 164.246847018785 106.986906426956 -2.70100451215231 7.26477198628452 -13.853773752827 6.86019922650322e-07 8.72708810934229e-05 6.72144372593803 8.72708810934229e-05 0.0258355503933578 "scaffold_17" 649669 649740 "-" 1 "JGI_V11_210441"
"scaffold_17_1159631_1159635_-" 52.8654758400769 61.555308467079 62.0029797686108 89.3089943696707 107.723063735363 106.599934751557 97.0411380036506 130.251580658561 0.924085043241509 6.6615827894415 5.35225173770002 0.000674973018140117 0.00502333663500379 -0.66993128214139 0.00502333663500379 0.0187489069521364 "scaffold_17" 1159631 1159635 "-" 1 "JGI_V11_316483"
"scaffold_17_1296107_1296112_-" 22.0044694760519 18.5735588175142 21.2382356707454 245.449774058052 167.884205093605 54.2715667697323 25.8185673691433 19.0272898966164 3.45933240438947 5.6644458356181 8.6544410581822 2.40886256413886e-05 0.000604814676959181 2.98510175504669 0.000604814676959181 0.0612550171628091 "scaffold_17" 1296107 1296112 "-" 1 "JGI_V11_316524"
"scaffold_170_123232_123234_-" 38.5943359206512 48.0462147071934 54.7655334593168 4.75137101020719 3.64295942665263 0 4.26980262074395 3.07170771493696 -3.15100546050723 3.27336330822782 -5.93475114467082 0.000342542478118514 0.00322585473398644 0.688390030755042 0.00322585473398644 0.0261878186750086 "scaffold_170" 123232 123234 "-" 1 "JGI_V11_262472"
"scaffold_171_120217_120290_+" 33.806843332573 36.4428921025115 35.9385048982469 18.8690699887559 17.6603936028418 25.9395065528236 21.5673406050882 27.4515765903722 -0.749348581250549 4.99381452028016 -4.80784437252581 0.00132705447356719 0.0077772891476072 -1.30714388736087 0.0077772891476072 0.0178090260410726 "scaffold_171" 120217 120290 "+" 1 "JGI_V11_302417"
"scaffold_171_165803_165865_-" 104.22542567255 135.373001414057 101.31946800174 52.1305739011568 39.0751710453431 83.9624902743365 67.312719898644 81.6474169725441 -1.1231450629638 6.54223033312106 -5.58246039824705 0.00051348440217484 0.00419448174756006 -0.370305841502328 0.00419448174756006 0.0214431828645736 "scaffold_171" 165803 165865 "-" 1 "JGI_V11_302421"
"scaffold_172_203536_203588_-" 129.428394690081 143.587317232379 134.094283383004 55.8745471466733 44.0416572242688 74.8439932043904 82.0665870857483 71.7382929428924 -1.25452988222874 6.66754288138629 -9.03268466747463 1.75847174412213e-05 0.000493458203254978 3.2770557211683 0.000493458203254978 0.0140246380538684 "scaffold_172" 203536 203588 "-" 1 "JGI_V11_218894"
"scaffold_173_128369_128373_+" 59.7328142991719 73.28300239975 63.9252179736674 3.39027349078035 0.00077345482550073 27.5208674334406 27.6882250891517 30.5158849271094 -5.36987876176921 4.45800924040437 -5.10137435261576 0.00091689480832121 0.00609623231093566 -0.679677352659171 0.00609623231093566 0.0186230553309818 "scaffold_173" 128369 128373 "+" 1 "JGI_V11_302453"
"scaffold_173_128369_128373_+.1" 59.7328142991719 73.28300239975 63.9252179736674 3.39027349078035 0.00077345482550073 27.5208674334406 27.6882250891517 30.5158849271094 -5.36987876176921 4.45800924040437 -5.10137435261576 0.00091689480832121 0.00609623231093566 -0.679677352659171 0.00609623231093566 0.0186230553309818 "scaffold_173" 128369 128373 "+" 1 "JGI_V11_302439"
"scaffold_173_44867_44870_-" 11.4596019442187 8.60487170875313 8.1714221577629 39.0375256929571 20.0927297316226 13.4651571763766 7.49346473921108 6.62771035136909 1.7258528286063 3.89913428968699 4.78284982950818 0.00137028482193815 0.00795248630542088 -1.22943582834515 0.00795248630542088 0.0375643735423593 "scaffold_173" 44867 44870 "-" 1 "JGI_V11_302445"
"scaffold_173_74017_74054_-" 33.4145636670546 37.256147492342 33.0137775546932 9.00370840148923 6.84416340925964 17.7715017978062 25.3897105459083 21.3015585461534 -1.87946651239992 4.60603748367367 -8.29977542829604 3.26988193287353e-05 0.000713911751065133 2.85873715176481 0.000713911751065133 0.0198255895950074 "scaffold_173" 74017 74054 "-" 1 "JGI_V11_302434"
"scaffold_173_86562_86591_-" 61.5086122441873 63.7407001326004 59.1870814874347 27.6022250449186 30.6833809264889 37.4687644636102 42.6088611729205 40.0503258957255 -0.878451419810259 5.70718735134454 -7.51176914329707 6.70876480744401e-05 0.00107037332822447 1.851689439991 0.00107037332822447 0.0151089930736529 "scaffold_173" 86562 86591 "-" 1 "JGI_V11_231808"
"scaffold_173_150682_150707_-" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 15.2418965513527 15.1214580789384 3.18883147419627 0 0 5.12775861487215 0.85848495903242 5.43679164688982 0.000609973234633456 0.00467825935019116 -0.584851987948263 0.00467825935019116 0.0280328433680947 "scaffold_173" 150682 150707 "-" 1 "JGI_V11_262644"
"scaffold_173_151448_151469_-" 617.875424557086 716.033930187337 480.684244210539 1604.72144719449 1167.65299301399 574.876188418396 515.125742618327 448.54331479944 1.38390348240202 9.68751601903414 6.35830959356462 0.000214971102733652 0.00236022933392609 0.601656967312056 0.00236022933392609 0.0303182477403232 "scaffold_173" 151448 151469 "-" 1 "JGI_V11_262644"
"scaffold_173_228554_228566_-" 7.89301923286605 10.3671556318608 8.54150108223469 15.6034604095216 19.3144558519112 13.3250110149728 20.4817030362995 16.528931231133 1.11474542915024 4.03537727757627 4.98623735154565 0.00105843207462048 0.00672336912380427 -0.89669054861305 0.00672336912380427 0.0229821851668718 "scaffold_173" 228554 228566 "-" 1 "JGI_V11_262665"
"scaffold_174_106700_106774_-" 51.906014979794 56.9059973095405 45.3645264095506 16.9992130621042 14.6806603448532 22.4386642421869 25.8464348885025 22.4896728326519 -1.47805866866956 5.11153177824122 -9.56040934621485 1.15417668329614e-05 0.000372939076646129 3.79868676226854 0.000372939076646129 0.0182780007833731 "scaffold_174" 106700 106774 "-" 1 "JGI_V11_229368"
"scaffold_174_124501_124669_-" 125.441746935441 136.216179298005 123.956824556752 68.978807199119 62.9143872167065 97.3966072634661 86.2080910121376 107.396830345273 -0.7708500393764 6.86817508170299 -5.35003498955768 0.000676776458938025 0.00502499937332895 -0.671294611797176 0.00502499937332895 0.0137975868896962 "scaffold_174" 124501 124669 "-" 1 "JGI_V11_203975"
"scaffold_18_256088_256156_+" 5.23834183658187 3.97108864866354 9.16109159812645 19.1089052038431 20.8603482339108 9.09502643382224 12.322403128332 11.763287120523 1.89386560474372 3.65395501832152 6.34650602249445 0.000217715824535106 0.00237397335073079 0.997294226410711 0.00237397335073079 0.0239555639049727 "scaffold_18" 256088 256156 "+" 1 "JGI_V11_316637"
"scaffold_18_358459_358463_+" 10.2320187992612 11.3286113801575 11.2833513655984 19.866658884896 19.2054598242156 12.8214925819284 9.44272798584333 8.16567587733622 0.994483859482721 3.92077277257352 5.46843520515942 0.000587434710611511 0.00456663732016916 -0.341913792792376 0.00456663732016916 0.0219547002746777 "scaffold_18" 358459 358463 "+" 1 "JGI_V11_302525"
"scaffold_18_435849_435868_+" 5.86145593873706 7.2318322801714 6.63972668498097 20.4485911486425 34.9848249053421 50.0721770792252 37.6648564026568 64.4752750629139 2.13564559326819 4.61772627425655 4.88045852422619 0.00120966633603208 0.00730008002029226 -0.884995205838744 0.00730008002029226 0.0351032653417849 "scaffold_18" 435849 435868 "+" 1 "JGI_V11_302531"
"scaffold_18_820703_820711_+" 77.5097911800136 30.206002350518 24.1070570410244 246.234563579069 133.450079803232 170.028770709386 105.157747089389 210.223769368484 2.41192154498237 6.83941963509045 4.54927682312364 0.00185707170589839 0.00977292947930313 -1.7378594726899 0.00977292947930313 0.111768446273868 "scaffold_18" 820703 820711 "+" 1 "JGI_V11_302548"
"scaffold_18_820894_820905_+" 13.216650311391 4.79075774172695 3.2661688816052 44.5232076441144 27.8180980234592 27.8653073624756 18.3255492709835 18.7300511461041 2.64659484768292 4.21670022302008 5.15597616200913 0.000857116240536365 0.00585379101714922 -0.466393787301198 0.00585379101714922 0.0415161699803305 "scaffold_18" 820894 820905 "+" 1 "JGI_V11_302548"
"scaffold_18_828795_828803_+" 73.3053089566886 92.7858460993031 64.255394191171 272.685714376413 189.958879946322 165.14940550726 145.385195397828 188.021417021141 1.7652331059307 7.31954459601008 7.78442673592982 5.19787770322134e-05 0.000930288365287196 2.1179288333029 0.000930288365287196 0.0280750019817867 "scaffold_18" 828795 828803 "+" 1 "JGI_V11_302550"
"scaffold_18_452985_453012_-" 552.262831092555 554.340663949251 693.691282156586 165.873356257776 234.871501833858 4820.14523201416 6842.04567209106 8447.44598135027 -1.40595561668175 10.3684667046789 -5.50621895884709 0.000561710979499661 0.00443409832155881 -0.442806368070109 0.00443409832155881 0.0407677524323941 "scaffold_18" 452985 453012 "-" 1 "JGI_V11_241217"
"scaffold_18_539586_539593_-" 17.6980842992844 13.1119754666971 12.9156149551172 42.4809761342599 41.8320972729869 40.1808018827255 68.4466873577239 89.0411590955438 1.70159565334622 5.30900755939629 5.1568261753465 0.000856219974604079 0.00585361252749538 -0.841517655376274 0.00585361252749538 0.043266147666008 "scaffold_18" 539586 539593 "-" 1 "JGI_V11_316719"
"scaffold_18_602285_602366_-" 45.6019256415463 46.9646784297737 56.8569028889314 16.7484109143419 14.6805830968167 30.6005973272805 29.5460014633732 25.8905593113654 -1.4431392079959 5.19547858746204 -9.09420950924328 1.67246877534085e-05 0.000476329092105285 3.40466108575183 0.000476329092105285 0.0182704642602745 "scaffold_18" 602285 602366 "-" 1 "JGI_V11_302541"
"scaffold_18_700351_700354_-" 48.1451789389873 44.907769519257 40.046758311254 215.315870559431 168.986178727166 56.3125487860954 72.0800575688719 50.9292067482841 2.28257276982305 6.41354766478308 12.7570182269295 1.29644819204868e-06 0.000110419911965767 6.05748088484104 0.000110419911965767 0.0218178304541744 "scaffold_18" 700351 700354 "-" 1 "JGI_V11_316760"
"scaffold_18_728347_728370_-" 4.41940439567836 0.00489594859245157 0.0102722582041728 1237.4496277571 1251.97388652689 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 10.3457253420799 2.48495436609175 11.8404152115136 2.29618522981693e-06 0.000149307481626764 2.37870923822915 0.000149307481626764 0.0229222457006275 "scaffold_18" 728347 728370 "-" 1 "JGI_V11_316769"
"scaffold_18_1272207_1272215_-" 175.86679887158 240.036321489331 127.378009257992 604.673775893466 408.279709202275 402.177312694095 413.708565802113 444.164804522854 1.68855781646104 8.55445147773974 6.15583992864507 0.000267857126611874 0.00269069179728512 0.357245649002298 0.00269069179728512 0.0408746312249102 "scaffold_18" 1272207 1272215 "-" 1 "JGI_V11_223896"
"scaffold_18_1272207_1272215_-.1" 175.86679887158 240.036321489331 127.378009257992 604.673775893466 408.279709202275 402.177312694095 413.708565802113 444.164804522854 1.68855781646104 8.55445147773974 6.15583992864507 0.000267857126611874 0.00269069179728512 0.357245649002298 0.00269069179728512 0.0408746312249102 "scaffold_18" 1272207 1272215 "-" 1 "JGI_V11_210768"
"scaffold_182_29909_29949_-" 439.661918906653 350.970987864875 442.530537622671 887.718297791418 956.059841204725 651.361153555971 923.033454063563 807.005822736299 1.35855875173861 9.57357607806951 7.82729360596924 4.99669350217468e-05 0.000907350303170582 2.17691316143237 0.000907350303170582 0.0220891454757311 "scaffold_182" 29909 29949 "-" 1 "JGI_V11_332162"
"scaffold_183_55088_55120_+" 60.6568597061087 63.0627277794155 64.1932021636561 23.7322797465008 25.4961009066561 33.242080287452 35.1067357890871 30.3236788520963 -1.14368769245021 5.55255894341034 -9.90143816539628 8.88450236977238e-06 0.000329832829221783 4.03824187647059 0.000329832829221783 0.0154337791584682 "scaffold_183" 55088 55120 "+" 1 "JGI_V11_229417"
"scaffold_183_55088_55120_+.1" 60.6568597061087 63.0627277794155 64.1932021636561 23.7322797465008 25.4961009066561 33.242080287452 35.1067357890871 30.3236788520963 -1.14368769245021 5.55255894341034 -9.90143816539628 8.88450236977238e-06 0.000329832829221783 4.03824187647059 0.000329832829221783 0.0154337791584682 "scaffold_183" 55088 55120 "+" 1 "JGI_V11_302710"
"scaffold_187_55734_55743_+" 282.007208142362 155.256634073123 223.222184526554 475.189757255949 406.620778796426 173.322444295363 130.19163043714 160.215305492344 1.22500346829492 8.07482078301178 4.75080335005273 0.00142796868181295 0.00812670925832099 -1.44614334320512 0.00812670925832099 0.0358445237740067 "scaffold_187" 55734 55743 "+" 1 "JGI_V11_332302"
"scaffold_187_55954_55961_+" 9.50062266707747 4.24564367546083 6.4541366500274 18.8734659373096 16.4466544893085 8.71720859727467 0 0 1.57876640252011 2.48585555753298 4.7418431575393 0.00144456583995303 0.00819417519559566 -1.03858230923105 0.00819417519559566 0.0409924694690583 "scaffold_187" 55954 55961 "+" 1 "JGI_V11_332302"
"scaffold_187_132953_132956_+" 21.3431483992569 28.1183539860563 33.6174769959706 7.49385839358546 7.72626235508363 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -1.58781616132019 2.42037708785724 -6.03807604116423 0.000305116673718794 0.00296750069719777 0.530345418364713 0.00296750069719777 0.0265113103948923 "scaffold_187" 132953 132956 "+" 1 "JGI_V11_302744"
"scaffold_187_85644_85652_-" 380.536155569947 255.294734966351 319.856317348965 637.399620240497 455.960583691781 195.016054072373 174.385941810918 179.289231210542 0.964072392435391 8.4504890323045 4.58929002374369 0.00176183844630563 0.00939089419899554 -1.66930924321642 0.00939089419899554 0.027828980302263 "scaffold_187" 85644 85652 "-" 1 "JGI_V11_302741"
"scaffold_187_90073_90115_-" 14.6549576140562 9.97483322023818 10.9175886764362 26.8713782443987 23.6210993257371 10.5982810700558 7.12616042544476 6.46341912885628 1.26165288059261 3.92479473753853 6.08159766592608 0.000290720102805693 0.00286545506288132 0.378025368518455 0.00286545506288132 0.02309047808579 "scaffold_187" 90073 90115 "-" 1 "JGI_V11_332314"
"scaffold_187_191843_191852_-" 37.4602406288819 18.1766441676196 15.2414899573383 330.445715827724 185.546587391854 48.5709832483314 63.8225777697514 62.7329417821904 3.66053637835507 6.12049800743671 9.46089356971807 1.24763745545433e-05 0.000392861681930356 3.68692680524038 0.000392861681930356 0.0593063439466883 "scaffold_187" 191843 191852 "-" 1 "JGI_V11_229462"
"scaffold_188_148798_148806_+" 138.483535867989 150.007909234429 148.211721833147 5.37800762229029 3.86386222544395 13.2015028593819 34.4950425519939 20.6091195133526 -4.66161149804309 5.19463147326409 -6.43481696875929 0.000198079989578989 0.00222338962420369 1.21183376104725 0.00222338962420369 0.0297458914876884 "scaffold_188" 148798 148806 "+" 1 "JGI_V11_263423"
"scaffold_188_154591_154654_-" 244.324992233227 235.341393374572 285.856234260872 122.19094568533 125.053772912215 297.510285440957 272.018687562474 207.362853489111 -0.850406463002658 7.98799865386909 -5.05906083252418 0.000966353129136338 0.00632805436176377 -1.03876947157278 0.00632805436176377 0.0207475289285472 "scaffold_188" 154591 154654 "-" 1 "JGI_V11_302765"
"scaffold_19_243439_243461_+" 18.885878475994 15.1653176729496 20.2747767556536 31.9786335700858 33.9949103055526 23.4879033828279 33.4518024334035 26.2376690276527 1.04364773600007 4.89627724873067 5.86789268215364 0.000369438798382666 0.00339250777225122 0.0549398637118266 0.00339250777225122 0.0204786181648596 "scaffold_19" 243439 243461 "+" 1 "JGI_V11_317013"
"scaffold_19_347390_347509_+" 141.691587946313 163.651026011497 155.515791563225 8.88615715848037 5.18911215099562 69.8549516676512 94.4013895977115 72.585656140475 -4.20621771107618 6.05401236429129 -14.8652766904325 3.97042354183129e-07 7.2140375611575e-05 7.18166994738912 7.2140375611575e-05 0.0186879435954053 "scaffold_19" 347390 347509 "+" 1 "JGI_V11_317026"
"scaffold_19_355530_355549_+" 34.8033421908521 31.2643671430125 31.9648460806419 19.2660934615043 12.2538585124321 17.5742829879056 18.5271974021482 15.497594867242 -0.875479311245781 4.69468424258994 -4.56645891845811 0.00181551020883671 0.00959655562465985 -1.6175492711615 0.00959655562465985 0.0198677134123019 "scaffold_19" 355530 355549 "+" 1 "JGI_V11_317027"
"scaffold_19_355530_355549_+.1" 34.8033421908521 31.2643671430125 31.9648460806419 19.2660934615043 12.2538585124321 17.5742829879056 18.5271974021482 15.497594867242 -0.875479311245781 4.69468424258994 -4.56645891845811 0.00181551020883671 0.00959655562465985 -1.6175492711615 0.00959655562465985 0.0198677134123019 "scaffold_19" 355530 355549 "+" 1 "JGI_V11_302775"
"scaffold_19_453581_453673_+" 188.514220130016 210.740629451251 188.536797680639 106.732267391162 84.7701578466923 175.223139745831 145.019279793633 161.229670495275 -0.849774837039686 7.49875366259589 -5.40222118707053 0.000635685235352054 0.00482503805130784 -0.593890325776599 0.00482503805130784 0.0146751569285612 "scaffold_19" 453581 453673 "+" 1 "JGI_V11_223934"
"scaffold_19_562839_562870_+" 47.6083622166801 45.8653146532298 44.5805741468191 25.1210595119144 22.2965163706314 25.515006843243 24.5409893124014 24.5391078160661 -0.757597793007135 5.22559668719292 -6.25642548943046 0.000239981916387941 0.00249963696971326 0.497221307738765 0.00249963696971326 0.0163994300918649 "scaffold_19" 562839 562870 "+" 1 "JGI_V11_302783"
"scaffold_19_1089596_1089611_+" 55.1162362973606 56.5138982503551 60.3914057998974 23.2343061449026 24.3925228356907 34.7247918422105 33.5239010293953 34.2559597106516 -1.06294177326344 5.51451920689754 -9.13413495541509 1.61916910725857e-05 0.000466018256990139 3.39952405644975 0.000466018256990139 0.0153913364777502 "scaffold_19" 1089596 1089611 "+" 1 "JGI_V11_195849"
"scaffold_19_1113147_1113155_+" 24.3886978929559 40.3715332864317 29.4140432412548 11.3749949263602 9.71367661788479 6.56860659436884 3.60264865015788 6.13969953966534 -1.31661891407292 3.92541890890272 -5.09701361893576 0.000921861793346681 0.00609964942253689 -0.814541476193689 0.00609964942253689 0.0274441171327453 "scaffold_19" 1113147 1113155 "+" 1 "JGI_V11_230812"
