"mat_females_1" "mat_females_2" "mat_females_3" "mat_males_1" "mat_males_2" "pE_females_1" "pE_females_2" "pE_females_3" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "FDR" "tw_dis" "chr" "start" "end" "strand" "de" "gene"
"scaffold_16_812147_812188_+" 95.089979152246 113.413005363322 99.0157225346891 29.3788567368722 23.2906929871612 48.1636241057186 50.9394033892585 51.1324211316403 0.798772817308245 6.06295436592919 6.2819505906031 0.000233427830581874 0.00419996284256222 0.613938290027847 0.00419996284256222 0.0155303741591369 "scaffold_16" 812147 812188 "+" 1 "JGI_V11_230717"
"scaffold_16_1015288_1015291_+" 134.738860501873 130.646560780582 162.954590005329 46.8289914746269 58.2755474449186 213.514850344232 264.065479062013 230.929709854817 -0.949194018110862 7.3197627201551 -6.73082336557025 0.000145252426653587 0.0031616003834529 1.14191250731641 0.0031616003834529 0.0175041263471349 "scaffold_16" 1015288 1015291 "+" 1 "JGI_V11_240495"
"scaffold_16_1142813_1142825_+" 14.1447236882404 15.8382053938483 19.6010154622696 60.0812368417001 68.541107658451 26.7424370433858 56.9912963488106 48.248521930209 -1.55368792584404 5.31125317224547 -5.5450410898429 0.000536560898981723 0.00693675818046696 -0.200156874349882 0.00693675818046696 0.0355394520132132 "scaffold_16" 1142813 1142825 "+" 1 "JGI_V11_316131"
"scaffold_16_1047359_1047421_-" 69.0169123893437 78.4782769147919 74.3459903842684 17.2438260862875 16.3358203451937 28.6845079019553 33.5365488639846 27.9392610635421 1.06332163847789 5.45761058652011 9.64816797321494 1.07820223624579e-05 0.000784309494902159 3.912196926375 0.000784309494902159 0.0162864729347722 "scaffold_16" 1047359 1047421 "-" 1 "JGI_V11_302083"
"scaffold_16_1184339_1184344_-" 7.33478078479638 6.82621407712027 6.36166576109997 27.4834712645246 28.3660856051798 26.3594736814415 29.088933121025 23.8458848580879 -2.09510989529641 4.31599520366265 -12.3794491512678 1.63299468410595e-06 0.000338704397414237 5.81323518166322 0.000338704397414237 0.019801705682652 "scaffold_16" 1184339 1184344 "-" 1 "JGI_V11_302147"
"scaffold_16_1584750_1584755_-" 175.028926117038 200.785813846207 210.204286972494 9.13337763641817 5.96153839000223 77.7918227623344 91.0418328589823 100.411283863905 0.897373377887162 6.28160631256639 6.01727706897612 0.000312272558826907 0.004982261678541 0.312012268639048 0.004982261678541 0.0173611140407157 "scaffold_16" 1584750 1584755 "-" 1 "JGI_V11_101032"
"scaffold_163_229290_229304_+" 741.109609838003 864.394324579528 481.297000754333 5964.51685818802 2534.42291760636 5311.07129848615 5918.93584765065 7489.59010396937 -3.41532409764777 11.4793355225679 -9.9174130902419 8.77794825954302e-06 0.000713872272431767 4.13800568596341 0.000713872272431767 0.0752590123144727 "scaffold_163" 229290 229304 "+" 1 "JGI_V11_331394"
"scaffold_163_234912_234919_+" 111.713369956726 105.483512429944 50.5913439520972 454.927631635358 205.637256660079 805.530336111104 789.905586540475 891.729232672192 -3.51470308516635 8.35197530770184 -9.51817744893683 1.19285066478296e-05 0.000830729065160161 3.80426918606885 0.000830729065160161 0.0739916462675279 "scaffold_163" 234912 234919 "+" 1 "JGI_V11_302224"
"scaffold_163_235111_235157_+" 8.27450811757418 12.1262049559606 4.02742765826503 47.6812228371917 19.7631569413175 44.0086817680747 54.7258668529547 78.1248045961737 -3.08162844805683 4.80729524918182 -5.71548683492877 0.000439856749816474 0.00610869468704363 0.245231344854557 0.00610869468704363 0.0646307166629166 "scaffold_163" 235111 235157 "+" 1 "JGI_V11_302224"
"scaffold_163_34723_34748_-" 8.57600359576206 7.09947312279212 5.80259048260298 8.98636112406218 10.9264814976612 13.548637507521 14.3564781999079 13.6316982486837 -1.14194826051527 3.63210648686869 -6.099215827161 0.000285106295201211 0.00473078115219958 0.751808066586842 0.00473078115219958 0.0222647428003971 "scaffold_163" 34723 34748 "-" 1 "JGI_V11_331348"
"scaffold_163_40685_40727_-" 178.909675365122 200.227068264357 171.005578317105 78.0993452644632 71.7442817805417 71.2417449946247 91.9993490281672 59.0968972831357 1.0977359347926 6.95344719491088 6.92058392200468 0.000119678966039 0.00285464253744525 1.33973603369943 0.00285464253744525 0.0200776080494117 "scaffold_163" 40685 40727 "-" 1 "JGI_V11_302188"
"scaffold_163_40685_40727_-.1" 178.909675365122 200.227068264357 171.005578317105 78.0993452644632 71.7442817805417 71.2417449946247 91.9993490281672 59.0968972831357 1.0977359347926 6.95344719491088 6.92058392200468 0.000119678966039 0.00285464253744525 1.33973603369943 0.00285464253744525 0.0200776080494117 "scaffold_163" 40685 40727 "-" 1 "JGI_V11_331351"
"scaffold_163_151649_151659_-" 318.374072819278 613.996905849984 298.734016740592 593.738700542771 278.042551199532 1296.86787080676 963.155465045048 1504.3064443158 -1.8921843367186 9.49436306914394 -5.08909230361424 0.000930959719649967 0.00970741714227359 -0.839628307639273 0.00970741714227359 0.0848232869320504 "scaffold_163" 151649 151659 "-" 1 "JGI_V11_302196"
"scaffold_166_256382_256424_-" 44.4208634641454 50.4922318751929 42.7890359764406 10.3746105144495 8.94098736209572 18.7331973450809 17.9596404124385 22.8544935988406 0.97113574130393 4.78730911419632 6.79421615836143 0.000136092494468465 0.00306233503193566 1.24582143377735 0.00306233503193566 0.0187939098165665 "scaffold_166" 256382 256424 "-" 1 "JGI_V11_302234"
"scaffold_17_78332_78340_+" 23.1016925679711 24.1541669162414 19.9375315293092 51.581709792869 61.0353582815515 38.9426547679176 50.0237258842921 46.1904435978272 -1.21278986883532 5.4618659056337 -8.61662459486571 2.48741437764784e-05 0.00121069394552229 3.04968618080576 0.00121069394552229 0.0183809216268845 "scaffold_17" 78332 78340 "+" 1 "JGI_V11_316225"
"scaffold_17_860136_860137_+" 8.9001260817246 8.60237734754558 9.29149582829283 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 4.03435057779767 0.828672883496079 5.13003439450287 0.00088496886947956 0.00940585653270473 -1.35828647863246 0.00940585653270473 0.026170580878095 "scaffold_17" 860136 860137 "+" 1 "JGI_V11_128029"
"scaffold_17_860136_860137_+.1" 8.9001260817246 8.60237734754558 9.29149582829283 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 4.03435057779767 0.828672883496079 5.13003439450287 0.00088496886947956 0.00940585653270473 -1.35828647863246 0.00940585653270473 0.026170580878095 "scaffold_17" 860136 860137 "+" 1 "JGI_V11_101276"
"scaffold_17_888670_888689_+" 217.226414357269 234.489448167888 196.998102476207 56.5961709390177 57.6152831708517 61.4942038807214 60.1837996172615 83.2172695873997 1.44400814427696 6.9041992561194 9.04272438381101 1.74410744038296e-05 0.00102804309736461 3.39818102384508 0.00102804309736461 0.0176403916533987 "scaffold_17" 888670 888689 "+" 1 "JGI_V11_302366"
"scaffold_17_1203787_1203799_+" 127.28115171604 140.888131778942 204.515439392049 154.667240629631 168.429968478241 247.246234439426 454.041104921459 406.511585416536 -1.43353879103028 7.99421672076558 -5.67702101347059 0.000459878214923751 0.00630416386291308 -0.0924234803013224 0.00630416386291308 0.0469127107681017 "scaffold_17" 1203787 1203799 "+" 1 "JGI_V11_210571"
"scaffold_17_1281679_1281689_+" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 456.82220911291 404.901082646163 438.697638871328 -9.95362271343773 2.91814206989867 -11.3675233543371 3.13303404225395e-06 0.000427677468010155 0.40737347920423 0.000427677468010155 0.0178083986739766 "scaffold_17" 1281679 1281689 "+" 1 "JGI_V11_223734"
"scaffold_17_1460568_1460579_+" 7.25237742610955 6.55140116978012 4.9487569384426 11.1468316525795 4.85881558961633 60.4266570617356 83.1875563391731 73.8000493116088 -3.65847318204676 4.33960557969829 -10.9891971921393 4.05140044888477e-06 0.00048318014603512 4.93727625500004 0.00048318014603512 0.02518395978862 "scaffold_17" 1460568 1460579 "+" 1 "JGI_V11_223767"
"scaffold_17_441706_441715_-" 29.6669321959649 40.9116051943349 21.0277242969996 136.403319444177 70.7571370607798 96.5443088083901 97.3341472620934 105.339562853347 -1.96523968567955 6.23835503777496 -6.6624524055767 0.000155902658357617 0.00330548280753339 1.07041844539033 0.00330548280753339 0.0447605800645603 "scaffold_17" 441706 441715 "-" 1 "JGI_V11_210419"
"scaffold_17_649669_649740_-" 278.511101094382 261.416405523249 326.532072463983 34.085708620985 43.2647562751135 121.098449415265 164.246847018785 106.986906426956 0.933837497446787 7.26477198628452 5.34998725961117 0.000676815347735579 0.00789424845078871 -0.510615003861725 0.00789424845078871 0.0258355503933578 "scaffold_17" 649669 649740 "-" 1 "JGI_V11_210441"
"scaffold_17_733333_733338_-" 7.10463789725341 8.86331053821536 5.33292249643725 17.510028493176 12.3637007380319 23.2997238011547 22.6973647411519 15.8223986622163 -1.70079472275072 3.96201211712223 -5.88845559723501 0.00036092710013455 0.0055009671923063 0.504570073614911 0.0055009671923063 0.0244964366281137 "scaffold_17" 733333 733338 "-" 1 "JGI_V11_240861"
"scaffold_17_1159631_1159635_-" 52.8654758400769 61.555308467079 62.0029797686108 89.3089943696707 107.723063735363 106.599934751557 97.0411380036506 130.251580658561 -1.13135850283637 6.6615827894415 -7.31674465400309 8.08805605142966e-05 0.0022603169830436 1.7527436025442 0.0022603169830436 0.0187489069521364 "scaffold_17" 1159631 1159635 "-" 1 "JGI_V11_316483"
"scaffold_17_1262286_1262294_-" 16.1613186601709 16.2458277504344 17.1601149198766 20.471857913625 26.0468620807524 26.7830212564186 31.4106773842387 22.3025146578153 -0.8943765100885 4.70901946650857 -5.85368092873271 0.000375450472958716 0.00556495392883691 0.201225684334354 0.00556495392883691 0.0206740995584245 "scaffold_17" 1262286 1262294 "-" 1 "JGI_V11_240999"
"scaffold_170_143703_143711_+" 90.6112860289528 91.3093959818662 77.1349496679453 67.8982592775706 41.8364498658422 32.488084020562 40.1108036987344 37.6682979898388 0.998267473311689 6.05665184962518 5.23382088101811 0.000779132120536517 0.00866398550354186 -0.673970884234907 0.00866398550354186 0.023173736934515 "scaffold_170" 143703 143711 "+" 1 "JGI_V11_299514"
"scaffold_170_116781_116785_-" 47.5297080382867 47.361773173097 42.5056644795843 23.4920015780075 22.1857312481546 20.1126365889943 21.5827607450655 19.4223864584048 0.92513040088426 5.10392831987648 8.50772014712129 2.7300165511598e-05 0.00126251853552082 2.95530976494832 0.00126251853552082 0.0170504894025488 "scaffold_170" 116781 116785 "-" 1 "JGI_V11_302410"
"scaffold_173_128369_128373_+" 59.7328142991719 73.28300239975 63.9252179736674 3.39027349078035 0.00077345482550073 27.5208674334406 27.6882250891517 30.5158849271094 0.959149115556335 4.45800924040437 6.85782301741227 0.000127539297063835 0.00296793276411231 1.28211000275341 0.00296793276411231 0.0186230553309818 "scaffold_173" 128369 128373 "+" 1 "JGI_V11_302439"
"scaffold_173_175204_175209_-" 16.1546088084797 18.5502817226382 11.7963831006602 44.7014750012757 13.0313280819558 58.2105000064935 61.1160299554379 78.0967317824581 -2.28581355193688 5.16295007027679 -5.53723991411306 0.000541513831280692 0.00699091023643145 -0.206465273612397 0.00699091023643145 0.0603889543045625 "scaffold_173" 175204 175209 "-" 1 "JGI_V11_64347"
"scaffold_173_228554_228566_-" 7.89301923286605 10.3671556318608 8.54150108223469 15.6034604095216 19.3144558519112 13.3250110149728 20.4817030362995 16.528931231133 -1.08396036976277 4.03537727757627 -5.24460297339681 0.000768956853323215 0.00858083899129449 -0.402839300652601 0.00858083899129449 0.0229821851668718 "scaffold_173" 228554 228566 "-" 1 "JGI_V11_262665"
"scaffold_174_106700_106774_-" 51.906014979794 56.9059973095405 45.3645264095506 16.9992130621042 14.6806603448532 22.4386642421869 25.8464348885025 22.4896728326519 0.879858857412668 5.11153177824122 6.79193734000069 0.000136410479883939 0.00306233503193566 1.22627391981824 0.00306233503193566 0.0182780007833731 "scaffold_174" 106700 106774 "-" 1 "JGI_V11_229368"
"scaffold_18_315582_315598_+" 11.4741182037858 12.4165362014238 9.87928129929743 0 3.64071959010588 61.381179669983 93.1167350490349 62.8607656556796 -2.83489775736998 4.02008052251503 -13.7140030913932 7.4202045075896e-07 0.000221807944823086 6.68311698537381 0.000221807944823086 0.0307265410914148 "scaffold_18" 315582 315598 "+" 1 "JGI_V11_302596"
"scaffold_18_435849_435868_+" 5.86145593873706 7.2318322801714 6.63972668498097 20.4485911486425 34.9848249053421 50.0721770792252 37.6648564026568 64.4752750629139 -3.04776748577912 4.61772627425655 -7.37753971488415 7.62700017453909e-05 0.00222076681526881 2.10975048804059 0.00222076681526881 0.0351032653417849 "scaffold_18" 435849 435868 "+" 1 "JGI_V11_302531"
"scaffold_18_614526_614534_+" 6.54410619109387 4.37244165283986 3.90290351891999 0 3.19943903892118 27.837785606675 37.0706979799348 22.463903743781 -2.66946359281943 3.08550837678939 -6.67183575548767 0.000154391182897756 0.0032968643841159 1.45921990119679 0.0032968643841159 0.0291319147860507 "scaffold_18" 614526 614534 "+" 1 "JGI_V11_241271"
"scaffold_18_650983_651004_+" 32.0889447398898 29.0903193878461 39.3124314036477 46.8574146344864 44.7021203308825 46.3460083091467 71.2521716615595 52.9900085054849 -0.966295509666082 5.71929124570975 -5.56567559125858 0.000523698073799431 0.00682596082256881 -0.242009180041693 0.00682596082256881 0.0232342697384353 "scaffold_18" 650983 651004 "+" 1 "JGI_V11_49070"
"scaffold_18_828795_828803_+" 73.3053089566886 92.7858460993031 64.255394191171 272.685714376413 189.958879946322 165.14940550726 145.385195397828 188.021417021141 -1.34201756151249 7.31954459601008 -6.66574100728215 0.000155371075203996 0.00330154883857755 1.05867906865233 0.00330154883857755 0.0280750019817867 "scaffold_18" 828795 828803 "+" 1 "JGI_V11_302550"
"scaffold_18_1289038_1289154_+" 534.83261922322 459.214686520047 613.472436465901 599.1806331028 824.04857960175 939.423452003182 1180.47926461739 1303.51762970814 -1.31061841992495 9.81529531419744 -7.09979037525806 0.000100034670632795 0.00255195399066176 1.55307094301172 0.00255195399066176 0.0286806098255739 "scaffold_18" 1289038 1289154 "+" 1 "JGI_V11_302655"
"scaffold_18_341633_341644_-" 7.58042923480759 8.73617541802581 9.38092014753069 14.2560290670925 10.7076474684288 15.0155389523051 22.515326553877 21.3127201214653 -1.35703767305915 3.97863000030402 -6.10409832099262 0.000283571756992284 0.00473078115219958 0.656261401499041 0.00473078115219958 0.023303952643392 "scaffold_18" 341633 341644 "-" 1 "JGI_V11_316663"
"scaffold_18_343371_343376_-" 82.7147922430169 77.9352208743294 63.4921656718593 128.251599944393 83.3375762617093 134.016048200371 149.95117361859 144.017109695068 -1.15991097519062 6.94420234806298 -6.37253540274049 0.00021171374226883 0.00397310687901105 0.723751607118375 0.00397310687901105 0.0232030958568851 "scaffold_18" 343371 343376 "-" 1 "JGI_V11_316664"
"scaffold_18_452454_452769_-" 20.20346661037 16.7958706300657 16.9862101038874 3.83951169046679 12.3585782642675 181.241316425908 206.646131521078 158.468062328238 -3.52348023990629 5.36776060192796 -15.953714417334 2.28888115373735e-07 0.000113568865748756 7.8336660113409 0.000113568865748756 0.0233936978406965 "scaffold_18" 452454 452769 "-" 1 "JGI_V11_241217"
"scaffold_18_452985_453012_-" 552.262831092555 554.340663949251 693.691282156586 165.873356257776 234.871501833858 4820.14523201416 6842.04567209106 8447.44598135027 -3.67532486651027 10.3684667046789 -15.9899513117675 2.24867498175352e-07 0.000113568865748756 7.86308952103095 0.000113568865748756 0.0407677524323941 "scaffold_18" 452985 453012 "-" 1 "JGI_V11_241217"
"scaffold_18_539586_539593_-" 17.6980842992844 13.1119754666971 12.9156149551172 42.4809761342599 41.8320972729869 40.1808018827255 68.4466873577239 89.0411590955438 -2.30329077623351 5.30900755939629 -7.69240001990576 5.66086694631091e-05 0.00190855276134311 2.20940644251162 0.00190855276134311 0.043266147666008 "scaffold_18" 539586 539593 "-" 1 "JGI_V11_316719"
"scaffold_18_813890_813924_-" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 3.74595041017144 3.86320933723541 22.7714926442536 20.5622708246674 16.1689200802172 -5.52615610331036 2.03745157753625 -5.27980992331996 0.00073673078355241 0.00836803381651612 -1.26441641201909 0.00836803381651612 0.0250976400059424 "scaffold_18" 813890 813924 "-" 1 "JGI_V11_302546"
"scaffold_18_939503_939540_-" 33.2512496402263 33.9856825444448 31.4958245599838 34.2282056715401 36.092070233011 41.916197736001 47.7975237650184 42.9425587582607 -0.642552479087543 5.49283390156652 -6.37145103376982 0.000211960109151727 0.00397310687901105 0.73375355090378 0.00397310687901105 0.0159247357932732 "scaffold_18" 939503 939540 "-" 1 "JGI_V11_302555"
"scaffold_18_939503_939540_-.1" 33.2512496402263 33.9856825444448 31.4958245599838 34.2282056715401 36.092070233011 41.916197736001 47.7975237650184 42.9425587582607 -0.642552479087543 5.49283390156652 -6.37145103376982 0.000211960109151727 0.00397310687901105 0.73375355090378 0.00397310687901105 0.0159247357932732 "scaffold_18" 939503 939540 "-" 1 "JGI_V11_302556"
"scaffold_18_940650_940674_-" 34.6633193337433 33.7233406376313 39.048445915821 31.3685853444987 28.14637169565 45.7331702174194 47.4221048669675 44.1343164221161 -0.575212686148052 5.49640366603449 -5.31210028255694 0.000708470364643949 0.00814243368286883 -0.567634807170739 0.00814243368286883 0.0159749412578922 "scaffold_18" 940650 940674 "-" 1 "JGI_V11_302556"
"scaffold_18_943892_943996_-" 172.576007564087 166.261169881365 170.691249124832 96.4397620287549 108.496513786286 207.370178290501 264.158091030449 237.242941459844 -0.691996655473635 7.65617435770766 -5.91889171296698 0.000348721812946639 0.00536637873761917 0.204402334858334 0.00536637873761917 0.013866181393755 "scaffold_18" 943892 943996 "-" 1 "JGI_V11_316836"
"scaffold_18_945224_945239_-" 178.154712146004 200.928628688789 226.02107632406 146.637765652795 200.545722215632 277.973435059918 422.093333288457 308.800946453644 -0.943442654104971 8.11674003911772 -5.09489599255634 0.000924284417880926 0.00970126998564246 -0.837801550382856 0.00970126998564246 0.0304912641821054 "scaffold_18" 945224 945239 "-" 1 "JGI_V11_316837"
"scaffold_18_956184_956231_-" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 36.4004994583501 40.0943910176279 52.1903250337009 -6.61615374237132 1.6667100914588 -5.3149475758899 0.000706035942195356 0.0081356146430989 -1.24270490872773 0.0081356146430989 0.0268923356456345 "scaffold_18" 956184 956231 "-" 1 "JGI_V11_302632"
"scaffold_18_956514_956518_-" 0.011621778022568 7.60771228000852 0.0172227353379939 1.38777878078145e-17 1.38777878078145e-17 1386.87018556769 1261.97666587469 1087.1556316276 -10.1252223223034 3.98755159289083 -10.0083244478262 8.19805103783371e-06 0.000704663107675418 1.21271692644438 0.000704663107675418 0.0281934851710175 "scaffold_18" 956514 956518 "-" 1 "JGI_V11_302632"
"scaffold_18_1272207_1272215_-" 175.86679887158 240.036321489331 127.378009257992 604.673775893466 408.279709202275 402.177312694095 413.708565802113 444.164804522854 -1.48205383590256 8.55445147773974 -6.05054758387033 0.000300912548612481 0.00489098232761785 0.36520513588632 0.00489098232761785 0.0408746312249102 "scaffold_18" 1272207 1272215 "-" 1 "JGI_V11_223896"
"scaffold_182_29909_29949_-" 439.661918906653 350.970987864875 442.530537622671 887.718297791418 956.059841204725 651.361153555971 923.033454063563 807.005822736299 -1.16604766927802 9.57357607806951 -7.51621415905822 6.68053026473072e-05 0.00210081917270906 1.98408972672599 0.00210081917270906 0.0220891454757311 "scaffold_182" 29909 29949 "-" 1 "JGI_V11_332162"
"scaffold_183_29730_29732_+" 53.6162679857629 42.8842776664677 57.5266869848316 84.0013288931856 60.9300595153246 89.9941865507003 77.8772281956799 86.5833048963809 -0.950612315218559 6.32983216536294 -5.56751429057413 0.000522568414364217 0.00682278907594438 -0.254027475138562 0.00682278907594438 0.0197629875572456 "scaffold_183" 29730 29732 "+" 1 "JGI_V11_263176"
"scaffold_183_55088_55120_+" 60.6568597061087 63.0627277794155 64.1932021636561 23.7322797465008 25.4961009066561 33.242080287452 35.1067357890871 30.3236788520963 0.697357984742768 5.55255894341034 6.98910737473504 0.000111703602383426 0.00271186786346124 1.41598660890762 0.00271186786346124 0.0154337791584682 "scaffold_183" 55088 55120 "+" 1 "JGI_V11_302710"
"scaffold_187_47146_47199_-" 230.414932563044 150.044940532352 158.318939179745 132.239648946962 225.266517591967 69.3470176223984 68.1669466148455 62.1931358426382 1.17561799263456 7.18385827078395 5.24512713052716 0.000768465915063956 0.00858083899129449 -0.65875621438379 0.00858083899129449 0.0399070756051428 "scaffold_187" 47146 47199 "-" 1 "JGI_V11_263361"
"scaffold_188_148798_148806_+" 138.483535867989 150.007909234429 148.211721833147 5.37800762229029 3.86386222544395 13.2015028593819 34.4950425519939 20.6091195133526 2.52672126500496 5.19463147326409 9.24827238593135 1.47694907653875e-05 0.000936473529293832 3.60539704935449 0.000936473529293832 0.0297458914876884 "scaffold_188" 148798 148806 "+" 1 "JGI_V11_263423"
"scaffold_188_149028_149035_+" 71.3977967734431 70.6926500161072 51.1788031947275 1.38777878078145e-17 1.38777878078145e-17 6.98279324309657 10.8505782592904 5.26474851110714 2.78507674569722 3.36545832903537 10.6571835482026 5.11008945513112e-06 0.000535773225180285 4.77967251851774 0.000535773225180285 0.0268107884365286 "scaffold_188" 149028 149035 "+" 1 "JGI_V11_263423"
"scaffold_19_562839_562870_+" 47.6083622166801 45.8653146532298 44.5805741468191 25.1210595119144 22.2965163706314 25.515006843243 24.5409893124014 24.5391078160661 0.651566216627812 5.22559668719292 6.10225707566438 0.000284149378084495 0.00473078115219958 0.436649966418048 0.00473078115219958 0.0163994300918649 "scaffold_19" 562839 562870 "+" 1 "JGI_V11_302783"
"scaffold_19_1089596_1089611_+" 55.1162362973606 56.5138982503551 60.3914057998974 23.2343061449026 24.3925228356907 34.7247918422105 33.5239010293953 34.2559597106516 0.514289291775111 5.51451920689754 5.15054070422309 0.000862871761861752 0.00919850221220444 -0.781406216447858 0.00919850221220444 0.0153913364777502 "scaffold_19" 1089596 1089611 "+" 1 "JGI_V11_195849"
"scaffold_19_1113147_1113155_+" 24.3886978929559 40.3715332864317 29.4140432412548 11.3749949263602 9.71367661788479 6.56860659436884 3.60264865015788 6.13969953966534 2.22993186832975 3.92541890890272 5.8258496839975 0.000387537340738347 0.00561929144070604 0.532995283323449 0.00561929144070604 0.0274441171327453 "scaffold_19" 1113147 1113155 "+" 1 "JGI_V11_230812"
"scaffold_19_3641_3657_-" 111.951984735265 65.7015759187784 94.8147750546038 150.356201455253 107.067205260494 156.886851124192 164.948836385473 166.688497510637 -1.09616858472051 7.18511469410096 -5.12542431292348 0.000890021253316179 0.00943521419765518 -0.81498462756726 0.00943521419765518 0.0289706983456743 "scaffold_19" 3641 3657 "-" 1 "JGI_V11_317004"
"scaffold_19_237575_237657_-" 96.553872926147 93.643795989412 97.8582011169169 29.2437488471776 26.3803188086603 38.3104301190996 51.0507737445753 39.8669428510205 0.934565193537323 5.96575129281605 7.5540149444084 6.44567748724176e-05 0.00207064676450416 1.99806001609382 0.00207064676450416 0.0158798605179163 "scaffold_19" 237575 237657 "-" 1 "JGI_V11_302835"
"scaffold_19_423179_423247_-" 18.257135315683 17.7419128017798 14.5330676457453 27.999641938177 23.5110419908237 44.2652732231393 28.6831823101975 44.6759990549383 -1.3954321925295 4.95003138743828 -6.31813379220589 0.000224472807864346 0.00415863118414316 0.732295778604935 0.00415863118414316 0.0240252689659511 "scaffold_19" 423179 423247 "-" 1 "JGI_V11_317034"
"scaffold_19_1236773_1236827_-" 25.4763461689983 25.274491600131 43.4326049515157 39.4266771924156 66.7712798655633 86.2679620143156 103.835734345285 92.1982885590608 -1.83525349805897 5.99024682457564 -7.20247166391974 9.04064827930388e-05 0.00240940852605694 1.65199173758372 0.00240940852605694 0.033964459625382 "scaffold_19" 1236773 1236827 "-" 1 "JGI_V11_302820"
"scaffold_19_1295802_1295909_-" 246.049224401395 266.718047762329 278.204191468543 98.2050846915812 98.0124225810978 136.881504365171 151.624348163057 128.998383929358 0.696931172003217 7.59377225444716 6.60412495754056 0.000165672844118248 0.00343627088202653 1.00135006032037 0.00343627088202653 0.0118664228352657 "scaffold_19" 1295802 1295909 "-" 1 "JGI_V11_230818"
"scaffold_19_1379848_1379856_-" 19.8268465830669 14.3555753263747 24.9867449452602 18.4605712574064 28.142761183603 41.8243354468585 36.2044458916305 38.6858813070421 -1.21778004218033 4.98713003801955 -5.50401230256739 0.000563178849918693 0.00719315851013955 -0.265982740492084 0.00719315851013955 0.0230502717703593 "scaffold_19" 1379848 1379856 "-" 1 "JGI_V11_210998"
"scaffold_191_49948_49979_+" 34.5112240146032 38.4874034441077 36.6056815357603 10.9922601679782 11.2582292038592 21.2795779052698 19.7219772343744 21.6478880931784 0.569610147696941 4.7452296611681 5.08374675592841 0.000937154678517787 0.00974247574775481 -0.81854757592281 0.00974247574775481 0.0178828455750206 "scaffold_191" 49948 49979 "+" 1 "JGI_V11_302914"
"scaffold_191_84267_84370_+" 11.4167990900235 15.2844155637858 16.292482237978 6.61591806656553 7.6155839621332 28.7945696588133 27.1301100661451 30.5146230675778 -1.21918008444185 4.26224638147794 -7.83192332773684 4.97548755447396e-05 0.00178462882546 2.3631356544229 0.00178462882546 0.0202419954199439 "scaffold_191" 84267 84370 "+" 1 "JGI_V11_302915"
"scaffold_191_118956_118960_-" 28.9543562427922 24.5833014833662 30.2339810163622 17.0845068218399 27.1492131627094 10.4852134135813 7.9579351869017 9.54425830614641 1.31691971302843 4.40854726143242 6.02971883329973 0.000307970040991608 0.00494900646162227 0.506454692794702 0.00494900646162227 0.0229181671003421 "scaffold_191" 118956 118960 "-" 1 "JGI_V11_332423"
"scaffold_2_105830_105869_+" 67.3058731602879 73.9844292020683 81.710228076314 5.99518209809543 6.07071021964045 34.7207297474755 37.8852426182775 34.0784648693225 0.826534411176604 5.1993280252397 7.54730207659119 6.48670633607649e-05 0.0020768344010908 1.99529866841214 0.0020768344010908 0.0169902743917747 "scaffold_2" 105830 105869 "+" 1 "JGI_V11_310096"
"scaffold_2_828320_828373_+" 82.6488103299216 79.7138696258169 72.7601071870768 60.2273667349413 57.2848473299375 105.766089218233 95.5697680670729 102.602367460922 -0.592994314002131 6.58565139137405 -5.34314758319101 0.000682413473827562 0.00794982534040143 -0.539358931422329 0.00794982534040143 0.0129711024492834 "scaffold_2" 828320 828373 "+" 1 "JGI_V11_232979"
"scaffold_2_828320_828373_+.1" 82.6488103299216 79.7138696258169 72.7601071870768 60.2273667349413 57.2848473299375 105.766089218233 95.5697680670729 102.602367460922 -0.592994314002131 6.58565139137405 -5.34314758319101 0.000682413473827562 0.00794982534040143 -0.539358931422329 0.00794982534040143 0.0129711024492834 "scaffold_2" 828320 828373 "+" 1 "JGI_V11_205698"
"scaffold_2_1046988_1047045_+" 62.5012628318944 56.6480406191035 50.4835378915453 210.544801044715 191.721316722499 105.947395832658 118.723661656598 151.566845506085 -1.35535918352387 6.95983054795396 -8.34409512937625 3.14554730171445e-05 0.00135481914882146 2.76510352345951 0.00135481914882146 0.0202091610711794 "scaffold_2" 1046988 1047045 "+" 1 "JGI_V11_220418"
"scaffold_2_1052066_1052072_+" 29.8834958390139 27.7096487618532 24.8681587090798 27.6243948218891 23.2902590163551 60.1447142863182 47.0320144181513 55.5644473867293 -1.18797305152567 5.38756775912171 -7.93082438998554 4.54552406337528e-05 0.00167899070373466 2.39183656617762 0.00167899070373466 0.0182108326389982 "scaffold_2" 1052066 1052072 "+" 1 "JGI_V11_233023"
