mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3 logFC AveExpr t P.Value adj.P.Val B FDR tw_dis chr start end strand de
scaffold_14_1611878_1611879_- 6.60816576328774 6.79064151551714 7.44261758625583 0 0 0 0 0 3.68910527372284 0.653985616257177 6.03266813934311 0.000394635193264358 0.00528653530902479 -0.822685017061601 0.00528653530902479 0.0278872461724069 scaffold_14 1611878 1611879 - 1
scaffold_14_1638129_1638132_- 10.1052139363948 12.3514333235752 9.15527765933897 0 0 0 0 0 4.2503074166453 0.863233620516403 6.16334973066467 0.000344095614413346 0.00504819203229503 -0.692224417463287 0.00504819203229503 0.027441293135084 scaffold_14 1638129 1638132 - 1
scaffold_14_1656164_1656225_- 26.2713662055802 25.9403830740051 31.2696879380833 49.0835363893596 48.9343040750469 41.7405483012904 51.3986877808711 55.2264552335626 -1.03683452399264 5.52814182061152 -7.69672750235229 0.0000793483858111999 0.0025732630978199 1.88383249416356 0.0025732630978199 0.017976008380304 scaffold_14 1656164 1656225 - 1
scaffold_142_155056_155061_+ 15.2260364436724 10.7377501804225 16.7570349716252 13.3019431228443 14.5023904474575 53.9890928361807 41.9279312846613 36.0389484703442 -1.8216941713576 4.65591970673857 -8.56345126136461 0.0000382399347208379 0.00174987196072334 2.74038929763448 0.00174987196072334 0.0249492985411439 scaffold_142 155056 155061 + 1
scaffold_142_49397_49432_- 6.06827939930517 8.14425131985705 7.07054973918421 6.14235937301054 8.41205841021859 17.6399358322959 16.0484856762157 14.6910576569124 -1.35556332258891 3.55035691088659 -5.89407576469523 0.000457409323795507 0.00564581714449654 0.45014958174716 0.00564581714449654 0.0229079747543775 scaffold_142 49397 49432 - 1
scaffold_142_128773_128797_- 8.17124676668704 11.4029168436865 11.0213931630942 0 0 0 0 0 4.20035371777285 0.845080104986265 5.87339550533997 0.000467691945735741 0.00571044014799406 -0.835141568428764 0.00571044014799406 0.0277187551201586 scaffold_142 128773 128797 - 1
scaffold_142_225269_225280_- 8.55954437177931 11.8101565775292 11.3048587893276 0 0 0 0 0 4.24935160239111 0.863419120580513 5.95446038994959 0.000428791335112854 0.00551648937858247 -0.791466158055238 0.00551648937858247 0.027569295998124 scaffold_142 225269 225280 - 1
scaffold_142_249297_249312_- 66.673603135081 63.4192484758077 72.9278092507137 0 0 21.8741744258646 33.3218365777847 25.8036695213226 1.10392137638117 4.01744129050317 7.7012354036864 0.0000790343491407437 0.00257126765910605 1.88794159298338 0.00257126765910605 0.0203505332242785 scaffold_142 249297 249312 - 1
scaffold_143_185529_185533_+ 8.31160737200567 6.65765294826886 8.0095218171588 9.53254630138415 11.7336144876668 0 0 0 3.81532087193739 1.82149583477251 5.65242728890956 0.000595099867939872 0.00649027376249891 -0.989739004280281 0.00649027376249891 0.0261633451068646 scaffold_143 185529 185533 + 1
scaffold_143_204100_204104_+ 8.2394049876474 9.23177555693526 8.01703419907093 0 0 0 0 0 3.96223226942386 0.755734390094981 6.48858052729568 0.000246810488045389 0.00450572954769473 -0.579860866875328 0.00450572954769473 0.0274080719789937 scaffold_143 204100 204104 + 1
scaffold_143_266607_266618_+ 30.7653828816768 35.1556974956726 21.3453218191923 340.330499610047 110.409250742462 129.210580365365 97.1183755568218 101.173747506782 -2.13145041304717 6.46024357511236 -5.34679845669751 0.00083918315562996 0.00794874789186179 -0.65521833633205 0.00794874789186179 0.091297584578778 scaffold_143 266607 266618 + 1
scaffold_143_196438_196550_- 32.6353638616929 32.1824487699662 31.8587764358324 10.0349368246138 12.1765337833648 16.8989926761878 15.2161823581786 11.434834671407 0.918129804233464 4.4301275545342 6.41515877153993 0.000265753445283302 0.00460893568838706 0.677558896213307 0.00460893568838706 0.0198949098989179 scaffold_143 196438 196550 - 1
scaffold_145_61976_62092_+ 135.670813574208 141.485655505812 126.872477529712 70.5719652645999 55.361580542986 72.0443865048422 56.4859956418144 62.0415016400573 0.860545425928289 6.59699292081538 5.95182824630032 0.000429996566414795 0.00551648937858247 0.0414293704766893 0.00551648937858247 0.0158553366582079 scaffold_145 61976 62092 + 1
scaffold_145_175059_175151_- 190.54202325302 199.473511010184 213.352713124012 102.829313101492 87.465996288738 116.652356879424 124.133747000618 115.882592842884 0.531913492467564 7.30224235877428 5.17024638100375 0.00102937381163483 0.00900525216827964 -0.884536365242023 0.00900525216827964 0.0118235739421505 scaffold_145 175059 175151 - 1
scaffold_145_267145_267252_- 45.2403692041334 57.5629156942842 49.1102483374367 0 6.08190073494372 15.2960910942502 21.0754535802472 11.942940483065 1.42485997618673 4.04545832965059 6.56362530002747 0.000228987564599525 0.00435033651178539 0.803185282398613 0.00435033651178539 0.0264583374602526 scaffold_145 267145 267252 - 1
scaffold_146_148018_148059_+ 135.463078220234 154.662482671556 173.09210966449 7.15399254821838 7.19652770701219 53.6413392987206 68.1055424072922 62.218742307817 1.10169561888183 5.89041220976866 8.83591931354023 0.0000307852461734171 0.00164276491775996 2.88131922114813 0.00164276491775996 0.018615182075655 scaffold_146 148018 148059 + 1
scaffold_146_72425_72451_- 12.1238284036705 12.2217213389928 12.4407846422799 33.6548238843482 27.9028834152136 16.0384195687542 19.0227502827535 17.0899333816551 -0.706523168962799 4.37809961853774 -5.05545317831241 0.00117831252391357 0.00990631415525167 -0.798727004392043 0.00990631415525167 0.0203609466414719 scaffold_146 72425 72451 - 1
scaffold_148_227040_227053_+ 6.53462827608105 8.14606202253089 8.10229486364455 0 0 0 0 0 3.80535148588664 0.697157887001221 6.03509412193716 0.000393625071715417 0.00528169564846789 -0.802984328419016 0.00528169564846789 0.0278885133902898 scaffold_148 227040 227053 + 1
scaffold_15_356199_356250_+ 173.195742911743 158.334873424449 169.637809823472 123.154977366753 117.243816797248 296.314750175539 254.827800992444 315.210186278916 -1.00656683561567 7.76425105221636 -8.39235214198819 0.0000439483368940771 0.00187249336649534 2.51958228596402 0.00187249336649534 0.0129414433528203 scaffold_15 356199 356250 + 1
scaffold_15_476127_476150_+ 9.55089440774279 6.7948230445723 8.38842839641224 0 0 0 0 0 3.90799271868774 0.736791972153936 5.85855501140471 0.000475228768626892 0.00574051548152746 -0.872825658348027 0.00574051548152746 0.0280306671808827 scaffold_15 476127 476150 + 1
scaffold_15_823069_823132_+ 42.4332709368305 44.1318581414822 46.1725524256009 25.113654812576 21.9232316710849 23.9100885796786 23.9416138292006 16.7279713240003 0.816577028494663 5.06892799078067 5.615553339129 0.000619890624706128 0.00666329779537662 -0.305148324509808 0.00666329779537662 0.0185879593039171 scaffold_15 823069 823132 + 1
scaffold_15_1128701_1128735_+ 45.154791008879 50.1021155770205 47.7835850621311 13.1782724008494 13.7279797453269 25.6025314301007 29.6028643654034 23.403872549275 0.632960081054763 5.02231054299347 6.11415215640463 0.00036222655599089 0.00511588490936926 0.252627877633785 0.00511588490936926 0.0175143410257254 scaffold_15 1128701 1128735 + 1
scaffold_15_1194576_1194660_+ 12.1950086040873 6.93813818983136 14.3929682289129 8.15128824443258 10.4049722836758 19.54396392607 21.6163413704671 22.395965281411 -1.17929858512609 3.99242874560477 -5.07656775703095 0.00114922669318544 0.00973093175159925 -0.700609969639111 0.00973093175159925 0.0237579261037694 scaffold_15 1194576 1194660 + 1
scaffold_15_1276923_1277029_+ 25.8877658099226 26.0778127455868 34.2726725644891 0 0 6.90317143560634 8.53848139570809 7.00369281910535 1.63996773136499 2.89213616741525 6.47579306721191 0.000249998742457775 0.00450572954769473 1.02611218532815 0.00450572954769473 0.02396217990731 scaffold_15 1276923 1277029 + 1
scaffold_15_1577307_1577373_+ 50.3002052225522 64.6285166199031 64.9165116232886 25.4791822646115 26.9019766098835 28.5730106459753 32.1932877866025 33.1660736352186 0.696258120495977 5.47178141819177 5.42684954495204 0.000766017325207642 0.00751931183734011 -0.57297734238539 0.00751931183734011 0.0182565816443675 scaffold_15 1577307 1577373 + 1
scaffold_15_281484_281491_- 41.5905495407866 48.2041997108973 52.9423329104881 72.8344680486617 55.4730558435093 79.4745910885563 65.1107007201501 81.0322075194591 -0.878311386432523 6.13256855881863 -5.40150289674458 0.000788392314152655 0.00766049516700046 -0.620994858381582 0.00766049516700046 0.0193252904140314 scaffold_15 281484 281491 - 1
scaffold_15_285410_285522_- 83.6991614590833 90.9763246516083 92.9159712234007 9.53867719336403 9.74270597985379 26.7615687918113 39.631700557175 30.245220108356 1.24868431532996 5.34846002690427 9.18621738373609 0.0000234857551177547 0.00153935213700398 3.17535488530392 0.00153935213700398 0.0184277595285338 scaffold_15 285410 285522 - 1
scaffold_15_361151_361281_- 158.900912321854 168.638820281182 138.009378411653 40.6757685675401 38.8606152739701 73.8371503266882 79.0473597854457 71.4386055102966 0.821324979053305 6.60032446505664 7.90162864842912 0.000066383794578077 0.002416920888918 2.06011133730422 0.002416920888918 0.0143616813705423 scaffold_15 361151 361281 - 1
scaffold_15_621222_621237_- 41.6536690310986 42.7735058905106 43.444746162951 19.3166150856491 25.3485355163935 16.45885865402 20.2250952746729 22.4036509764716 0.882415993181588 4.98453304982129 6.17424846521296 0.000340216829572489 0.00502732077486503 0.350811965177106 0.00502732077486503 0.0186132166344148 scaffold_15 621222 621237 - 1
scaffold_15_665000_665085_- 49.47008891468 43.3126947521323 30.3995941635209 110.293360329963 51.388833263087 89.1279575044684 107.533187085419 98.6242748636281 -1.4987735849726 6.25184184691547 -5.06281490840652 0.00116808061103288 0.00983021889433703 -1.0359132514853 0.00983021889433703 0.0486167559713122 scaffold_15 665000 665085 - 1
scaffold_15_716669_716708_- 134.654215083609 120.044698544916 133.537385726241 86.7605837076057 73.2950909621121 57.4721811638076 61.6942217545146 63.0773185516875 0.860905985811801 6.64086095634807 7.94408576264243 0.0000640046398930335 0.00238739651293319 2.0948696199569 0.00238739651293319 0.0136190571064735 scaffold_15 716669 716708 - 1
scaffold_15_796094_796122_- 14.2169082338715 13.4436538073709 12.6370859843248 18.5871685611255 15.2810093154642 25.5048109854188 19.0072715134207 23.4193452371921 -0.944032502571911 4.35094141043809 -5.56885174097693 0.000652942520547454 0.00688103016927091 -0.231607981644523 0.00688103016927091 0.0209890876622227 scaffold_15 796094 796122 - 1
scaffold_15_796473_796486_- 25.4817146897902 22.9513447749873 23.5659705114714 9.7857245505658 11.2914306593523 12.8577139497557 10.6636569030743 12.1359613900027 0.770486302150162 4.15644418157078 5.85065512025464 0.000479295584104366 0.0057618897310082 0.141362890579572 0.0057618897310082 0.0202780777806922 scaffold_15 796473 796486 - 1
scaffold_15_804752_804930_- 33.5712456969869 38.4194524799722 30.2752773686641 126.443376875849 95.5514238097633 60.8854906198938 59.0091421440284 45.780869281941 -0.906648145250631 5.98339550126032 -5.50417221698603 0.000701980214667471 0.0071056307415098 -0.482124723040435 0.0071056307415098 0.022176499575046 scaffold_15 804752 804930 - 1
scaffold_15_814402_814488_- 39.7872233244405 41.9558201428121 39.0255121076477 47.3108468390569 56.7901316154355 93.2827856608457 94.352068017856 86.8204705042506 -1.39716348248477 6.0802631324828 -14.0293851944313 0.00000113607272314111 0.000385620951324865 6.31301456243274 0.000385620951324865 0.0144180692773658 scaffold_15 814402 814488 - 1
scaffold_15_1013332_1013395_- 289.774238559506 282.042949495244 363.35329355689 139.60150746247 131.525770217973 138.739267106002 180.273604046173 156.907927294661 0.747958937574709 7.81668255358457 5.47030523508837 0.000729269971283676 0.0072856124136949 -0.502291579325178 0.0072856124136949 0.0188629570948829 scaffold_15 1013332 1013395 - 1
scaffold_15_1127972_1128010_- 29.4528609178829 29.8740749266563 30.4399386778149 25.3642062364331 22.3659258526504 7.42800474576235 11.0421895343606 12.1464052073985 1.30813709916459 4.47164740656985 7.34730705899328 0.000108526962202771 0.00304443541628323 1.77574075803291 0.00304443541628323 0.0198742125711817 scaffold_15 1127972 1128010 - 1
scaffold_15_1183878_1183964_- 100.556502109075 90.4486718104098 121.623783061392 126.014877985454 154.987681655537 209.611568802705 205.851591386408 245.134164265496 -1.30518810331083 7.41461102466272 -8.59807731070805 0.0000371887096485454 0.00172995072151634 2.68856228373561 0.00172995072151634 0.0187124364556537 scaffold_15 1183878 1183964 - 1
scaffold_15_1226536_1226551_- 15.3949950332876 16.43294626088 19.5862027247121 18.7025948776761 19.0422724596688 35.9170105664172 31.6326591392987 29.5583187507804 -1.12311171943758 4.7082000486231 -8.63064644113371 0.0000362294165579551 0.00172995072151634 2.76977905941907 0.00172995072151634 0.0192250263248008 scaffold_15 1226536 1226551 - 1
scaffold_15_1320479_1320482_- 6.60371028271974 5.84092366639592 6.22211662334863 10.1698212556307 9.30086981460977 0 0 0 3.54141221512032 1.6892485888625 5.64435092604472 0.000600434417997422 0.00651434104656429 -1.03687501824611 0.00651434104656429 0.0262740417752835 scaffold_15 1320479 1320482 - 1
scaffold_15_1325451_1325500_- 76.0758274905155 80.6541219089706 74.8401813094073 39.288139560449 41.0728445956591 46.645937835538 45.7407956746376 37.7553203268372 0.606371414945921 5.93578970700418 5.81119314327536 0.000500196325394702 0.00591579463588182 -0.127297526566848 0.00591579463588182 0.0149071208815154 scaffold_15 1325451 1325500 - 1
scaffold_15_1365237_1365274_- 46.5324783669651 40.7400823280147 40.0675938488393 0 0 16.9000231300576 16.1483112832241 9.54700374612523 1.35940287554037 3.42053177768828 7.10633252805838 0.000135617051396555 0.00335191367565807 1.39826467436973 0.00335191367565807 0.022499577098395 scaffold_15 1365237 1365274 - 1
scaffold_15_1441694_1441795_- 334.98250085829 336.345713105097 332.688091438791 454.06276961438 456.789613871136 550.553197024733 578.071601170796 502.337084875927 -0.920016923475957 8.96222738901802 -10.3117034239608 0.000010413938347699 0.00106045134194619 4.04963627866067 0.00106045134194619 0.00852760924972336 scaffold_15 1441694 1441795 - 1
scaffold_15_1473482_1473494_- 104.294173568552 125.592076646077 109.147162679428 0 0 28.8851564764225 44.6453756531719 32.2929919459686 1.46146894320311 4.43343472605039 9.36309104070913 0.0000205542581308923 0.00147397190525969 3.31592741849741 0.00147397190525969 0.02209127331265 scaffold_15 1473482 1473494 - 1
scaffold_15_1554203_1554209_- 67.0731060169364 73.3255309372407 78.5823151397348 56.1377967400392 41.7448971253361 18.8044050192181 23.2064151078004 14.3355602020211 1.72854188921029 5.51907074958126 9.31459574273949 0.0000213149189054705 0.00149773236218663 3.31085214348282 0.00149773236218663 0.02069410700226 scaffold_15 1554203 1554209 - 1
scaffold_15_1690842_1690942_- 22.2200182257994 20.5064466669269 20.9262885065838 33.8660354975553 49.3685314950521 78.6356742633401 61.591579096965 60.3197771696509 -1.84604645941653 5.48304037979868 -10.4195891423263 0.00000967287312339333 0.00102396047448532 4.13184879665811 0.00102396047448532 0.0226088685926218 scaffold_15 1690842 1690942 - 1
scaffold_152_94001_94035_- 47.8591232352922 47.3870081678849 40.9249966975344 27.513734840464 18.4952023460164 19.7636595234562 16.6923389291236 19.3171219684518 1.04388787580185 4.99571703873342 6.14534642028863 0.000350610868041249 0.00507039747485714 0.322630790888785 0.00507039747485714 0.0198669098603154 scaffold_152 94001 94035 - 1
scaffold_1539_6406_6407_+ 26.3408162534715 26.206848565314 24.982243739508 24.6149029848798 20.1528090953464 13.0650238594431 13.1705916615392 15.2190328534857 0.66188722082011 4.5366181012452 5.05491218063616 0.00117906832526417 0.00990631415525167 -0.892220169945863 0.00990631415525167 0.019374270999167 scaffold_1539 6406 6407 + 1
scaffold_155_269651_269697_+ 182.632291787836 83.9425936637115 68.7131702667668 2494.6389270678 1103.9171400511 577.015284102251 370.580266378196 667.87187709142 -2.57860806680685 8.76574462622881 -5.66449499895255 0.000587226415514788 0.00644367089352057 -0.27483822865743 0.00644367089352057 0.11706780969029 scaffold_155 269651 269697 + 1
scaffold_156_209105_209111_+ 0 0 0 0 0 42.9328000984301 37.5725998411385 31.2572634138275 -6.42764527500912 1.54249239082866 -7.18909448704314 0.000125543303617255 0.00323008178774021 -0.244010341329226 0.00323008178774021 0.025849985315467 scaffold_156 209105 209111 + 1
scaffold_156_193943_193970_- 46.9268082697594 47.7920200586952 38.8573643620239 7.65376935900428 8.41362935128422 9.88127495919636 6.85498416890293 11.6353882174955 1.99549972441654 4.26334117031803 9.06886890535612 0.0000256890874649539 0.00153935213700398 3.24225327741434 0.00153935213700398 0.0214234697436235 scaffold_156 193943 193970 - 1
scaffold_157_57398_57407_- 38.2389092572105 41.414110024274 41.7458771963608 0 0 13.1650900318995 18.281865095701 17.4393058358601 1.07461326394049 3.47828335920425 8.336010686429 0.000046032406261857 0.00193294144827511 2.51439015266996 0.00193294144827511 0.0200528398628637 scaffold_157 57398 57407 - 1
scaffold_158_121387_121470_+ 74.7624469931113 84.9968144277875 78.6049084858573 19.7134239492158 17.6049286533561 37.8205432093371 41.0100495830581 36.7417913492541 0.811077748182728 5.61700089132388 8.47699696632152 0.0000410130999226913 0.00181581041962072 2.57194717414479 0.00181581041962072 0.01536317378366 scaffold_158 121387 121470 + 1
scaffold_158_146226_146248_+ 21.4489634410801 25.248129321781 18.589226657049 45.6854639242447 50.7031049917966 77.5504709480029 70.1176274956147 101.571474915572 -2.12444707484952 5.66453512912833 -11.5525031971442 0.00000463071286815754 0.000715954488530318 4.89509635670766 0.000715954488530318 0.0231942300840574 scaffold_158 146226 146248 + 1
scaffold_158_203590_203626_+ 141.874689277799 171.330864983123 84.2620860317295 405.790740951743 253.320720888027 373.438402288482 426.763958922265 375.345963009449 -1.8425028834437 8.1357427339256 -6.51337505858133 0.000240756613512323 0.00445749926435633 0.690080016182691 0.00445749926435633 0.0502998263934931 scaffold_158 203590 203626 + 1
scaffold_16_311709_311800_+ 67.8355088176251 68.7072752301096 65.4148435452463 18.4577864921346 16.4977505483411 39.203855030539 40.5445513346794 36.5694156109944 0.56598679673588 5.50916806357357 6.3549880714758 0.000282486543553878 0.00470589752623082 0.493075987128259 0.00470589752623082 0.0150794013520949 scaffold_16 311709 311800 + 1
scaffold_16_340988_341014_+ 7.7731374355353 8.55350961767555 7.73262947863507 0 0 0 0 0 3.88454192395756 0.726735968012352 6.41373973729887 0.000266135145317843 0.00460893568838706 -0.62242632773582 0.00460893568838706 0.0275032064422928 scaffold_16 340988 341014 + 1
scaffold_16_812147_812206_+ 101.02774364575 119.21070469979 102.929778415403 33.6611399467676 25.2475461414248 52.7988394084571 55.1989715251023 56.9232386041813 0.73759842786493 6.12871540135861 5.65319087008024 0.00059459823110655 0.00649027376249891 -0.313321693649666 0.00649027376249891 0.0156691078147479 scaffold_16 812147 812206 + 1
scaffold_16_994450_994461_+ 104.834536519946 124.64063929273 104.348511924734 0 5.08668636760473 34.6151860457296 55.588222876188 49.5773320922435 1.04590202516574 5.00714205380739 5.35411602984791 0.00083218448123494 0.00791975193683681 -0.673143513340523 0.00791975193683681 0.0253364881331627 scaffold_16 994450 994461 + 1
scaffold_16_1015286_1015292_+ 135.450291678156 131.995119405865 163.568395274666 47.8114061885254 58.4502872031224 216.405785882943 266.271285960957 233.994027022963 -0.956041777779777 7.284377011619 -7.19106056270487 0.000125314370209762 0.00323008178774021 1.39251225210319 0.00323008178774021 0.017060336717952 scaffold_16 1015286 1015292 + 1
scaffold_16_1140710_1140715_+ 0 0 0 11.9160710764968 14.8329824200363 4.98878134800352 7.51944595495443 5.97993019970819 -3.92579923786267 1.80043792813404 -5.3207738583925 0.000864604804137153 0.00804207109294053 -1.20805330278552 0.00804207109294053 0.026805403618342 scaffold_16 1140710 1140715 + 1
scaffold_16_1142813_1142825_+ 15.0080632291942 16.2973949329994 19.959853606805 61.247582579338 70.6295721562944 28.12662739698 58.0093133993523 49.0681467946093 -1.54421694521606 5.30421640972235 -5.69135870450779 0.000570110043308267 0.00636560369628079 -0.184702148885264 0.00636560369628079 0.0352067823193854 scaffold_16 1142813 1142825 + 1
scaffold_16_299789_299803_- 46.6179668554845 46.5727130160988 41.2978064606648 48.7089099112638 47.3849417459189 114.1244128982 94.1609796036971 78.764041402616 -1.29455043437694 6.12836486730252 -8.98933380019668 0.0000273141915643297 0.00156258658819983 3.00503333217073 0.00156258658819983 0.0200535565899614 scaffold_16 299789 299803 - 1
scaffold_16_328249_328251_- 10.4924192703153 11.675267095955 9.90429682871081 9.80160860610826 6.535373170843 0 0 0 4.27646679890806 1.89777783203977 6.00158840063311 0.000407833680824408 0.00535176594308626 -0.766643864523609 0.00535176594308626 0.0260993746470879 scaffold_16 328249 328251 - 1
scaffold_16_332920_332927_- 23.2546827721512 28.3804524201667 33.7087410954435 12.9381682097539 9.96694093150022 5.41246796519063 7.42257060407795 8.21105535905903 1.72420623398374 3.99165278065475 5.29444230319501 0.000891193708510691 0.00819589507467979 -0.21440711668542 0.00819589507467979 0.0239983883890775 scaffold_16 332920 332927 - 1
scaffold_16_1047359_1047421_- 75.9291785622194 85.6772499819409 82.1804316199598 18.0758882678339 18.0461694061225 31.3382658232896 36.6539977025815 30.071886862036 1.08050088406697 5.52934964234007 10.8231265251281 0.00000738228773087538 0.000894926618613143 4.39386119425149 0.000894926618613143 0.0159827404196653 scaffold_16 1047359 1047421 - 1
scaffold_16_1184323_1184375_- 9.31927149530811 7.6069681633918 7.82806465671208 36.9080872871735 35.9816952100418 32.4011505925034 35.0707203456495 33.1571444966283 -2.1872578888647 4.58310379252318 -13.3588375899038 0.00000162228319275158 0.000435692567593021 5.62827727449635 0.000435692567593021 0.0184291467851375 scaffold_16 1184323 1184375 - 1
scaffold_16_1397786_1397791_- 50.9098970909124 56.4868544703548 59.2661875732127 35.4170288168144 27.461320734982 20.3911395481229 24.494478982675 24.9618337847125 1.01661222115273 5.3370854996659 7.35195584744962 0.000108067503985342 0.00303992097536668 1.56352603874787 0.00303992097536668 0.0179818903511352 scaffold_16 1397786 1397791 - 1
scaffold_16_1584746_1584755_- 176.254575038463 201.506310391712 211.556912179226 9.42536292697319 6.09261545098576 79.1380380065868 92.1235263697874 101.209478644226 0.888529176012529 6.25098960805645 6.68093729318202 0.000203925589389221 0.00411202827079294 0.857985939112832 0.00411202827079294 0.0171935716321682 scaffold_16 1584746 1584755 - 1
scaffold_161_109545_109578_+ 23.3971246611294 23.7666338577173 28.0673118613862 40.6633952364756 45.7209660348252 37.5025057217398 34.9678604444713 41.0329857397812 -0.808038989342612 5.28666147446204 -6.51736163710357 0.000239798747487874 0.00445749926435633 0.709285121437826 0.00445749926435633 0.0173509924888728 scaffold_161 109545 109578 + 1
scaffold_162_252806_252842_- 99.8424975159084 87.7276622105061 98.949002286076 119.893489478747 111.487601301425 142.252325260344 154.931589792474 157.088953633702 -0.886353136527762 7.10176673450243 -8.83601174385371 0.0000307830111917865 0.00164276491775996 2.88467390677406 0.00164276491775996 0.0119290363430773 scaffold_162 252806 252842 - 1
scaffold_163_36283_36339_+ 68.3874855214131 72.6452751116264 72.9416521628956 15.8365670873349 9.30552007847148 23.3660803562754 34.5334836973892 21.1721481547119 1.2254175883959 5.19672075608595 6.36082118339711 0.00028081417246758 0.00470589752623082 0.52631182281227 0.00470589752623082 0.0218580281815093 scaffold_163 36283 36339 + 1
scaffold_163_229263_229304_+ 738.794435784017 860.589108152296 479.903630980683 5995.85370168843 2545.25188709612 5333.07036454053 5931.28215351638 7514.36943207605 -3.42430009139154 11.4315261024112 -9.78461745791933 0.0000150874462435332 0.0012554251220787 3.66736297546515 0.0012554251220787 0.0784003365627346 scaffold_163 229263 229304 + 1
scaffold_163_234912_234922_+ 111.848209379047 105.353119275651 50.43494612081 458.178481429454 206.72093994494 811.056487581256 793.100534453709 896.190519782445 -3.52306493956123 8.30719953316855 -9.28219222417664 0.0000218407792859561 0.00150122393872514 3.25830388649161 0.00150122393872514 0.0778985309103015 scaffold_163 234912 234922 + 1
scaffold_163_34710_34757_- 9.706674639099 8.2843245531614 7.36261428948518 10.5360434004385 13.061889970209 15.6138652161765 16.7909275099498 17.952147167511 -1.17701235268333 3.82830513980236 -6.02829206158167 0.00039646456821973 0.00528653530902479 0.544955865535979 0.00528653530902479 0.0219545318450655 scaffold_163 34710 34757 - 1
scaffold_163_40665_40727_- 187.35114543265 211.953158010109 179.089201021255 83.4892573811756 76.0607742762063 74.25847731786 97.1595403803871 63.3800362152902 1.0907502759027 6.98307151808641 7.02219468345431 0.000146791797883255 0.00346223332628355 1.21024674682102 0.00346223332628355 0.0204340247962228 scaffold_163 40665 40727 - 1
scaffold_163_128481_128482_- 7.07845235994667 10.042298892631 7.2664933039972 0 0 0 0 0 3.88942109375461 0.727721681447763 5.71549477655957 0.000555201555380676 0.00622645092339364 -0.947937858078613 0.00622645092339364 0.0283698584052838 scaffold_163 128481 128482 - 1
scaffold_163_130491_130525_- 99.0060241377959 108.626802821094 106.587839341981 5.29351247535028 0.00303487142065717 31.9796754964493 31.3559680525961 30.9346302459543 1.49709356845066 4.78527639615292 11.4604475245686 0.00000490416985546527 0.000727801038600071 4.82269757031328 0.000727801038600071 0.0164441825280566 scaffold_163 130491 130525 - 1
scaffold_163_194888_194923_- 11.6565057131741 12.084262597566 11.0332317484353 0 0 0 0 0 4.3895304358007 0.916202380634088 7.31279324396961 0.000112007120460794 0.00309937094470726 -0.224160232570903 0.00309937094470726 0.0264098757856778 scaffold_163 194888 194923 - 1
scaffold_166_256382_256424_- 45.3071461122278 51.591499298284 43.4640958681687 10.4224394363649 9.0798857417447 19.332909548689 18.3620870228815 23.4307791331838 0.96183686602807 4.76543540589502 7.22097860136089 0.000121887530606817 0.00322384603680317 1.44849440726145 0.00322384603680317 0.0189540710732632 scaffold_166 256382 256424 - 1
scaffold_167_87514_87532_+ 18.8880937329829 20.6385461890681 20.2622280920689 9.52477985665877 14.4988373178481 89.6075931795955 52.6809582321734 38.7447197240573 -1.71188087274931 4.92775681435506 -5.6645597126903 0.000587184505598552 0.00644367089352057 -0.240792953092209 0.00644367089352057 0.052446029899156 scaffold_167 87514 87532 + 1
scaffold_167_40633_40670_- 122.604302033528 120.302857804228 100.218904598507 467.925443249144 307.788600656685 196.024498324527 197.148335518711 163.551467544962 -0.919671754815199 7.73340530351921 -5.25825173093465 0.000929220825415505 0.0083736775798284 -0.776368379629836 0.0083736775798284 0.0272285009173716 scaffold_167 40633 40670 - 1
scaffold_17_78332_78340_+ 23.3864385572515 24.1668031990864 20.0922697546196 52.4581397216826 62.3257307172305 40.0424665297136 51.3122900821729 47.6918067046028 -1.24312694620337 5.43804752844115 -9.27588197454832 0.0000219448706078037 0.00150122393872514 3.26928806786562 0.00150122393872514 0.0185071160811404 scaffold_17 78332 78340 + 1
scaffold_17_102018_102118_+ 17.3402903583791 18.7420969666275 23.2551318684986 34.1274103612155 43.2828223742071 26.762607396919 36.1918132267018 31.9634140926905 -0.888016640000813 5.01978384769198 -5.38077464644288 0.000807227124300906 0.0077610954611752 -0.564783576277947 0.0077610954611752 0.0211654112272227 scaffold_17 102018 102118 + 1
scaffold_17_328916_328920_+ 9.33126160988191 12.7566418663067 8.87313086432302 0 0 0 0 0 4.21515867905532 0.849779274483949 5.69750835466981 0.000566269882138132 0.0063296665310786 -0.924104129534301 0.0063296665310786 0.0280870011261582 scaffold_17 328916 328920 + 1
scaffold_17_539519_539530_+ 5.60727890182565 7.19878923431133 9.96901391451954 6.52454167926065 7.08529087823702 21.2507478061589 19.7584042758194 19.4811420710522 -1.60974235109528 3.67437720605076 -7.19734819284706 0.000124585348943673 0.00323008178774021 1.70453018015204 0.00323008178774021 0.0225547982099169 scaffold_17 539519 539530 + 1
scaffold_17_539666_539726_+ 66.5349775181362 78.2105265989557 81.0324611852404 38.6133045484911 73.9381904151903 185.608227785091 188.423795229562 172.966510052356 -1.49838387992413 6.79681501508867 -6.76721772841281 0.000187441388098447 0.00393469558048885 0.945729974166181 0.00393469558048885 0.0268499942946735 scaffold_17 539666 539726 + 1
