mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3 logFC logCPM PValue FDR chr start end strand de
scaffold_110_108733_108734_+ 6.79978065461107 8.31233259568571 7.10867786025284 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 5.93526762460464 2.51219416760663 7.90247858218399e-07 9.77775691401939e-06 scaffold_110 108733 108734 + 1
scaffold_110_236184_236188_+ 13.2047736952887 6.93249962592576 12.7417720482806 12.8228960390268 16.8729837165749 0.0311594922697801 5.9058630092154 0.0298065264341938 2.36000340645765 3.61747159936086 4.5071706623557e-05 0.000344825498272132 scaffold_110 236184 236188 + 1
scaffold_110_40024_40025_- 6.38434684886958 6.54823053662528 6.86704722915926 0.0243673595956693 6.60161242929609 0.0311594922697801 5.9058630092154 0.0298065264341938 1.64065866217155 2.8253377994775 0.0146222110108798 0.0522222097743002 scaffold_110 40024 40025 - 0
scaffold_110_96122_96130_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 10.1353211191812 6.12904523075344 6.70011505461619 9.98215043517352 10.1503494657443 -6.20233648798928 3.04542781446072 7.62576868682473e-08 1.20579507046485e-06 scaffold_110 96122 96130 - 1
scaffold_110_96543_96546_- 13.45818054151 11.984963223903 11.386073981876 23.7242155779568 18.2027166374921 15.2052956549232 11.4555691322895 15.8773502984347 -0.203637134929494 4.29533052516637 0.639910773112444 0.829227911809038 scaffold_110 96543 96546 - 0
scaffold_110_97578_97579_- 8.50250069465766 8.76154779637979 10.4974378959051 27.2504196123648 14.7946425730698 13.6388669946477 8.30875835382058 20.5748937346292 -0.605196857583395 4.19184425108069 0.155683416301795 0.327614016987225 scaffold_110 97578 97579 - 0
scaffold_110_99270_99384_- 34.3589168549311 34.1750633274693 28.5941774028385 46.1403472596742 34.8894298753084 29.7874719825103 33.7972624868093 29.4465176014181 0.0620438418949382 5.36622717000117 0.878977844658482 0.984463420480243 scaffold_110 99270 99384 - 0
scaffold_110_309008_309013_- 5.94395896746532 6.41872539245552 7.57275483368292 1.38777878078145e-17 1.38777878078145e-17 0.0306861313262193 5.81061615852456 0.0293537750242853 1.67222595992428 2.62636924609865 0.0146222110108798 0.0522222097743002 scaffold_110 309008 309013 - 0
scaffold_110_309534_309589_- 55.2571796076251 62.2851007098832 56.2698146284465 36.0010437696498 30.7261410084788 40.622850700505 45.4997050045938 32.1125130178067 0.554116597450773 5.75844647723233 0.0450304540244135 0.12699018733243 scaffold_110 309534 309589 - 0
scaffold_1107_8870_8986_+ 868.752381618577 1063.63283196118 855.074382799071 1336.29804208551 1372.42572577298 1246.09165301258 1393.49923795277 2311.21211722126 -0.828590965705356 10.553762478972 0.000109216582774824 0.000750946969882532 scaffold_1107 8870 8986 + 1
scaffold_111_12093_12121_+ 26.2775371589948 26.2027906185428 28.6005235944512 10.4169998605984 8.9823746307163 16.1882956387009 18.2533775932458 20.3133233391975 0.563737342997338 4.6340791565297 0.104716820594967 0.24550831605826 scaffold_111 12093 12121 + 0
scaffold_111_33915_33986_+ 376.715945664604 385.335039332722 425.376773292626 480.700323055836 567.063143605191 331.958780764975 278.310429539153 285.692665689075 0.406283858033424 8.82121293064994 0.0654728696857158 0.170997789323764 scaffold_111 33915 33986 + 0
scaffold_111_34593_34612_+ 18.1377442414033 15.9163907096461 17.8563963969323 16.3963910325428 23.1800835463513 16.9943643890214 8.88144654743601 16.7821638764719 0.28406014422268 4.43225177634144 0.45481919141774 0.680291396328856 scaffold_111 34593 34612 + 0
scaffold_111_36577_36629_+ 46.518347245392 50.4984253298625 48.999907208472 44.5478147111067 31.3363929807991 52.6205732586561 47.5617094437044 48.8569070019896 -0.0289765679923535 5.79803857557769 0.942696393863058 1 scaffold_111 36577 36629 + 0
scaffold_111_67897_67937_+ 20.3140505328655 22.3028620384043 19.3620748333458 12.3949483461638 10.70829668143 16.9852671441392 17.1140601426927 22.5007058055229 0.131476237104353 4.50720017914216 0.721517513669266 0.885526436265413 scaffold_111 67897 67937 + 0
scaffold_111_79208_79321_+ 64.8010509218235 87.1468714952254 66.4371380476418 63.7223897591384 61.0587749233092 60.6987818027301 75.7383782391647 52.6556136572126 0.20704867680588 6.30201241250012 0.440349119401068 0.664307419683122 scaffold_111 79208 79321 + 0
scaffold_111_86074_86143_+ 240.64902499561 243.84292535727 242.598642339908 171.058319987906 123.79195572016 232.5925204579 182.266151055548 204.259636861654 0.232013898953685 7.89700833734123 0.307266615745847 0.525335115537266 scaffold_111 86074 86143 + 0
scaffold_111_88216_88228_+ 5.26058865382729 4.68223971592239 5.14655047346904 1.38777878078145e-17 1.38777878078145e-17 0.0272786958961302 0.0103488197126514 5.24969961781943 1.44752295458132 2.41705173306865 0.0522179122286642 0.142523976703393 scaffold_111 88216 88228 + 0
scaffold_111_93641_93715_+ 206.314365713644 227.14225582963 243.27369225422 67.6813735037276 65.1964369328466 124.685865977489 128.43454149049 133.364686927471 0.807655799620547 7.44989479223349 0.000467245740951473 0.0027281900115303 scaffold_111 93641 93715 + 1
scaffold_111_118289_118294_+ 48.0871938030412 44.3967916715465 42.524536139865 59.2270530182021 53.5981888416167 13.9934815123281 14.9876333607748 16.0776488706774 1.57590606702102 5.47993705683231 8.77523357490995e-07 1.08051032035439e-05 scaffold_111 118289 118294 + 1
scaffold_111_176352_176357_+ 18.3757833881656 10.9892261975156 20.2477648583713 11.5037422593965 15.4929611386587 11.7764141845206 12.4760378183433 8.75189397190885 0.581762200962927 4.18173911194119 0.172522308995574 0.351218447121537 scaffold_111 176352 176357 + 0
scaffold_111_186104_186108_+ 8.95858248324314 6.35721641993203 10.604357267844 9.11687064618499 10.7963342220614 0.0343308640254314 0.0130189149290099 6.69750212611223 1.88083004130774 3.3154107530848 0.00198652330459455 0.00946153732960072 scaffold_111 186104 186108 + 1
scaffold_111_219076_219125_+ 30.6880605318281 35.3701857402926 40.9297705552793 25.6008538523967 25.9830569624352 27.2554703708879 29.1937842070683 26.4809974117925 0.366111029491691 5.21499035947359 0.223948101192854 0.4221293952211 scaffold_111 219076 219125 + 0
scaffold_111_230311_230325_+ 12.0841836192483 11.7443704886341 11.573753265862 12.1537323011542 14.3571587913826 14.1390390018033 11.055052200039 10.0342875735661 0.00870607880815667 4.02181076476661 1 1 scaffold_111 230311 230325 + 0
scaffold_111_248551_248594_+ 164.921949580358 134.12253529215 146.987972546866 101.30663043523 173.560731300894 252.983955748219 168.141450938576 143.214021353533 -0.339005369056307 7.54582625640264 0.140764461298153 0.30523946111565 scaffold_111 248551 248594 + 0
scaffold_111_278783_278789_+ 13.1419635057332 13.35955345434 13.0348047564405 25.027232084676 16.3824058587138 7.62238435568041 10.6604876970191 12.3477071428791 0.364975260152194 4.19562842427614 0.418592896438796 0.643595268675262 scaffold_111 278783 278789 + 0
scaffold_111_279122_279150_+ 10.7317592685284 9.87037651395119 10.9906016887149 16.7325653830392 12.1078637974625 15.3074177815988 13.7388134662643 12.2488232957756 -0.381277138145922 4.07359940937342 0.375345920050007 0.598519809562986 scaffold_111 279122 279150 + 0
scaffold_111_291862_291876_+ 5.17095451103226 5.56049678914921 5.92640576017918 8.51214630184944 0.0401391072508912 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 5.5275486441891 2.59625174452179 2.9594101110196e-05 0.000235434946566505 scaffold_111 291862 291876 + 1
scaffold_111_326245_326246_+ 12.6259415991778 12.9279112360284 6.67793064542263 26.9730455805513 12.3937583573268 20.3161411226814 13.3534814792048 6.06551287034599 -0.29846188235927 4.18603332421914 0.551432170691212 0.761594167116318 scaffold_111 326245 326246 + 0
scaffold_111_326464_326539_+ 18.9956651549142 13.8194655453155 0 29.1324610599784 22.8029955657521 16.8098855659374 17.5229842460038 0.133268385544813 -0.0907298606890276 4.27049165442288 0.917356293202891 1 scaffold_111 326464 326539 + 0
scaffold_111_366446_366538_+ 139.880115395092 149.151538119209 126.412347560431 97.9007412070212 97.1495610603478 84.3501372112409 112.532253620977 91.9871724375914 0.523405855700955 7.04274014138507 0.0288416187983599 0.0904087555949865 scaffold_111 366446 366538 + 0
scaffold_111_366995_366998_+ 5.91369961594041 5.05865937922277 4.78644524157741 6.61319379668215 8.72234638826481 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 5.44936374355478 2.77416351395549 5.49036201729707e-05 0.000407198517277029 scaffold_111 366995 366998 + 1
scaffold_111_7302_7304_- 10.641580336838 11.2539553486454 11.590313743741 11.7398589509935 10.8174268994411 9.35161709818153 14.2998429863795 14.2139851854995 -0.175424845372855 3.97927561711864 0.763973356142025 0.917074229116379 scaffold_111 7302 7304 - 0
scaffold_111_11837_11839_- 8.26026439380872 7.02879124866136 7.28192596847956 7.25093481722943 5.99263573838831 10.541821279622 10.0943773480056 11.6394378029727 -0.506943486258241 3.58889574371982 0.290690580520637 0.504534205120444 scaffold_111 11837 11839 - 0
scaffold_111_21982_21988_- 33.4282919023049 29.3362382330623 22.1134387674713 57.3751713004838 50.3851794361414 60.4462164529536 21.8599208195987 9.53353774509518 -0.112986459964685 5.42741581563198 0.74824882306113 0.905926315540003 scaffold_111 21982 21988 - 0
scaffold_111_32123_32130_- 43.4102361449957 51.0846222857818 37.924263652097 69.2216651637843 52.0291421248476 49.4826012675798 43.9948358585309 37.0912773160407 0.0206894025275009 5.84438612577436 0.968522582139731 1 scaffold_111 32123 32130 - 0
scaffold_111_64637_64659_- 37.3710084890842 39.9921238796561 36.3564244883999 36.1184195250414 27.5249338346721 39.1466651716421 34.7973489462211 42.3189465508299 -0.0309231733017589 5.4760762524265 0.930226739333181 1 scaffold_111 64637 64659 - 0
scaffold_111_67642_67665_- 26.0346349502512 25.1167976296064 22.9598621479975 13.451956202615 11.9710374466885 13.4248918749684 17.5551520919869 12.809265233021 0.753604959123951 4.53070000941379 0.0372834098872623 0.109222371369963 scaffold_111 67642 67665 - 0
scaffold_111_72831_72876_- 5.80263691878368 7.70624598229471 5.89953682894907 13.1724128489522 9.23084560215574 11.5319351722018 6.18411966643278 12.8879084386453 -0.642314319992787 3.6549663147274 0.213357809601967 0.407518907535532 scaffold_111 72831 72876 - 0
scaffold_111_72997_73041_- 12.2947752177189 13.5203641950808 10.5109078285249 12.2482962172578 8.31163174133702 12.0139984083576 10.1967059795959 12.5626129610427 0.0646751091404093 3.95317586672469 0.920287416572019 1 scaffold_111 72997 73041 - 0
scaffold_111_77706_77757_- 25.0085824034963 13.7386475490212 36.9622774533909 79.2411920381788 57.6718560899835 17.3088498804634 21.3021592343113 15.9604313929565 0.467650717172636 5.34144341209469 0.160055066517454 0.334120693388117 scaffold_111 77706 77757 - 0
scaffold_111_85819_85923_- 332.157900328174 363.27711555938 345.229606228799 171.896492865365 154.085470492547 314.629851873891 314.965600188269 276.664575334281 0.199449321966281 8.3629513195728 0.368360334112444 0.590714173264248 scaffold_111 85819 85923 - 0
scaffold_111_92442_92457_- 9.13463756832769 10.5191204097699 10.9118089360777 6.80921281931106 0.0328801989234295 10.5254442641256 9.04133914298384 10.7203614578181 0.0152613421323172 3.5952439781526 1 1 scaffold_111 92442 92457 - 0
scaffold_111_101027_101028_- 4.74058352179768 0 4.7682909810289 0.0270068792282836 7.39861396921096 0.0343308640254314 0.0130189149290099 6.69750212611223 0.449170320057286 2.51011120224851 0.643863358606459 0.831616004653675 scaffold_111 101027 101028 - 0
scaffold_111_205506_205507_- 6.74121423852305 0 7.6393540277818 7.26088395909385 7.47442104814866 7.72003336452029 0.01483625892605 0.0374336395610864 0.834602987434463 2.92341112934301 0.236724578773351 0.438284797390734 scaffold_111 205506 205507 - 0
scaffold_111_236878_236924_- 214.359815390148 245.020213102497 232.651124390951 221.115894816568 204.087142743758 201.035996891603 229.643090550456 192.105982008265 0.151959037945411 7.97985676884774 0.505414948583057 0.724759012867563 scaffold_111 236878 236924 - 0
scaffold_111_252802_252807_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 18.1319508871509 8.31381164191056 18.6094484687518 -6.93863199015774 3.08435918533429 4.04662721501517e-12 1.35104278460654e-10 scaffold_111 252802 252807 - 1
scaffold_111_273166_273250_- 78.3708315416288 94.2314204645019 120.075163367758 134.286970161299 116.040934333791 95.6162923622576 63.5432765652102 70.3642941341687 0.350678169915141 6.82461782894781 0.160025595339669 0.334120693388117 scaffold_111 273166 273250 - 0
scaffold_111_289564_289576_- 5.83212722723429 4.66614598734424 6.01638246125242 11.3193225405894 6.70790240942336 5.89369911863114 0.0212294582097889 5.68585856430924 0.503733088142908 3.15736714507063 0.490109231997654 0.711444377680985 scaffold_111 289564 289576 - 0
scaffold_111_363211_363240_- 107.367018598262 110.973061671457 112.171823228437 92.8397347005427 71.9170786793035 110.066813186762 88.9606374159366 74.8794588546878 0.270883871590012 6.8202684888138 0.272042785346211 0.483373178010899 scaffold_111 363211 363240 - 0
scaffold_111_365892_365896_- 14.3601540163654 14.099431287623 13.5423555917737 1.38777878078145e-17 1.38777878078145e-17 11.1972215387423 11.1358908668446 8.19173148421565 0.45631358164777 3.68895702435285 0.278182500089421 0.491111719558005 scaffold_111 365892 365896 - 0
scaffold_112_389741_389805_- 12.5038568229906 12.2337664344229 12.700478045242 18.4521567968483 14.4020504276462 12.2679983614778 13.0645762377129 13.3159323337686 -0.0444266936406852 4.16330910593216 1 1 scaffold_112 389741 389805 - 0
scaffold_113_91691_91751_+ 21.9697135212554 24.9854225163231 27.7688712455447 30.1172856061289 38.4721973646217 28.1049358653341 35.8043448246378 30.3634787923608 -0.33404407763685 5.18271528449024 0.318575342678767 0.537628888713604 scaffold_113 91691 91751 + 0
scaffold_113_97142_97148_+ 44.1040507389107 36.7116804993564 57.311235625959 62.3429321139443 89.929703415983 64.581688770943 55.7575717552407 78.3171845815738 -0.522772120530002 6.17600990714173 0.0514075553010487 0.140759111489803 scaffold_113 97142 97148 + 0
scaffold_113_223085_223096_+ 18.6549741094429 13.005760381644 19.3566584692839 22.468004596751 30.6496988771643 29.5811311448463 31.6094105222991 35.4736265241747 -0.91694969094142 4.95000518879182 0.00508458692793476 0.0213246905630806 scaffold_113 223085 223096 + 0
scaffold_113_50673_50677_- 10.1926743208739 7.87711780747509 8.82966425691182 15.1197821451657 6.39010115841112 11.4299282037589 7.90232800874335 12.3564162993179 -0.230470133428872 3.78284277726463 0.650020346342235 0.836385795653649 scaffold_113 50673 50677 - 0
scaffold_113_78178_78190_- 8.4054249098753 12.1807367695953 9.94281031924708 7.40334290014761 9.29935870520148 7.02423548691269 11.0226354922184 7.24985857093801 0.266991051721001 3.67439965129236 0.643013375727948 0.831150698786201 scaffold_113 78178 78190 - 0
scaffold_113_110121_110222_- 131.748264612103 126.070012472437 116.390304045677 117.315644147362 128.163369287757 108.084812258862 114.40023568531 111.377662610487 0.164490796173585 7.12305235793782 0.495342622875605 0.716213642123856 scaffold_113 110121 110222 - 0
scaffold_113_111488_111498_- 111.492282488917 125.108461380308 172.469730840786 212.329940437407 248.620973266152 376.162078501317 316.869187434117 463.244467674805 -1.49815360520679 8.19352147775388 5.72601022730304e-11 1.63327625054977e-09 scaffold_113 111488 111498 - 1
scaffold_113_117024_117051_- 4.95672988220621 0 4.94121441505212 39.3717797557899 20.9076220726383 11.0806680871637 0.0206265360774056 0.0520861054415123 -0.18949092612761 3.78218524548881 1 1 scaffold_113 117024 117051 - 0
scaffold_113_117292_117354_- 676.749384827658 403.827368010447 413.892951733046 3927.73956224741 1476.63868245524 1077.08303552637 832.880538754179 911.923794065552 -0.916848075179934 10.4496251854329 2.28644389011262e-05 0.000187613683585954 scaffold_113 117292 117354 - 1
scaffold_113_165005_165053_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 34.5238500123003 24.8891096790593 18.6285866003481 -7.72888412666292 3.7095199275371 6.09980229961371e-19 4.05975730829846e-17 scaffold_113 165005 165053 - 1
scaffold_113_165495_165518_- 9.49756514393382 8.98585790345552 12.3207110850411 7.41446653003137 11.2374542715851 651.066426084233 855.721928921218 653.161996568776 -6.1144517781568 8.31414863849988 1.81535594272139e-88 1.32041211176657e-85 scaffold_113 165495 165518 - 1
scaffold_113_183889_183959_- 75.9538208981772 75.6371881996687 62.4631472260392 71.6015201067812 55.5871297915519 89.486926315225 72.4417988371173 64.3052643441625 -0.0793402190792377 6.38966161398971 0.776549363673806 0.925623571378949 scaffold_113 183889 183959 - 0
scaffold_113_189883_189884_- 0 0 9.14653731187587 15.4351620436862 14.6099559567682 0.036064034662477 0.0136747952679828 7.05959595263376 0.301393173521165 3.14071235989755 0.81145707220342 0.943348625968041 scaffold_113 189883 189884 - 0
scaffold_113_320780_320784_- 16.6455762821774 10.7511537650295 20.0910308931397 31.4477729604095 43.2847051995706 16.5272962045095 20.4461984853515 18.1407616762979 -0.214210016229551 4.7872073304152 0.581915875867993 0.786870274970403 scaffold_113 320780 320784 - 0
scaffold_114_13506_13552_+ 11.1955134161831 11.9838909158006 13.7612268397022 13.8561520851969 13.79965559369 11.0179777199333 11.5334556402765 13.4761420090652 0.0370203685774823 4.06592190337295 1 1 scaffold_114 13506 13552 + 0
scaffold_114_18354_18386_+ 11.3586854440371 11.3668143668229 12.1941199263117 11.2103219792412 10.0149408710488 9.94761340218533 8.5584657383685 9.43757459724171 0.319720474007608 3.8503163068689 0.513256202817952 0.729726238473717 scaffold_114 18354 18386 + 0
scaffold_114_76335_76343_+ 451.759871579288 180.308067603553 127.78234066114 1200.73309891825 573.542732669436 1237.40104943443 542.58668194754 885.441251674521 -1.81023323084467 9.54787391073901 5.68148114979329e-16 2.96689859222282e-14 scaffold_114 76335 76343 + 1
scaffold_114_76487_76538_+ 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 19.3408042432316 9.61219816858243 15.9008815637523 0.0386087455728727 7.41446582477255 -5.99974065285594 3.25432268884484 7.90247858218399e-07 9.77775691401939e-06 scaffold_114 76487 76538 + 1
scaffold_114_79923_79941_+ 11.819950216021 12.1591012127722 8.43193041720718 68.8294559405022 52.8295680758917 14.9826471903528 15.5520375427583 12.0764714310463 -0.390029476242829 4.91789683976472 0.383529129136103 0.606723181915945 scaffold_114 79923 79941 + 0
scaffold_114_86274_86334_+ 25.8798190991953 32.6357482295693 42.1933548612547 89.5527365027377 146.446635682936 46.7580523679961 142.246565882262 124.176074329233 -1.63440062679146 6.57062541827551 7.4054667021548e-10 1.74559878305654e-08 scaffold_114 86274 86334 + 1
scaffold_114_13402_13434_- 17.8065940229841 20.4422213223997 18.870185109067 9.48631973364853 7.03657338920921 11.6952139315215 13.8206362197871 11.3127434542301 0.628230828258873 4.19791013330984 0.113253662141819 0.259451527916793 scaffold_114 13402 13434 - 0
scaffold_114_18110_18139_- 21.2194260654155 21.116334202269 25.1063034383714 7.77517321935727 5.99692860505679 14.2916900896906 13.5448505672242 12.2405125280197 0.746132542276474 4.31941413923793 0.0395104592654136 0.114429751621077 scaffold_114 18110 18139 - 0
scaffold_114_26681_26938_- 132.974760493902 118.791731413588 93.7250917703191 255.3706318761 103.005782376633 215.405050696557 178.688899870141 169.185042533323 -0.704413725454557 7.52380443487613 0.00244206766615533 0.0113670840690168 scaffold_114 26681 26938 - 0
scaffold_114_73212_73214_- 7.31935855526258 7.04093953154574 7.11571238270965 22.8938395881827 11.0022115830908 24.8340725572304 18.1980883814702 29.870991622883 -1.74323176989592 4.35128160677172 8.16246193548716e-06 7.58379104827242e-05 scaffold_114 73212 73214 - 1
scaffold_114_75310_75312_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 0.0197026960846964 5.23574231407991 14.8394978936368 5.6042957485535 6.90227853846562 -6.22597345493179 2.76078123654452 7.62576868682473e-08 1.20579507046485e-06 scaffold_114 75310 75312 - 1
scaffold_114_146433_146438_- 33.8845941041023 37.0315514044029 32.9202883816372 1.38777878078145e-17 1.38777878078145e-17 10.9961759409326 24.9063536920218 14.1185981288725 1.04534071643018 4.63702147964211 0.00121835638180293 0.00631375218111919 scaffold_114 146433 146438 - 1
scaffold_115_79715_79740_+ 117.815735727612 97.5397494788457 146.932493506849 113.657004999632 148.002267714809 264.942060643715 259.44779069651 230.781096299016 -1.05901342065174 7.64405551096238 4.40329604272968e-06 4.45048983674275e-05 scaffold_115 79715 79740 + 1
scaffold_115_93909_94011_+ 84.2896047958867 95.7547506616407 72.8339435672622 32.5262152193938 18.591271800705 77.9077144736422 35.9169340467382 55.1499188925563 0.582042363382673 6.14316670976747 0.025557597925539 0.081789132519096 scaffold_115 93909 94011 + 0
scaffold_115_98947_99002_+ 22.605570527823 27.6232790776898 27.1379301644657 18.3141915631475 13.2595565370123 20.5045316376256 21.5153745644402 20.9122735244432 0.296870159721771 4.76130321973451 0.409973022816678 0.634172154237009 scaffold_115 98947 99002 + 0
scaffold_115_122931_123029_+ 90.0489641055093 96.56329891871 82.8316650312298 71.3146927347918 48.2564137288641 75.0723062598352 72.145515430792 71.431393972972 0.301180630924966 6.48905794991118 0.237190915937833 0.438988567247357 scaffold_115 122931 123029 + 0
scaffold_115_129336_129449_+ 72.6653824700431 68.6404205006313 68.1146213758421 52.2840680488302 63.8782545575248 68.4161835149891 81.1534362081011 78.6082080035487 -0.123563382281607 6.35537325944438 0.64036125326515 0.829407102772708 scaffold_115 129336 129449 + 0
scaffold_115_131781_131801_+ 169.644152553102 163.201986367516 144.169190445084 140.900434480546 131.770039209918 193.575065388766 184.223639377016 143.345911874107 -0.127540970351567 7.53074789593772 0.583207685308005 0.786952732612795 scaffold_115 131781 131801 + 0
scaffold_115_139157_139159_+ 15.5915471000403 21.001543872641 15.3120803590068 20.3876047470814 9.16116034382332 9.28169645491824 7.1314908367455 11.9665156166321 0.865591712251974 4.18713259223525 0.0326222895757222 0.0995483292626847 scaffold_115 139157 139159 + 0
scaffold_115_162669_162718_+ 17.5554419267787 13.8861597338888 20.4911674366728 23.4723359398957 20.2573727820587 14.2067547812688 14.2214919387559 15.1618619714974 0.251214712206692 4.47975951092575 0.50949897090463 0.727355673730807 scaffold_115 162669 162718 + 0
scaffold_115_185018_185033_+ 80.2286859981571 122.851156933544 63.8864410945694 452.565860575237 273.419722618663 91.7060164394395 107.733940420295 80.4005511913651 -0.0679724067460531 7.529311786901 0.797002356811436 0.935716101716034 scaffold_115 185018 185033 + 0
scaffold_115_209414_209452_+ 16.1181290523226 18.3522340872914 15.1528717692316 13.4498932964106 11.6287390838509 10.9017249050641 12.6740517289476 11.844978203812 0.482850682567406 4.18767566863873 0.244841701621391 0.450040261301557 scaffold_115 209414 209452 + 0
scaffold_115_213106_213235_+ 2203.65558810072 2604.25768896873 2039.57144636242 10824.4271230327 8424.59279672712 5203.65331358088 5740.30584529946 5596.75216859924 -1.27232291889044 12.5813947476394 2.90257871167097e-09 6.28871468530754e-08 scaffold_115 213106 213235 + 1
scaffold_115_214450_214471_+ 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 8.70056351491973 7.14442075752462 8.15684043946146 7.27946245045442 0.0698987694929172 -5.43389784444724 2.73177725872083 0.00010228714701809 0.000709046983039624 scaffold_115 214450 214471 + 1
scaffold_115_214701_214708_+ 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 12.5246887142331 10.4811046273373 6.36230628892055 7.27177254026326 0.0627914578935793 -5.26073387313718 2.88621768079048 0.000191377635902084 0.00124048279210116 scaffold_115 214701 214708 + 1
scaffold_115_237722_237728_+ 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 7.64490982358168 6.10986642252667 6.46465858487823 0.0236306077844786 6.59878331486634 -5.18033361346263 2.58410495008793 0.000359614909121337 0.00216555802459052 scaffold_115 237722 237728 + 1
scaffold_115_281266_281296_+ 8.71052922781685 10.4086967296326 9.86845583542361 12.4018650999337 11.849128468257 13.4493795720685 13.564588570597 20.4378261627455 -0.701895945245058 4.0575108367127 0.0824835809719994 0.203817108720667 scaffold_115 281266 281296 + 0
scaffold_115_289318_289323_+ 0 0 5.01375558339493 13.6061382042115 16.0801618050208 0.031708893837997 0.012026437841784 6.15446753384132 -0.332027377113274 3.00486749398851 0.999999999999999 1 scaffold_115 289318 289323 + 0
scaffold_115_356202_356283_+ 12.7107015810863 6.49624440167105 5.50323093667883 7.20214508847112 0.034586003131643 13.4838819493658 12.4882082520932 10.9512756167555 -0.572056350824583 3.60497832416523 0.224907664585522 0.422474589277692 scaffold_115 356202 356283 + 0
scaffold_115_366154_366166_+ 7.64130040423189 8.26870402167097 10.1610577366668 8.17850125704735 7.48217890988186 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 6.16163472543076 3.0802987246674 7.62576868682473e-08 1.20579507046485e-06 scaffold_115 366154 366166 + 1
scaffold_115_376963_376999_+ 50.0614660956085 56.96070134057 52.4188508506763 33.5604708260038 15.6239973911225 34.7786488190096 32.1887144809623 32.9418694638559 0.672926592731493 5.55346919019019 0.0182121308819799 0.0617562866370968 scaffold_115 376963 376999 + 0
scaffold_115_381788_381831_+ 23.6363718194582 24.0987171721762 27.0679346086729 30.7188195103633 24.8686391495541 19.8334532785868 23.6135825720655 19.8252341995868 0.240075095316858 4.91457321118436 0.481397412627825 0.704320381147865 scaffold_115 381788 381831 + 0
scaffold_115_382929_382940_+ 17.6885230230576 20.8919612074561 25.221930491223 1.38777878078145e-17 1.38777878078145e-17 10.1589016054699 8.83988153919926 7.62090712259002 1.25048980445794 3.96748604570432 0.00127154639325835 0.0065249954326452 scaffold_115 382929 382940 + 1
scaffold_115_64842_64940_- 108.372530922975 114.971475568499 106.207467238891 65.8241083444129 59.8061466224677 83.2631568186074 99.480533319095 80.9115428505887 0.321276643114107 6.72602267018822 0.187433186264793 0.372315804607351 scaffold_115 64842 64940 - 0
scaffold_115_78197_78214_- 18.1825770773578 17.9997804391617 10.5270738541256 17.2342830997057 8.57225923807806 17.1280721856235 15.6549289186284 12.4557417676329 0.0465959352082527 4.26664441400806 1 1 scaffold_115 78197 78214 - 0
scaffold_115_120334_120391_- 32.6477601945579 32.480537993683 40.1547114319715 17.0193467366808 16.3332342623098 23.4745244024698 23.4421026358992 24.048787591529 0.567034621863914 5.029123132161 0.0675548306364351 0.174145530525655 scaffold_115 120334 120391 - 0
scaffold_115_122315_122393_- 66.2915817333376 62.6042639379945 56.4867559058569 44.3176891459374 39.5728114994879 66.3324868059125 49.5198501424979 67.0933141808611 0.0199193991385651 6.07368459537268 0.952177347515474 1 scaffold_115 122315 122393 - 0
scaffold_115_136871_136952_- 97.053193479276 100.658311707648 80.0403108309306 114.923413855969 115.425550052508 88.8233430405146 106.232928534993 112.595497257849 -0.147222717102462 6.8999535470897 0.557982200217118 0.767212378753498 scaffold_115 136871 136952 - 0
scaffold_115_196475_196502_- 13.86985141905 11.5757524634591 14.2649482899213 5.63061333687185 0.0276478018357127 6.76084568030522 5.96624870686831 7.75090774962523 0.945188821924623 3.57942074440431 0.0435312072138279 0.123751614477501 scaffold_115 196475 196502 - 0
scaffold_115_201164_201165_- 18.090805318723 13.4032044218416 17.3537498844456 11.7305360103522 9.33451560580295 9.79068663994347 6.73536464414342 6.50949300618652 1.07414246004402 3.98425965494364 0.01272091924612 0.0465960865767051 scaffold_115 201164 201165 - 0
scaffold_115_204781_204787_- 6.59873636208631 13.8686843816201 8.19774781587525 12.620334432437 5.34703534627321 10.1713801046283 6.90599570560206 0.0761621926104774 0.722104730065354 3.5297001703421 0.144550698005636 0.310427594756251 scaffold_115 204781 204787 - 0
