consensus.cluster chr start end strand tpm
3663 scaffold_187 22564 22567 - 69.9841825801015
3664 scaffold_187 27990 28020 - 312.977205642708
3665 scaffold_187 28180 28262 - 188.333960522143
3666 scaffold_187 28412 28416 - 308.909144279338
3667 scaffold_187 35885 35940 - 452.51021626046
3668 scaffold_187 37180 37190 - 44.0909608990386
3669 scaffold_187 37363 37374 - 136.347250437652
3670 scaffold_187 38950 39061 - 83.9439604002807
3671 scaffold_187 39305 39340 - 80.7093777754621
3672 scaffold_187 39474 39477 - 7108.23578641257
3673 scaffold_187 40753 40771 - 19.4394005906082
3674 scaffold_187 40978 41023 - 130.195839511125
3675 scaffold_187 41184 41185 - 27.6211113658353
3676 scaffold_187 43552 43583 - 5.50819426519862
3677 scaffold_187 43825 43861 - 360.710753423733
3678 scaffold_187 44041 44042 - 26.5237446519991
3679 scaffold_187 45311 45320 - 42.3422067919812
3680 scaffold_187 45682 45683 - 45.1262890268371
3681 scaffold_187 47110 47208 - 1120.55836993135
3682 scaffold_187 47390 47393 - 2240.63363933285
3683 scaffold_187 67072 67095 - 123.421890809798
3684 scaffold_187 67382 67404 - 5.49123292737372
3685 scaffold_187 67608 67626 - 3544.8109242577
3686 scaffold_187 71703 71708 - 276.799215444882
3687 scaffold_187 79221 79222 - 11.4215317342584
3688 scaffold_187 80980 81233 - 465.632716500496
3689 scaffold_187 81656 81668 - 10639.8782920079
3690 scaffold_187 85644 85653 - 2603.13045474197
3691 scaffold_187 89642 89909 - 162.818627479974
3692 scaffold_187 90073 90115 - 131.195170641789
3693 scaffold_187 90309 90312 - 83.7097156045053
3694 scaffold_187 174183 174215 - 107.721163581841
3695 scaffold_187 175632 175725 - 704.52898840408
3696 scaffold_187 177133 177139 - 13.6331610841626
3697 scaffold_187 191489 191516 - 5.23582674470517
3698 scaffold_187 191843 191852 - 769.946671151062
3699 scaffold_188 148798 148811 + 511.741652349507
3700 scaffold_188 149028 149185 + 301.761112219667
3701 scaffold_188 149386 149389 + 6.8121084998964
3702 scaffold_188 154855 154868 + 5.15816262194564
3703 scaffold_188 82971 82973 - 130.580404092975
3704 scaffold_188 154085 154137 - 298.383041667579
3705 scaffold_188 154251 154298 - 318.257024400403
3706 scaffold_188 154423 154425 - 176.920203174847
3707 scaffold_188 154591 154656 - 1830.71282287699
3708 scaffold_188 162990 163001 - 314.568186423243
3709 scaffold_1880 6759 6804 + 549.180187498763
3710 scaffold_189 53884 53889 + 180.420006087286
3711 scaffold_19 208962 208966 + 117.492425436765
3712 scaffold_19 209814 209822 + 652.523722550047
3713 scaffold_19 237869 237901 + 105.045742442676
3714 scaffold_19 238159 238246 + 55.639431652913
3715 scaffold_19 243428 243461 + 224.5032286962
3716 scaffold_19 263658 263669 + 228.021657394721
3717 scaffold_19 272870 272890 + 189.276038158085
3718 scaffold_19 302645 302649 + 10.6338571245998
3719 scaffold_19 332836 332848 + 362.756702093095
3720 scaffold_19 333042 333043 + 41.6350812875314
3721 scaffold_19 335835 335842 + 59.8254529161926
3722 scaffold_19 347387 347518 + 723.751164278979
3723 scaffold_19 348263 348294 + 64.9877299597588
3724 scaffold_19 355530 355560 + 209.470173670955
3725 scaffold_19 387860 387932 + 507.736880392878
3726 scaffold_19 423857 424056 + 1525.43225975439
3727 scaffold_19 428446 428494 + 153.104453743358
3728 scaffold_19 453581 453673 + 1295.14401412295
3729 scaffold_19 479325 479330 + 5.72852203580657
3730 scaffold_19 488845 488880 + 342.891093045649
3731 scaffold_19 491285 491286 + 57.8328018335747
3732 scaffold_19 491999 492004 + 105.909647190003
3733 scaffold_19 508951 508999 + 249.70281678629
3734 scaffold_19 562832 562870 + 278.906505275903
3735 scaffold_19 583783 583811 + 286.588644514559
3736 scaffold_19 592309 592351 + 277.650852082388
3737 scaffold_19 599914 600042 + 261.900024663369
3738 scaffold_19 607621 607645 + 99.4327942128188
3739 scaffold_19 611847 611881 + 111.649972389545
3740 scaffold_19 614497 614499 + 52.3594925901978
3741 scaffold_19 624298 624361 + 3608.34547136126
3742 scaffold_19 624598 624606 + 93.1269097758882
3743 scaffold_19 633991 634035 + 181.339943366087
3744 scaffold_19 634329 634332 + 8.34682961832102
3745 scaffold_19 636147 636237 + 1211.09760245536
3746 scaffold_19 642040 642148 + 49.9036764537424
3747 scaffold_19 642279 642308 + 167.854799090853
3748 scaffold_19 646297 646380 + 2042.03104108878
3749 scaffold_19 656608 656609 + 5.2502726687661
3750 scaffold_19 657541 657543 + 7.15137311471926
3751 scaffold_19 680475 680523 + 219.219835483566
3752 scaffold_19 683147 683217 + 224.259491449062
3753 scaffold_19 687404 687468 + 2333.8722564563
3754 scaffold_19 688103 688193 + 151.036115227471
3755 scaffold_19 688536 688537 + 26.6920564320662
3756 scaffold_19 688715 688717 + 5.28129760104328
3757 scaffold_19 689052 689071 + 6.21451099030911
3758 scaffold_19 693757 693792 + 135.70720905915
3759 scaffold_19 706526 706555 + 65.0003361060008
3760 scaffold_19 710683 710697 + 176.582113113079
3761 scaffold_19 717971 718024 + 319.858898811482
3762 scaffold_19 737998 738008 + 585.506739361246
3763 scaffold_19 842652 842754 + 102.784973359621
3764 scaffold_19 1081742 1081774 + 60.636108480117
3765 scaffold_19 1084838 1084921 + 212.124135688263
3766 scaffold_19 1089596 1089612 + 339.744721081454
3767 scaffold_19 1096561 1096579 + 57.7605305918806
3768 scaffold_19 1099882 1099887 + 46.2823168282622
3769 scaffold_19 1101628 1101629 + 22.1920499406345
3770 scaffold_19 1101820 1101891 + 28.3363474930827
3771 scaffold_19 1106087 1106101 + 129.9246157635
3772 scaffold_19 1112499 1112521 + 15744.9985106301
3773 scaffold_19 1113147 1113160 + 130.800880224861
3774 scaffold_19 1113291 1113304 + 47.1912046614448
3775 scaffold_19 1113429 1113443 + 5.89307076667243
3776 scaffold_19 1113690 1113693 + 61.4086264626284
3777 scaffold_19 1113797 1113834 + 405.74272777122
3778 scaffold_19 1113986 1114128 + 396.785898450925
3779 scaffold_19 1114267 1114419 + 332.526253788213
3780 scaffold_19 1117972 1118066 + 121.593708954998
3781 scaffold_19 1209754 1209758 + 5.06605257512518
3782 scaffold_19 1268689 1268695 + 191.055737227471
3783 scaffold_19 1300585 1300630 + 112.828557662345
3784 scaffold_19 1303470 1303478 + 395.671777023055
3785 scaffold_19 1303643 1303647 + 52.0395322560237
3786 scaffold_19 1383997 1384003 + 46.7747978616303
3787 scaffold_19 1387001 1387058 + 199.758531071125
3788 scaffold_19 1399050 1399070 + 12.5907478795375
3789 scaffold_19 3641 3662 - 1044.27978167609
3790 scaffold_19 16842 16853 - 212.684894798453
3791 scaffold_19 22931 22932 - 43.1999100665298
3792 scaffold_19 23144 23148 - 96.2358016262679
3793 scaffold_19 196128 196133 - 687.871091472494
3794 scaffold_19 222955 222981 - 36.1606307095907
3795 scaffold_19 232467 232493 - 6.27632468529781
3796 scaffold_19 233837 233894 - 897.562991467906
3797 scaffold_19 237538 237684 - 569.1493318821
3798 scaffold_19 250631 250706 - 340.614147579778
3799 scaffold_19 300403 300436 - 257.918760739363
3800 scaffold_19 309001 309002 - 7.02367002338499
3801 scaffold_19 384168 384178 - 367.283872594318
3802 scaffold_19 385168 385204 - 119.369138756898
3803 scaffold_19 386853 386947 - 117.847996865669
3804 scaffold_19 403196 403198 - 85.2303410534197
3805 scaffold_19 423175 423248 - 229.142665303417
3806 scaffold_19 428008 428041 - 88.4892594028818
3807 scaffold_19 443166 443174 - 21.7553720194974
3808 scaffold_19 449915 450000 - 15.3866084295516
3809 scaffold_19 450394 450413 - 11.0702278202014
3810 scaffold_19 452158 452163 - 784.521899828773
3811 scaffold_19 474362 474408 - 160.393561010653
3812 scaffold_19 488485 488551 - 106.901535876517
3813 scaffold_19 504834 504895 - 158.894622150178
3814 scaffold_19 560298 560304 - 55.7426830406483
3815 scaffold_19 562747 562750 - 72.3508942486546
3816 scaffold_19 569881 569950 - 394.021635063632
3817 scaffold_19 576258 576334 - 563.326844113777
3818 scaffold_19 583122 583142 - 1238.46799177073
3819 scaffold_19 598924 598950 - 53.1249052342879
3820 scaffold_19 599389 599470 - 12807.1468895708
3821 scaffold_19 606223 606229 - 54.983209999678
3822 scaffold_19 624206 624233 - 56.486204929898
3823 scaffold_19 631532 631538 - 257.865943016134
3824 scaffold_19 677543 677544 - 14.9666147875477
3825 scaffold_19 677883 677905 - 81.2190643803082
3826 scaffold_19 693293 693344 - 263.227699743095
3827 scaffold_19 693585 693592 - 17.3334793636405
3828 scaffold_19 706304 706336 - 102.797193382525
3829 scaffold_19 709220 709233 - 39.7131965330113
3830 scaffold_19 709880 709921 - 337.255335452783
3831 scaffold_19 842266 842340 - 1059.30218751537
3832 scaffold_19 862749 862778 - 354.335093064771
3833 scaffold_19 930611 930642 - 11.4000756726055
3834 scaffold_19 935941 935956 - 125.582568464057
3835 scaffold_19 939437 939438 - 21.1373844454487
3836 scaffold_19 940478 940479 - 11.1000411858822
3837 scaffold_19 942910 942981 - 1980.97233229718
3838 scaffold_19 945651 945694 - 351.816363070683
3839 scaffold_19 947980 948089 - 769.395941515709
3840 scaffold_19 967210 967259 - 210.528622916503
3841 scaffold_19 1015957 1016112 - 189.630342298431
3842 scaffold_19 1070607 1070641 - 195.028408447234
3843 scaffold_19 1075924 1075933 - 237.145915851298
3844 scaffold_19 1076769 1076791 - 101.444603563246
3845 scaffold_19 1079733 1079796 - 596.470420401117
3846 scaffold_19 1081659 1081674 - 80.4405310622881
3847 scaffold_19 1099506 1099520 - 5.15816262194564
3848 scaffold_19 1117899 1117904 - 54.4169554313336
3849 scaffold_19 1123293 1123327 - 5.36352983603945
3850 scaffold_19 1143147 1143184 - 194.020965804966
3851 scaffold_19 1143695 1143705 - 40.4901576778028
3852 scaffold_19 1145254 1145356 - 127.74473747309
3853 scaffold_19 1149593 1149724 - 6139.13242899919
3854 scaffold_19 1171986 1171991 - 5.23582674470517
3855 scaffold_19 1181300 1181304 - 5.28129760104328
3856 scaffold_19 1198663 1198683 - 203.091039263005
3857 scaffold_19 1234114 1234117 - 34.6696051575983
3858 scaffold_19 1234331 1234408 - 841.297166801983
3859 scaffold_19 1236766 1236827 - 516.928300048315
3860 scaffold_19 1238179 1238180 - 56.5835476018121
3861 scaffold_19 1295802 1295909 - 1448.78412858952
3862 scaffold_19 1297750 1297751 - 11.3074509933318
3863 scaffold_19 1298048 1298058 - 41.8326015567874
3864 scaffold_19 1298209 1298210 - 5.61893601870799
3865 scaffold_19 1298381 1298555 - 1232.81882854057
3866 scaffold_19 1299629 1299659 - 81.4035126083106
3867 scaffold_19 1303320 1303375 - 303.864941789115
3868 scaffold_19 1338261 1338267 - 82.7177190735976
3869 scaffold_19 1342716 1342739 - 73.4183145632916
3870 scaffold_19 1374734 1374738 - 5.3573370606113
3871 scaffold_19 1379844 1379875 - 244.556691539981
3872 scaffold_19 1383920 1383931 - 186.591591229363
3873 scaffold_19 1393582 1393683 - 960.383415327727
3874 scaffold_19 1398783 1398816 - 147.02812994563
3875 scaffold_19 1404583 1404622 - 285.507487294601
3876 scaffold_19 1406884 1406914 - 12.3842834378683
3877 scaffold_190 77253 77296 + 355.823959200408
3878 scaffold_190 78484 78554 - 125.782848903917
3879 scaffold_190 81270 81341 - 396.883824493501
3880 scaffold_190 87804 87812 - 1236.13233957926
3881 scaffold_191 23062 23167 + 68.114572641885
3882 scaffold_191 27903 27940 + 59.5096864989842
3883 scaffold_191 38627 38675 + 210.70851179425
3884 scaffold_191 49932 49993 + 236.790547944201
3885 scaffold_191 84267 84370 + 149.597351528986
3886 scaffold_191 148894 148895 + 21.5231204318682
3887 scaffold_191 179984 179998 + 148.380567585613
3888 scaffold_191 192233 192277 + 71.0845955391253
3889 scaffold_191 8298 8327 - 165.348802998466
3890 scaffold_191 36747 36823 - 142.653884873312
3891 scaffold_191 105745 105749 - 152.639028584839
3892 scaffold_191 109154 109212 - 626.857263586586
3893 scaffold_191 112252 112272 - 41.0265850003278
3894 scaffold_191 118950 118960 - 164.114671590056
3895 scaffold_191 120265 120271 - 186.837243513734
3896 scaffold_191 124624 124697 - 517.564928896319
3897 scaffold_191 127898 127993 - 734.09063674655
3898 scaffold_191 132727 132820 - 185.141953408529
3899 scaffold_191 134936 135000 - 154.205353671044
3900 scaffold_191 158710 158714 - 74.4585561430617
3901 scaffold_191 159675 159689 - 175.261507354289
3902 scaffold_191 162695 162723 - 413.898375509015
3903 scaffold_192 89276 89284 + 116.169641690318
3904 scaffold_192 158971 158981 + 223.907576041308
3905 scaffold_192 48618 48634 - 206.167389570604
3906 scaffold_192 107040 107042 - 165.176898772538
3907 scaffold_192 152520 152524 - 428.611050156445
3908 scaffold_193 29687 29728 - 104.053025740745
3909 scaffold_193 48255 48265 - 138.863118258539
3910 scaffold_193 54723 54745 - 144.806808872455
3911 scaffold_193 58442 58486 - 219.436812757144
3912 scaffold_193 68833 68838 - 139.789448498845
3913 scaffold_193 76105 76106 - 31.260224921579
3914 scaffold_197 62243 62250 - 159.732043068625
3915 scaffold_197 135061 135064 - 78.8306055780831
3916 scaffold_197 151334 151338 - 11.1566744697865
3917 scaffold_198 15780 15787 + 467.458885802382
3918 scaffold_198 84025 84030 + 89.6199204978052
3919 scaffold_198 146111 146112 + 39.2229836210499
3920 scaffold_198 95795 95822 - 154.468124514317
3921 scaffold_199 42180 42217 + 221.02626158296
3922 scaffold_199 13248 13363 - 426.525081115906
3923 scaffold_199 33629 33632 - 14.3596083264317
3924 scaffold_199 49825 49956 - 144.065321932056
3925 scaffold_199 72962 72963 - 9.10832484817609
3926 scaffold_199 123950 123951 - 50.9772725528525
3927 scaffold_1994 7153 7154 + 40.2147047207356
3928 scaffold_2 29114 29136 + 37.8625877923049
3929 scaffold_2 36413 36501 + 237.007103767596
3930 scaffold_2 71360 71407 + 62.8585210036282
3931 scaffold_2 96480 96496 + 2922.10120379913
3932 scaffold_2 96933 96939 + 69.9441458849818
3933 scaffold_2 103551 103554 + 35.0947932861334
3934 scaffold_2 105816 105869 + 358.693078420138
3935 scaffold_2 127871 127912 + 520.889043017164
3936 scaffold_2 162491 162493 + 85.7647678013296
3937 scaffold_2 186235 186240 + 207.157665715559
3938 scaffold_2 203520 203538 + 42.5806518477321
3939 scaffold_2 217192 217201 + 122.857494881353
3940 scaffold_2 226438 226475 + 340.726838647261
3941 scaffold_2 229762 229768 + 136.45931316215
3942 scaffold_2 235371 235376 + 28.5176532357322
3943 scaffold_2 239058 239060 + 64.6387281828238
3944 scaffold_2 249599 249677 + 231.816950422205
3945 scaffold_2 252250 252303 + 650.757428587476
3946 scaffold_2 252543 252544 + 11.4526932906964
3947 scaffold_2 255662 255695 + 375.207354663169
3948 scaffold_2 256387 256391 + 32.4037700860295
3949 scaffold_2 256679 256683 + 13.2153154555599
3950 scaffold_2 257651 257700 + 76.9129901064784
3951 scaffold_2 274177 274250 + 583.493453663501
3952 scaffold_2 343038 343048 + 3327.63692099615
3953 scaffold_2 343181 343185 + 99.460716021857
3954 scaffold_2 343340 343345 + 5.06753872398273
3955 scaffold_2 343768 343859 + 443.566357738875
3956 scaffold_2 388352 388357 + 5.15816262194564
3957 scaffold_2 432261 432308 + 357.84720864599
3958 scaffold_2 437233 437304 + 988.178556026588
3959 scaffold_2 438590 438591 + 13.643979014567
3960 scaffold_2 438941 438954 + 71.5063286324008
3961 scaffold_2 439475 439491 + 5.72852203580657
3962 scaffold_2 442941 442942 + 5.28786649459068
3963 scaffold_2 462585 462617 + 50.3894365818488
3964 scaffold_2 541469 541473 + 151.764277637576
3965 scaffold_2 544602 544610 + 171.839339493763
3966 scaffold_2 550405 550440 + 256.236119004447
3967 scaffold_2 562233 562253 + 847.266800742345
3968 scaffold_2 586190 586195 + 100.903579912169
3969 scaffold_2 613854 613935 + 218.093474721248
3970 scaffold_2 628960 628976 + 208.111988800953
3971 scaffold_2 681131 681138 + 108.402809657615
3972 scaffold_2 694318 694321 + 18.8056800337899
3973 scaffold_2 720298 720306 + 365.377244762871
3974 scaffold_2 725707 725741 + 151.130715010384
3975 scaffold_2 800884 800960 + 177.508332589558
3976 scaffold_2 810024 810122 + 370.705535819574
3977 scaffold_2 811375 811378 + 34.1958304100773
3978 scaffold_2 824978 824992 + 230.616855388164
3979 scaffold_2 828320 828380 + 712.546020974884
3980 scaffold_2 828918 828920 + 5.3573370606113
3981 scaffold_2 829748 829864 + 1074.18203210755
3982 scaffold_2 829990 829994 + 113.278491486338
3983 scaffold_2 849824 849841 + 54.6772106616715
3984 scaffold_2 856279 856280 + 16.6205386017387
3985 scaffold_2 884673 884754 + 201.950248158482
3986 scaffold_2 939486 939526 + 157.827075435347
3987 scaffold_2 957940 957947 + 234.930045316548
3988 scaffold_2 982911 982914 + 141.822016504161
3989 scaffold_2 1010850 1010852 + 110.361411565424
3990 scaffold_2 1039769 1039775 + 224.781283220566
3991 scaffold_2 1046968 1047045 + 989.460681149029
3992 scaffold_2 1050427 1050458 + 159.440328801666
3993 scaffold_2 1052065 1052072 + 312.698470583885
3994 scaffold_2 1053407 1053508 + 147.965034765804
3995 scaffold_2 1067787 1067796 + 123.524758786813
3996 scaffold_2 1074804 1074853 + 3169.40662322676
3997 scaffold_2 1075322 1075458 + 178.859140300273
3998 scaffold_2 1076914 1076931 + 3348.59770067034
3999 scaffold_2 1077494 1077591 + 19.0141064550624
4000 scaffold_2 1078061 1078064 + 11.0169663986026
4001 scaffold_2 1082138 1082151 + 60.1189205911422
4002 scaffold_2 1132439 1132450 + 159.059492648492
4003 scaffold_2 1205074 1205094 + 605.65759614207
4004 scaffold_2 1240519 1240596 + 500.408474464375
4005 scaffold_2 1282627 1282635 + 159.29267414155
4006 scaffold_2 1289382 1289449 + 242.555426656011
4007 scaffold_2 1297063 1297160 + 497.624153085665
4008 scaffold_2 1312527 1312528 + 53.9386089375976
4009 scaffold_2 1324934 1324948 + 730.76393581707
4010 scaffold_2 1348459 1348512 + 666.613430794952
4011 scaffold_2 1349470 1349504 + 90.2223532902478
4012 scaffold_2 1411168 1411199 + 16.8984126395597
4013 scaffold_2 1466126 1466129 + 15.6374061921657
4014 scaffold_2 1468351 1468401 + 199.610612359595
4015 scaffold_2 1514336 1514351 + 208.169330820982
4016 scaffold_2 1515891 1515896 + 39.5139109813739
4017 scaffold_2 1517069 1517081 + 55.1601958404104
4018 scaffold_2 1525644 1525648 + 42.7658072269931
4019 scaffold_2 1533611 1533645 + 495.348716799061
4020 scaffold_2 1535108 1535115 + 212.410406345919
4021 scaffold_2 1537159 1537206 + 58.0484870997988
4022 scaffold_2 1538773 1538782 + 144.832545252937
4023 scaffold_2 1543079 1543088 + 105.646811800597
4024 scaffold_2 1580625 1580643 + 296.626743049391
4025 scaffold_2 1602518 1602544 + 97.996361537486
4026 scaffold_2 1605891 1605907 + 11.9603033561288
4027 scaffold_2 1606155 1606161 + 69.0452891156924
4028 scaffold_2 1642190 1642248 + 143.46655674765
4029 scaffold_2 1692930 1692951 + 67.786038027321
4030 scaffold_2 1699420 1699493 + 414.939465622664
4031 scaffold_2 1770604 1770641 + 131.063741473522
4032 scaffold_2 1774331 1774421 + 109.428557683992
4033 scaffold_2 1959508 1959559 + 381.246974757068
4034 scaffold_2 1989659 1989734 + 515.280870050121
4035 scaffold_2 1990533 1990535 + 39.666951722643
4036 scaffold_2 2001450 2001455 + 8.81151330206481
4037 scaffold_2 2004449 2004453 + 27.3525201601087
4038 scaffold_2 2009562 2009588 + 136.623893957639
4039 scaffold_2 2011397 2011398 + 5.83868592111054
4040 scaffold_2 2024850 2024859 + 5.9235565033246
4041 scaffold_2 2069314 2069408 + 265.690260629128
4042 scaffold_2 2084774 2084779 + 23.3932668206543
4043 scaffold_2 2086583 2086597 + 5.72852203580657
4044 scaffold_2 2118783 2118784 + 12.2287691369463
4045 scaffold_2 2205900 2205970 + 1483.59815558017
4046 scaffold_2 2220918 2220967 + 375.072076873803
4047 scaffold_2 2226971 2226976 + 179.631566964825
4048 scaffold_2 2242163 2242166 + 5.74663911004227
4049 scaffold_2 2245208 2245238 + 67.6944443974955
4050 scaffold_2 2248281 2248345 + 2232.8790786657
4051 scaffold_2 2248863 2248880 + 5.87434220137654
4052 scaffold_2 2249473 2249475 + 72.9259096507484
4053 scaffold_2 2263545 2263587 + 218.405845756815
4054 scaffold_2 2280653 2280685 + 59.1396981626981
4055 scaffold_2 2287174 2287187 + 27.8238456465055
4056 scaffold_2 2293217 2293250 + 143.15071899474
4057 scaffold_2 2311423 2311429 + 49.8711124185984
4058 scaffold_2 2402958 2402972 + 106.234613544599
4059 scaffold_2 2404559 2404560 + 64.879771430637
4060 scaffold_2 2406438 2406514 + 76.3184938292591
4061 scaffold_2 2414622 2414623 + 21.7908161024097
4062 scaffold_2 2417845 2417850 + 6.60983311823835
4063 scaffold_2 2462126 2462179 + 26000.9153843133
4064 scaffold_2 2462342 2462392 + 2474.91528293838
4065 scaffold_2 2462709 2462723 + 129.750214552058
4066 scaffold_2 2462867 2462994 + 759.007624145974
4067 scaffold_2 2463110 2463114 + 5.17770260928671
4068 scaffold_2 2504592 2504771 + 1320.44187054621
4069 scaffold_2 2517217 2517273 + 132.016705056699
4070 scaffold_2 2520579 2520593 + 12.3564722282806
4071 scaffold_2 2520720 2520804 + 1147.81167632088
4072 scaffold_2 2536173 2536181 + 90.6988871828773
4073 scaffold_2 2553229 2553235 + 268.307498320996
4074 scaffold_2 2557003 2557007 + 81.536496964231
4075 scaffold_2 2560327 2560333 + 304.348617209254
4076 scaffold_2 2562840 2562865 + 12.8189111228135
4077 scaffold_2 2580553 2580573 + 164.36032930619
4078 scaffold_2 2685818 2685819 + 36.591612402637
4079 scaffold_2 2748480 2748548 + 183.606524894475
4080 scaffold_2 2754679 2754710 + 30.9123014765912
4081 scaffold_2 2756550 2756558 + 194.846705121875
4082 scaffold_2 2762350 2762368 + 98.7753618054552
4083 scaffold_2 2769968 2769992 + 227.608178906494
4084 scaffold_2 2777492 2777584 + 304.180739041749
4085 scaffold_2 2803345 2803352 + 184.885228263519
4086 scaffold_2 2811532 2811634 + 307.878458494516
4087 scaffold_2 2822218 2822233 + 349.000111750902
4088 scaffold_2 2825802 2825841 + 30.2087529601994
4089 scaffold_2 2839612 2839620 + 4900.81736663697
4090 scaffold_2 2840218 2840222 + 64.8111171213349
4091 scaffold_2 2840445 2840466 + 5.14304357818685
4092 scaffold_2 2840641 2840649 + 15.0925285385547
4093 scaffold_2 2840853 2840870 + 69.4733871139748
4094 scaffold_2 2860151 2860161 + 75.231325900772
4095 scaffold_2 2913997 2914023 + 614.903467101009
4096 scaffold_2 2914518 2914523 + 18.4731632666093
4097 scaffold_2 2916519 2916540 + 735.406907407183
4098 scaffold_2 2943787 2943793 + 291.981679625093
4099 scaffold_2 2950546 2950560 + 209.800059775185
4100 scaffold_2 2989289 2989296 + 41.8050008781149
4101 scaffold_2 3026549 3026557 + 15.4185931616394
4102 scaffold_2 3042288 3042309 + 41.7650093994673
4103 scaffold_2 3048740 3048840 + 463.848876374201
4104 scaffold_2 3050764 3050768 + 11.0149023815397
4105 scaffold_2 3051153 3051222 + 95.0055423378767
4106 scaffold_2 3064692 3064717 + 29.5767433620926
4107 scaffold_2 3105116 3105146 + 22.8169767727251
4108 scaffold_2 3222960 3223009 + 31.9797794005784
4109 scaffold_2 3233119 3233136 + 332.801591781028
4110 scaffold_2 3237133 3237135 + 29.1762421096332
4111 scaffold_2 3259841 3259934 + 1560.6796746943
4112 scaffold_2 3260213 3260224 + 605.520805652404
4113 scaffold_2 3266427 3266491 + 175.045126483046
4114 scaffold_2 3289588 3289618 + 545.964236038904
4115 scaffold_2 3289719 3289720 + 5.89362196058453
4116 scaffold_2 3297702 3297705 + 216.302670677603
4117 scaffold_2 3299389 3299393 + 7.58985189950099
4118 scaffold_2 3300384 3300386 + 28.5996179545149
4119 scaffold_2 3302593 3302608 + 493.82066030765
4120 scaffold_2 3306186 3306210 + 53.4893775491975
4121 scaffold_2 3341979 3342011 + 166.316382963709
4122 scaffold_2 3351960 3351984 + 1423.51589205144
4123 scaffold_2 3354436 3354517 + 208.332172998948
4124 scaffold_2 3361621 3361666 + 178.862866086978
4125 scaffold_2 3366662 3366759 + 766.709534846887
4126 scaffold_2 3374106 3374120 + 4149.65693408341
4127 scaffold_2 3374385 3374394 + 13.3298301217807
4128 scaffold_2 3388375 3388379 + 63.9396346383332
4129 scaffold_2 3392302 3392314 + 21.3252605164127
4130 scaffold_2 3413735 3413808 + 389.46926720671
4131 scaffold_2 3430376 3430381 + 78.5212732479088
4132 scaffold_2 3460336 3460360 + 37.3870648836616
4133 scaffold_2 3462956 3463006 + 103.913486830306
4134 scaffold_2 3463702 3463705 + 6.05818278749106
4135 scaffold_2 3471666 3471674 + 6.1232435954125
4136 scaffold_2 3505222 3505244 + 144.686781478608
4137 scaffold_2 3519880 3519891 + 509.444334402275
4138 scaffold_2 3521211 3521253 + 568.602514729135
4139 scaffold_2 3521774 3521785 + 14.8326953230589
4140 scaffold_2 3521948 3521958 + 49.5466901614693
4141 scaffold_2 3536859 3536870 + 65.1167062840572
4142 scaffold_2 3546116 3546164 + 399.820024025399
4143 scaffold_2 3554381 3554473 + 661.72821307424
4144 scaffold_2 3569624 3569698 + 1466.91720649569
4145 scaffold_2 3569828 3569860 + 11.1750336331062
4146 scaffold_2 3571266 3571294 + 96.7307801807445
4147 scaffold_2 3576895 3576901 + 6.16917757702246
4148 scaffold_2 3581583 3581599 + 15.8293482169825
4149 scaffold_2 3589362 3589365 + 52.1006572177378
4150 scaffold_2 3682006 3682025 + 89.8101874854978
4151 scaffold_2 3702643 3702704 + 68.270949876812
4152 scaffold_2 3705652 3705657 + 6.76826384071645
4153 scaffold_2 3709244 3709245 + 70.5363094166508
4154 scaffold_2 23641 23668 - 214.838491121519
4155 scaffold_2 26450 26452 - 61.9012742306864
4156 scaffold_2 34218 34324 - 262.861107945111
4157 scaffold_2 35881 35903 - 175.068788497356
4158 scaffold_2 62223 62229 - 492.122984004228
4159 scaffold_2 83267 83271 - 20.0862516882674
4160 scaffold_2 83491 83496 - 1708.23899724883
4161 scaffold_2 85532 85534 - 297.193434424348
4162 scaffold_2 86962 86963 - 80.0149596060019
4163 scaffold_2 88381 88383 - 80.7641059204143
4164 scaffold_2 90697 90702 - 214.384061352451
4165 scaffold_2 92808 92814 - 83.5182639498872
4166 scaffold_2 95593 95598 - 952.422642592391
4167 scaffold_2 158370 158377 - 11.3835585739584
4168 scaffold_2 159927 159972 - 1138.73102413508
4169 scaffold_2 172052 172065 - 240.273805418557
4170 scaffold_2 172205 172228 - 31.1395657892178
4171 scaffold_2 172567 172576 - 1547.83125765057
4172 scaffold_2 183545 183550 - 780.616173203115
4173 scaffold_2 189248 189249 - 40.0075502256683
4174 scaffold_2 193637 193653 - 126.60596939995
4175 scaffold_2 203345 203390 - 144.259308539953
4176 scaffold_2 273917 273976 - 225.165195763699
4177 scaffold_2 286786 286851 - 103.349752676895
4178 scaffold_2 300043 300182 - 494.542902840396
4179 scaffold_2 304762 304766 - 5.94884980641451
4180 scaffold_2 339730 339736 - 352.141171128734
4181 scaffold_2 349988 350002 - 33.4282603397465
4182 scaffold_2 350193 350288 - 52.3112946055201
4183 scaffold_2 350392 350395 - 27.7022314771169
4184 scaffold_2 350609 350614 - 1053.72352868163
4185 scaffold_2 356614 356643 - 13.4046631370404
4186 scaffold_2 357804 357812 - 415.073316716304
4187 scaffold_2 374463 374585 - 182.999066789737
4188 scaffold_2 379533 379564 - 265.708925712881
4189 scaffold_2 383958 383991 - 276.64853134212
4190 scaffold_2 384655 384659 - 78.1933761640515
4191 scaffold_2 384864 384887 - 16.1941145914204
4192 scaffold_2 385515 385592 - 75.7946908964657
4193 scaffold_2 394102 394148 - 248.745425135043
