mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3 logFC AveExpr t P.Value adj.P.Val B FDR tw_dis chr start end strand de
scaffold_19_1303643_1303647_+ 10.4625511684186 8.14089698963421 0.0297489066248677 6.5260512269281 6.6429020573737 9.25162960397464 10.9648887507093 0 -0.146926529308842 2.3300407653238 -0.190528877460323 0.853927182037253 0.915774356791436 -5.84904212238135 0.915774356791436 0.185409132392138 scaffold_19 1303643 1303647 + 0
scaffold_19_1383997_1384003_+ 6.6856747989629 6.38481557163966 7.90979004657604 6.40279625610677 5.86859436406873 0 7.8072563548178 5.81929428821565 0.544219858418365 2.55830732169777 1.29879951933153 0.232345004702532 0.364262846779113 -5.16367815243223 0.364262846779113 0.0325969586252508 scaffold_19 1383997 1384003 + 0
scaffold_19_1387001_1387058_+ 28.0587115850859 30.4155276776776 30.6259732888699 22.4790429336532 18.8238064898781 22.734173323426 26.0764481242048 20.8412007760202 0.0649344631603892 4.85446800007873 1.11288993882313 0.29999500773005 0.438159662036015 -6.76550045589102 0.438159662036015 0.0185243362066231 scaffold_19 1387001 1387058 + 0
scaffold_19_3641_3662_- 113.328488263089 67.5127577992474 95.3678420035173 154.321479297497 108.506880849035 160.421982287774 170.052640706706 171.273228055973 -0.556065213862388 7.16530871382655 -5.21315514640269 0.000979130638251215 0.00870025068875403 -1.00329326449986 0.00870025068875403 0.0295695936893075 scaffold_19 3641 3662 - 1
scaffold_19_16842_16853_- 20.3754228626159 19.2939276422696 32.8338389760284 19.7970116030826 37.1871259406803 20.2759117129722 32.4822644272034 30.4353577468588 -0.215884835333279 4.91425139082631 -1.41462839418194 0.197143792385166 0.323548563118347 -6.40455467978776 0.323548563118347 0.0407026799610595 scaffold_19 16842 16853 - 0
scaffold_19_22931_22932_- 5.52604957566235 7.19622870251885 7.81500405573551 8.15401858275175 9.52014914264002 0 0 5.15610214728816 1.24872643145225 2.13837358501969 2.83794596187685 0.0232612914471975 0.0737869497326912 -3.06775270607472 0.0737869497326912 0.0302957943748662 scaffold_19 22931 22932 - 0
scaffold_19_23144_23148_- 13.8299615844436 12.901846132635 13.2908662543321 15.3071460991264 17.8226610359287 5.51689791311483 9.00312729470551 8.72223116182547 0.273277158588565 3.77516376098359 2.46542463177702 0.0407617855026398 0.107943423546671 -4.25106535562292 0.107943423546671 0.0225899003793172 scaffold_19 23144 23148 - 0
scaffold_19_196128_196133_- 77.6294127965865 68.5854315373359 89.4033601514818 52.5296849426978 117.329984400679 59.2488365230014 133.643207429599 89.555647550905 -0.20675515233966 6.5714509404631 -1.17538733874895 0.275639852191423 0.413256863201599 -6.77536348563163 0.413256863201599 0.0755975584143461 scaffold_19 196128 196133 - 0
scaffold_19_222955_222981_- 5.83193621988886 6.65304915700807 6.40955245365859 7.0355618712895 5.0950117794388 0 5.30626191094154 0 1.17697528209903 1.97443112868357 2.70943267132877 0.0281955574813177 0.0838537855818511 -3.22145378802127 0.0838537855818511 0.0311500051693446 scaffold_19 222955 222981 - 0
scaffold_19_233837_233894_- 147.108581746197 166.198799972695 161.248868240658 93.2778811329372 88.0165379074535 80.8493982533593 92.6011774355476 71.5955000478927 0.366022577956299 6.95147770624003 6.56759243981294 0.00022808604968805 0.00434943865912625 0.579829256465088 0.00434943865912625 0.0140786338188274 scaffold_19 233837 233894 - 1
scaffold_19_237538_237684_- 114.385509999492 115.828475228525 120.626167752175 32.5105828201972 33.4342719331336 45.354977985221 60.6891340265579 49.5608001146296 0.476128279702357 6.18320074191987 8.53649291829653 3.9081451603059e-05 0.00176091337023872 2.4918099584374 0.00176091337023872 0.0151311825394619 scaffold_19 237538 237684 - 1
scaffold_19_250631_250706_- 52.3021619245898 54.5872147947808 56.7279643873413 25.4522666639614 40.732112581475 25.2635098965979 43.8959155535477 42.5794713356622 0.180769419285839 5.57606230262327 1.53344321001236 0.166014734937269 0.288190938606582 -6.32762552998875 0.288190938606582 0.0285907239782882 scaffold_19 250631 250706 - 0
scaffold_19_300403_300436_- 18.4912301133179 12.7776374101947 22.0227086944762 62.7317910194405 92.2109183840393 10.8217073043956 14.651491331343 23.7983150206379 -0.0366985526412846 4.82822780597089 -0.221582040389095 0.830525572319331 0.901432733204834 -7.26940060881545 0.901432733204834 0.0390760792482129 scaffold_19 300403 300436 - 0
scaffold_19_384168_384178_- 53.455934225518 48.3462137785751 52.7735161564004 40.1710039874116 39.7455353588024 45.4732884560778 47.0401372288474 40.6673396551077 -0.00456949314080335 5.73040427535145 -0.0980360824566765 0.924460988151819 0.95581137601279 -7.48561910684896 0.95581137601279 0.0151073117254216 scaffold_19 384168 384178 - 0
scaffold_19_385168_385204_- 16.6235454340636 17.2402885096591 12.2768155590018 15.1801088814708 18.2650351027365 11.8945267092966 16.1518340124804 11.7845521666286 -0.0117068236168607 4.13010158471269 -0.12507664608895 0.903735009657644 0.944742182870731 -7.20310063182213 0.944742182870731 0.0227317032142328 scaffold_19 385168 385204 - 0
scaffold_19_386853_386947_- 18.0228505066567 16.8384625200147 15.7491258368869 16.3313145111342 11.9607155957606 14.8789746814013 13.2664289494147 10.9266761830561 0.0738376866166268 4.11383521860879 0.881800808968786 0.40513403887845 0.541805858177038 -6.80685522347241 0.541805858177038 0.021785816165297 scaffold_19 386853 386947 - 0
scaffold_19_403196_403198_- 13.0581604515932 11.8193233001836 15.8165138294196 13.5613493879334 11.9584901413634 6.05388246245205 7.23876846262962 5.9782614306502 0.39514029302112 3.60421441126296 2.97574021303356 0.0189582314539657 0.064359840567676 -3.35454368699174 0.064359840567676 0.0230322528011195 scaffold_19 403196 403198 - 0
scaffold_19_423175_423248_- 19.4191886665625 18.330502543677 15.5681883932507 30.3914545692968 24.6924450101197 41.1176602102909 30.2226202359387 48.4018690987818 -0.67332862122145 4.96282956224784 -6.29937094298376 0.000299000182741308 0.00477228661575978 0.356892311197342 0.00477228661575978 0.0243063329601748 scaffold_19 423175 423248 - 1
scaffold_19_428008_428041_- 10.6485603824928 11.2701706900633 11.0282049547498 12.6809693704284 11.6259001157626 10.411133359792 9.17914787945698 11.6291138314615 -0.0670760953246079 3.72694575013859 -0.806209319294548 0.444818282712584 0.577753134293653 -6.56926496187405 0.577753134293653 0.0220869537126086 scaffold_19 428008 428041 - 0
scaffold_19_443166_443174_- 6.91961340937763 6.25068807597878 8.94020763262039 0 0 0 0 0 1.87695724594538 0.679039224301796 5.66829241796828 0.000584772722020665 0.00644367089352057 -0.579825493372734 0.00644367089352057 0.0283928485027018 scaffold_19 443166 443174 - 1
scaffold_19_452158_452163_- 136.997186664304 153.836628673126 128.669638957537 67.0593404281454 50.9338163048671 97.228559556414 72.904268552593 79.4719233483176 0.264269443130116 6.73599765985024 3.20923693886384 0.0134683702948962 0.0509635241476652 -3.82153187383077 0.0509635241476652 0.0189639778406939 scaffold_19 452158 452163 - 0
scaffold_19_474362_474408_- 20.1149440970684 14.1321721392341 19.0299146863178 34.3902155700085 37.0866845158145 10.3001804882239 11.3153425221588 14.0273615583172 0.168055805714694 4.41843862535725 1.74637479518652 0.121205946848424 0.231564757365385 -5.73066891627591 0.231564757365385 0.0212253451339181 scaffold_19 474362 474408 - 0
scaffold_19_488485_488551_- 14.074199627625 17.7831270943729 15.5542565210047 7.88060022790373 17.5942851111881 6.67936638808656 16.811729870165 10.7633525042898 0.146282714179715 3.92164650713433 0.841440976943622 0.425996370172847 0.561844542084492 -6.6985495548234 0.561844542084492 0.034576565735485 scaffold_19 488485 488551 - 0
scaffold_19_504834_504895_- 24.0132259229847 22.6812401759634 26.3771630169907 16.0750239125132 13.3985435376086 18.0584905843942 21.1583912491028 17.4261846607092 0.0688351242131464 4.52132461870057 1.13584350021354 0.290854530692355 0.428869343475275 -6.69676107467386 0.428869343475275 0.0196097467247262 scaffold_19 504834 504895 - 0
scaffold_19_560298_560304_- 11.6627454842205 12.0878948963261 14.5947522119374 9.79608507776448 8.08386145542933 0 0 0 2.25895341997918 2.02513816986277 6.34764513133413 0.000284607547230269 0.00470589752623082 -0.119930362636283 0.00470589752623082 0.0252632620068562 scaffold_19 560298 560304 - 1
scaffold_19_562747_562750_- 20.5555312012053 12.6326020786942 8.42941140883668 6.1757691316994 0.00349539709131497 16.817418565045 0 8.03078290321355 0.76118222492677 2.60066854367398 1.2913080412218 0.234797907442899 0.366878485728255 -5.41128784270408 0.366878485728255 0.228685179575644 scaffold_19 562747 562750 - 0
scaffold_19_569881_569950_- 54.943442013547 57.4381531800812 58.6155091118349 32.4833816608601 48.8143864112628 38.4447043509635 47.7774636755068 56.0911236889169 0.0277949782144908 5.81408522008527 0.305314364626737 0.768389489807646 0.855324680226416 -7.44179328922016 0.855324680226416 0.0220871042102867 scaffold_19 569881 569950 - 0
scaffold_19_576258_576334_- 90.7641125086083 99.2547180201601 89.6391865199163 64.4229053710722 48.8302764312962 53.5403158773589 66.719383506982 51.6030597298726 0.241064802666587 6.30382084515265 3.43817458557559 0.00969548639587557 0.0410004725785718 -3.48682285728367 0.0410004725785718 0.0175916250518518 scaffold_19 576258 576334 - 0
scaffold_19_583122_583142_- 126.596345084214 128.87003537074 157.441140486982 157.366468432629 260.040777484491 100.691079883192 154.296554784745 153.347038378184 -0.0934491085164026 7.43092895078293 -0.810832761568574 0.442315952874838 0.575625372048764 -7.11402870843529 0.575625372048764 0.0403065385515129 scaffold_19 583122 583142 - 0
scaffold_19_598924_598950_- 9.48137182027502 9.37054808418981 9.70751262395972 0 0 11.1650077856292 6.3935507174206 7.17110963275422 0.0128641421958096 2.35460766964318 0.104773018356261 0.919290798588439 0.952593691057909 -6.64611894441233 0.952593691057909 0.0258365439547723 scaffold_19 598924 598950 - 0
scaffold_19_599389_599470_- 1716.95334198915 1942.83485811935 1651.19495505814 1192.60989058704 1055.7354846929 1682.35542861313 1544.35846269342 2023.1372032799 -0.100467841784757 10.8159826616535 -1.39845869007535 0.201759002548641 0.328932424424081 -6.44168456556513 0.328932424424081 0.01725203176018 scaffold_19 599389 599470 - 0
scaffold_19_606223_606229_- 17.7219329233743 23.0721139978331 15.011914385928 0 0 0 0 0 2.51396600222313 1.15554016477155 5.03816318619 0.00120273341464527 0.0100060738246183 -0.958004715710268 0.0100060738246183 0.0282496162430916 scaffold_19 606223 606229 - 0
scaffold_19_624206_624233_- 9.87609042437085 11.1350379573419 12.1500809489753 6.15364705855484 5.09416160123709 5.63598973354056 6.78394751103826 0 0.900342578197753 2.7323322623537 2.3328445045549 0.0498602514443137 0.124656749437134 -3.86884584921689 0.124656749437134 0.0297598340365378 scaffold_19 624206 624233 - 0
scaffold_19_631532_631538_- 21.4584738844354 23.2224039924603 27.4984235221916 52.3472030835912 52.3662322499064 24.5363065733905 27.0892830231605 28.8943326399096 -0.190868696467751 5.14999413168404 -3.07530379127249 0.0163738141823514 0.0583395905594418 -3.95531830864143 0.0583395905594418 0.017697515452869 scaffold_19 631532 631538 - 0
scaffold_19_677883_677905_- 11.343150521255 12.3524370898507 8.7835080375542 9.66286091835857 10.295853059486 6.79037223243361 10.2063921831406 11.8064345653764 -0.018954667373279 3.59477776708712 -0.15704032111938 0.879338863160259 0.930545477123503 -6.81896576583928 0.930545477123503 0.0243603453320551 scaffold_19 677883 677905 - 0
scaffold_19_693293_693344_- 26.6522765366215 19.1625990585145 33.1315405838269 29.6265157648058 29.0068315353461 33.2386326799849 43.792113338212 48.0515660685407 -0.447491490169806 5.21069589396547 -4.17726579601835 0.00352789564288323 0.0206344407418035 -2.3612138964523 0.0206344407418035 0.0249399107730721 scaffold_19 693293 693344 - 0
scaffold_19_706304_706336_- 11.2709102245226 10.5956578487382 13.3708295165592 9.03887679309799 8.52558051556544 18.7039407132103 13.7203494837294 17.4375452429213 -0.349634820187614 3.88996045920807 -3.82479401292868 0.00565709517898951 0.0282383334351226 -2.58600892031555 0.0282383334351226 0.0223024872937771 scaffold_19 706304 706336 - 0
scaffold_19_709220_709233_- 8.16536365924221 10.1810395846831 8.86280346884483 0 0 6.59552648407766 6.22387238036359 0 0.750351984346279 1.7377075339641 1.90287378465222 0.0958148388665829 0.197282681176865 -4.44528546486478 0.197282681176865 0.0323146764222818 scaffold_19 709220 709233 - 0
scaffold_19_709880_709921_- 55.7286680363574 65.0371068179519 62.5747114497693 22.6025144263338 19.7089136280567 35.5869077879502 42.2211114946696 35.0295968258767 0.235810526676238 5.50544597817388 4.25790401924264 0.00317486885266961 0.019312837232219 -2.28702330402977 0.019312837232219 0.0167259315739719 scaffold_19 709880 709921 - 0
scaffold_19_842266_842340_- 143.061727687493 152.487281484993 150.883653534047 152.285140562291 137.948220631497 108.367765732157 111.050875550313 104.429142398212 0.118971751089535 7.24055247691402 2.65720298900969 0.030500179946345 0.0884097160243756 -4.66404179357535 0.0884097160243756 0.0108602415784028 scaffold_19 842266 842340 - 0
scaffold_19_862749_862778_- 14.914488205047 12.9031648641407 13.5749668639432 21.2222795920006 18.1591571688216 92.7523318460289 94.353676976561 83.7399028014536 -1.44510157451446 5.16082779658083 -24.1397803259012 2.06845016647867e-08 7.02100934841742e-05 10.0628058007085 7.02100934841742e-05 0.0168916021177437 scaffold_19 862749 862778 - 1
scaffold_19_935941_935956_- 21.1276640109029 19.2823953759149 17.2625119134502 13.5634451615531 11.2948123470065 13.8091628320151 13.5409453641746 15.9031117417333 0.0907922844838902 4.19497944301504 1.30657927802416 0.229820985087596 0.361411186629915 -6.41964765858683 0.361411186629915 0.0207459944586702 scaffold_19 935941 935956 - 0
scaffold_19_939437_939438_- 6.22314647402359 7.06200694788558 8.19144135781205 0 0 0 0 0 1.86155396339123 0.666774083320958 5.86270935278114 0.000473105489826559 0.00572845802961219 -0.464922272191662 0.00572845802961219 0.0281044062806065 scaffold_19 939437 939438 - 1
scaffold_19_942910_942981_- 292.098051845772 317.330253207785 299.986608147104 191.609701619243 131.867727243767 254.666355150158 259.39507363732 236.721449005748 0.0264853599575066 8.11085454098886 0.357610177067515 0.730443656487073 0.82316376206373 -7.37300452586062 0.82316376206373 0.0171871150909321 scaffold_19 942910 942981 - 0
scaffold_19_945651_945694_- 38.4696309729831 40.871008831535 40.5242986957471 51.4563365255776 59.4480378622793 33.7729053685007 51.4201514558465 35.7068676204566 -0.105649341257976 5.65053141104994 -1.3826312928644 0.206368324184508 0.333961408873731 -6.51686301224616 0.333961408873731 0.0208168242745336 scaffold_19 945651 945694 - 0
scaffold_19_947980_948089_- 130.152436338333 133.339683090623 121.31080264039 60.7824479174996 45.7304156271215 101.683121424155 86.4542578467565 91.7837440925971 0.117810609871544 6.71809800741157 1.70006489692051 0.129866469124123 0.243945813519819 -6.09976895944598 0.243945813519819 0.0146939748386829 scaffold_19 947980 948089 - 0
scaffold_19_967210_967259_- 31.4792736677363 37.741000414246 31.7729167116337 19.1910143093199 25.2378040728897 20.6073353870557 25.0571242943968 19.9884764332603 0.194158059487873 4.91202929108013 2.74958183824865 0.0265469086392175 0.0806946778128811 -4.46488463265901 0.0806946778128811 0.0197250262845894 scaffold_19 967210 967259 - 0
scaffold_19_1015957_1016112_- 26.8055803172514 27.019915018638 24.0463028820711 29.765666507318 23.3644361954455 18.376261878301 22.2728526044508 18.1098853334141 0.0890248743569853 4.78021701305439 1.31527827357937 0.227026653983094 0.358198391309241 -6.50117137900753 0.358198391309241 0.0195175804224961 scaffold_19 1015957 1016112 - 0
scaffold_19_1070607_1070641_- 28.1342056674738 30.6853279576949 28.7492453839032 23.3745927214373 13.8462031126896 21.7750653929835 28.0296167151118 20.6683796529328 0.0474549838840166 4.80201147271135 0.502900179065964 0.62939977743135 0.740175301256893 -7.27136675272242 0.740175301256893 0.0220809808020717 scaffold_19 1070607 1070641 - 0
scaffold_19_1075924_1075933_- 26.4521053431823 38.4232514746485 42.5630058886727 19.556129984945 31.2123453485037 21.8751603112336 33.6956246883943 23.9176257796135 0.0998946160418583 5.07219763719502 0.806740691222558 0.444530194288729 0.577520543531405 -7.08626670045207 0.577520543531405 0.0314090882010817 scaffold_19 1075924 1075933 - 0
scaffold_19_1076769_1076791_- 12.9822076780571 15.2047624069992 13.2946942902451 12.9370697041083 10.2987759568605 11.258095128364 14.7590956718521 10.7587777180215 -0.0254411809680724 3.91023150780748 -0.316305160598355 0.760354420816157 0.848979064382777 -7.08352195601346 0.848979064382777 0.022349819674088 scaffold_19 1076769 1076791 - 0
scaffold_19_1079733_1079796_- 78.7885136237805 75.3645389176662 76.153815183854 59.7573005407856 57.4598959060067 75.636080195332 79.3143764755683 93.8623445936985 -0.16401460082725 6.4154529525268 -2.95249364409106 0.0196212239233223 0.0659198031049788 -4.22770379734444 0.0659198031049788 0.0142309518902661 scaffold_19 1079733 1079796 - 0
scaffold_19_1081659_1081674_- 10.7248217388949 10.4574376790402 11.2135180657844 10.6652070835535 11.9559151349543 8.71192645851611 9.27943047184665 7.51349070047955 0.0535047139843015 3.58983719507119 0.605204371148573 0.562820770794753 0.680746396128159 -6.55789630285579 0.680746396128159 0.022507335243547 scaffold_19 1081659 1081674 - 0
scaffold_19_1117899_1117904_- 7.31269582197765 10.585187849106 7.8308751806823 5.51163245934769 8.74315851985707 0 9.29723432494144 5.30042355833601 0.657678761216278 2.71431639141024 1.5276903079586 0.167413457200766 0.28963795305969 -4.93966743296655 0.28963795305969 0.0375164877736794 scaffold_19 1117899 1117904 - 0
scaffold_19_1143147_1143184_- 33.5416103184565 23.635326611124 23.7711575476396 20.7176248605658 18.6012939061771 25.7127141649513 30.6312574677651 17.5745981308215 -0.0400788848612068 4.80060426071538 -0.367578390312542 0.723296573168159 0.817915491901318 -7.3310408169101 0.817915491901318 0.0260757083896904 scaffold_19 1143147 1143184 - 0
scaffold_19_1143695_1143705_- 7.22920459635444 7.73968914162615 7.44752597148453 0 5.75015876915583 5.52907801195038 7.06334144670089 0 0.630081464170117 2.0875648353716 1.35199655466101 0.2155524307327 0.34463344357844 -5.09857679220622 0.34463344357844 0.0386621632744632 scaffold_19 1143695 1143705 - 0
scaffold_19_1145254_1145356_- 23.595752087181 15.6228829124126 15.1023782537112 10.3934483527528 19.5880265149597 12.5303286936122 19.8713264393953 11.2628825828159 0.0438011969244192 4.1951294416195 0.293569561575462 0.777009174033903 0.86199852044746 -7.22198846277382 0.86199852044746 0.0328201030138769 scaffold_19 1145254 1145356 - 0
scaffold_19_1149593_1149724_- 759.331734274753 798.565047458554 803.525784129887 726.360882728004 677.326745249004 689.076509115594 945.841095089212 739.073841856151 -0.108889887457008 9.7786663871351 -1.7503914845259 0.120480964310549 0.230701895320453 -5.98103447420808 0.230701895320453 0.0171351486315079 scaffold_19 1149593 1149724 - 0
scaffold_19_1198663_1198683_- 31.322034874298 35.5715297320325 32.0504132313887 34.6703006718985 24.1417217049814 18.7080940510123 14.1896811973785 12.977202531681 0.438866649594631 4.80624160640114 4.6253888247228 0.00198776819924934 0.0139788974951354 -1.65941932308918 0.0139788974951354 0.0216641416345595 scaffold_19 1198663 1198683 - 0
scaffold_19_1234114_1234117_- 0 0 0 5.61724513894515 16.7068156727435 0 5.29277793714738 6.85690169583246 -1.34111558735838 1.22434262033106 -1.37608519371616 0.208301544071218 0.336154456937751 -4.67864923246636 0.336154456937751 0.0596299042515732 scaffold_19 1234114 1234117 - 0
scaffold_19_1234331_1234408_- 90.6876601410307 84.6061678457488 106.179005542323 110.70885146871 125.098887625374 99.5413835289682 105.014063675472 118.813522615366 -0.212434505302809 6.91294269015286 -3.35689063573133 0.0108870458191973 0.0443806195263755 -3.60142400773037 0.0443806195263755 0.0153620677486387 scaffold_19 1234331 1234408 - 0
scaffold_19_1236766_1236827_- 26.6766609788267 26.6282032955696 46.1047300822898 43.0157639702095 72.2806833320768 92.2106185230167 111.525253158623 96.2237828988133 -0.923217175081183 6.0309993756741 -7.08282892824547 0.000138640052388522 0.00338586159394008 1.13120806139453 0.00338586159394008 0.0367014135783817 scaffold_19 1236766 1236827 - 1
scaffold_19_1238179_1238180_- 6.21605911568811 5.29878953389066 6.40641971008792 6.1420143254923 8.52265579435321 10.0997529996146 6.48757840734661 7.34464204574638 -0.290967676976083 3.09661617046823 -1.81670500865611 0.109089237462923 0.215631326737862 -4.86182699440124 0.215631326737862 0.025344238751706 scaffold_19 1238179 1238180 - 0
scaffold_19_1295802_1295909_- 254.417140748357 273.475804425303 286.39362074924 102.687809200842 102.185883000766 143.638832493421 157.351457760862 135.017019883638 0.338423891904166 7.59916423313598 7.13761012311192 0.00013170759228938 0.00328426565920606 1.19602056707912 0.00328426565920606 0.0113558553230329 scaffold_19 1295802 1295909 - 1
scaffold_19_1298048_1298058_- 6.13145626877586 8.40538592707018 0.0241069923495791 7.02156461672697 9.18718517180795 6.06475930005305 0 4.96501288205659 0.0402149824320823 2.10802736944796 0.0568972006214194 0.956106718191512 0.971951154172324 -5.72682539134417 0.971951154172324 0.0494078187701753 scaffold_19 1298048 1298058 - 0
scaffold_19_1298381_1298555_- 138.850664444975 146.640420525835 115.773446653565 202.086334968847 252.7435038839 136.744164323484 84.2906560974419 154.908097296089 -0.0456492954630372 7.40350699341134 -0.373704611080351 0.718918537327387 0.814588418791011 -7.39501359028917 0.814588418791011 0.0363821419828694 scaffold_19 1298381 1298555 - 0
scaffold_19_1299629_1299659_- 10.7948747594211 10.0473999550529 7.83885753732962 18.8659084463279 7.20571637839326 10.3097869948135 7.50871574659227 8.71517789574209 -0.0527508668606882 3.55281015037847 -0.232572018504089 0.822285571220966 0.89611878978415 -6.68355945521948 0.89611878978415 0.0322276681605845 scaffold_19 1299629 1299659 - 0
scaffold_19_1303320_1303375_- 44.1279658466131 39.111707058247 40.9065547528454 34.3876921400368 38.4144417870583 27.2878698151808 43.993056810526 35.8940936155767 0.00498684803933536 5.45428968341709 0.061878446352268 0.952269268979941 0.969832250647202 -7.47105688557458 0.969832250647202 0.0206041462615899 scaffold_19 1303320 1303375 - 0
scaffold_19_1338261_1338267_- 7.22568258315071 6.38448453752088 7.06866616359719 19.449938095407 22.1403861939381 6.05274741468359 7.23730389814374 7.00825844708943 -0.0984787634616711 3.45698623829119 -0.728856000842916 0.488120499743336 0.615698135623236 -6.08629585479062 0.615698135623236 0.0230692338359404 scaffold_19 1338261 1338267 - 0
scaffold_19_1342716_1342739_- 15.397062122558 16.9758624726683 20.4316385566633 0 0 7.65081232030582 6.0252886318142 7.52242573860839 0.521066700884388 2.60427131815916 4.18911096528389 0.00347346671487295 0.0204343047012181 -1.70000874685498 0.0204343047012181 0.0240793773250988 scaffold_19 1342716 1342739 - 0
scaffold_19_1379844_1379875_- 21.4488380366023 16.3083454723348 27.4807322043056 19.8073597899582 31.433823374987 45.68970888819 39.8857319946545 41.8738796475355 -0.60100711351324 5.06978296206924 -5.42200856861401 0.000770235991308011 0.00753440259316953 -0.69621711969983 0.00753440259316953 0.0241007085641812 scaffold_19 1379844 1379875 - 1
scaffold_19_1383920_1383931_- 29.3880288071408 34.488616553551 36.5514390166826 12.0483367160135 12.6208477243436 22.6339915071639 23.0135798146763 16.5594731432335 0.231823104093294 4.67439431053205 3.15918823079019 0.0144846196734302 0.0535184623129678 -3.82767239072509 0.0535184623129678 0.0203381387327768 scaffold_19 1383920 1383931 - 0
scaffold_19_1393582_1393683_- 138.553423212834 148.412218090542 142.125006615323 76.5807593409944 72.6276225645239 145.142367124396 122.174532477211 116.040320256743 -0.0276979391091592 7.06925174354243 -0.486218990245614 0.64063524370982 0.7495793044579 -7.33858271925964 0.7495793044579 0.0134615915089151 scaffold_19 1393582 1393683 - 0
scaffold_19_1398783_1398816_- 22.6201489283515 21.7328081317016 28.5297678215944 14.4379823905687 13.5078285650289 17.1089107298477 14.8403788196597 14.693968199353 0.199627215811447 4.39836088631466 2.79282119766816 0.0248827617191687 0.077273913567031 -4.31927894320269 0.077273913567031 0.0207135372234737 scaffold_19 1398783 1398816 - 0
scaffold_19_1404583_1404622_- 39.2535101376019 48.1955817805674 41.4769581453979 34.9250025216976 22.9248361255005 40.387365649696 30.8871297148162 27.8403286799333 0.0819919873083732 5.345731264704 0.826242330655592 0.43404636031125 0.568767737363205 -7.10072291987227 0.568767737363205 0.0232562293624322 scaffold_19 1404583 1404622 - 0
scaffold_190_77253_77296_+ 52.3034882718291 54.5880006727674 58.2316414859548 30.3833682307019 28.1221988346085 41.3227681872594 46.389607875675 45.1263607180848 0.0439890717524865 5.65359894664122 0.943556797662961 0.374660434478494 0.512584603559654 -7.01686509682698 0.512584603559654 0.0151852929837335 scaffold_190 77253 77296 + 0
scaffold_190_78484_78554_- 14.38373864207 17.2417163514258 15.9287347992395 16.8089901149343 21.2532399987186 11.8941649797128 12.2411019882942 16.0811293606624 0.0120789295072155 4.20052573638086 0.141563530855282 0.891135926056361 0.937732472360434 -7.21415941348551 0.937732472360434 0.0217596761186188 scaffold_190 78484 78554 - 0
scaffold_190_81270_81341_- 67.2908659695802 69.3840788684387 62.7826578208613 35.0557618584903 21.0440559826593 51.7471403168453 42.4791663213471 48.0312733374988 0.131857532725591 5.76453418552143 1.44224671882007 0.189476461087653 0.314240847435761 -6.45770747264049 0.314240847435761 0.0190452474131771 scaffold_190 81270 81341 - 0
scaffold_190_87804_87812_- 171.887084087981 163.361323683239 192.984983437163 68.8416961077591 159.286336828224 204.549095923021 156.966467201162 120.794824357461 -0.031562153486782 7.41634699451902 -0.200013502270765 0.846761860534652 0.911669974210095 -7.43684743985049 0.911669974210095 0.0606186310627634 scaffold_190 87804 87812 - 0
scaffold_191_23062_23167_+ 8.61765998020215 5.97952951527847 7.07170646032094 14.427407927031 17.2688038476026 6.0593953750895 8.73748353898309 0 0.529434515899876 2.92042236270708 1.20014483614752 0.266452153640819 0.403462049148618 -5.29242341937634 0.403462049148618 0.0333854998002247 scaffold_191 23062 23167 + 0
scaffold_191_27903_27940_+ 9.16658393669339 8.14926607339156 8.29764251459179 9.41273677120675 9.74258631980707 6.16590729988422 8.73728359725058 0 0.645813509329679 2.83963169813043 1.57467079536477 0.156297855273468 0.277230632337523 -4.89220403255236 0.277230632337523 0.0325141980702165 scaffold_191 27903 27940 + 0
scaffold_191_38627_38675_+ 29.6892065260074 32.1798304074558 31.1959607159943 25.7428409222901 21.9236512098543 23.6921799740661 21.6099829952468 24.9611692968343 0.0889587992412926 4.9344308381495 1.53448149861316 0.165763424574547 0.287877502196811 -6.26171324341307 0.287877502196811 0.0178150812507474 scaffold_191 38627 38675 + 0
scaffold_191_49932_49993_+ 41.0358916759812 45.2143280109911 43.4477502098803 15.4445306336187 13.7298901913391 27.0932158684177 25.0443501230222 26.6650973387593 0.242807523488825 5.00099058322655 4.859379140575 0.00149062796889771 0.0115517995489234 -1.43730352199198 0.0115517995489234 0.0169808109371298 scaffold_191 49932 49993 + 0
scaffold_191_84267_84370_+ 11.9053227305064 15.6146083317259 17.6052526286408 6.64793432233358 7.85960392011853 29.640695261602 28.104711421078 31.7992312178725 -0.601589096281078 4.26232713043267 -7.87001535354942 6.82195965124506e-05 0.00242615633389708 2.00353738847871 0.00242615633389708 0.0206290017456718 scaffold_191 84267 84370 + 1
scaffold_191_148894_148895_+ 0 0 0 10.5426627489152 10.8497149476111 0 0 0 -0.0922009660922319 0.324568287397089 -0.224541722173404 0.828304211226991 0.900598482392394 -5.26891825097831 0.900598482392394 0.0287737239151806 scaffold_191 148894 148895 + 0
scaffold_191_179984_179998_+ 25.1714987802483 23.2218645802527 23.0967070295194 15.8103837012763 17.933707454057 13.0631030671692 14.7507232875469 15.7306654781489 0.238409545304054 4.42067748210265 4.06052335063543 0.00411673538416349 0.022647604763337 -2.40379291254251 0.022647604763337 0.0195355898627731 scaffold_191 179984 179998 + 0
