"mat_females_1" "mat_females_2" "mat_females_3" "mat_males_1" "mat_males_2" "pE_females_1" "pE_females_2" "pE_females_3" "logFC" "logCPM" "PValue" "FDR" "tw_dis" "chr" "start" "end" "strand" "de" "gene"
"scaffold_111_72831_72876_-" 5.80263691878368 7.70624598229471 5.89953682894907 13.1724128489522 9.23084560215574 11.5319351722018 6.18411966643278 12.8879084386453 -0.136838147750935 3.6549663147274 0.888251096127674 0.996591109725441 0.0276403180295728 "scaffold_111" 72831 72876 "-" 0 "JGI_V11_300857"
"scaffold_111_72997_73041_-" 12.2947752177189 13.5203641950808 10.5109078285249 12.2482962172578 8.31163174133702 12.0139984083576 10.1967059795959 12.5626129610427 0.169372793964468 3.95317586672469 0.87037766540428 0.986647641858152 0.0232190262398199 "scaffold_111" 72997 73041 "-" 0 "JGI_V11_300857"
"scaffold_111_77706_77757_-" 25.0085824034963 13.7386475490212 36.9622774533909 79.2411920381788 57.6718560899835 17.3088498804634 21.3021592343113 15.9604313929565 -1.90401912528183 5.34144341209469 9.76627840670426e-08 1.42274696731716e-06 0.0443444148422561 "scaffold_111" 77706 77757 "-" 1 "JGI_V11_328892"
"scaffold_111_85819_85923_-" 332.157900328174 363.27711555938 345.229606228799 171.896492865365 154.085470492547 314.629851873891 314.965600188269 276.664575334281 0.889672441722403 8.3629513195728 1.26474106948565e-07 1.77884783295199e-06 0.0107991280579356 "scaffold_111" 85819 85923 "-" 1 "JGI_V11_300859"
"scaffold_111_92442_92457_-" 9.13463756832769 10.5191204097699 10.9118089360777 6.80921281931106 0.0328801989234295 10.5254442641256 9.04133914298384 10.7203614578181 1.51411407980709 3.5952439781526 0.0255501263006658 0.0756361322393903 0.0276959417354968 "scaffold_111" 92442 92457 "-" 0 "JGI_V11_300860"
"scaffold_111_101027_101028_-" 4.74058352179768 0 4.7682909810289 0.0270068792282836 7.39861396921096 0.0343308640254314 0.0130189149290099 6.69750212611223 -0.687632910681597 2.51011120224851 0.68318703852361 0.854950759861555 0.223363696298315 "scaffold_111" 101027 101028 "-" 0 "JGI_V11_258271"
"scaffold_111_205506_205507_-" 6.74121423852305 0 7.6393540277818 7.26088395909385 7.47442104814866 7.72003336452029 0.01483625892605 0.0374336395610864 -1.45602743847482 2.92341112934301 0.085939229974756 0.198305612552259 0.0883431763865464 "scaffold_111" 205506 205507 "-" 0 "JGI_V11_300862"
"scaffold_111_236878_236924_-" 214.359815390148 245.020213102497 232.651124390951 221.115894816568 204.087142743758 201.035996891603 229.643090550456 192.105982008265 -0.0339862317734296 7.97985676884774 0.855035261480381 0.976539262859435 0.0124365374216826 "scaffold_111" 236878 236924 "-" 0 "JGI_V11_328912"
"scaffold_111_252802_252807_-" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 18.1319508871509 8.31381164191056 18.6094484687518 6.85248196457741 3.08435918533429 1.90128357291281e-08 3.33806390051227e-07 0.0368298848210618 "scaffold_111" 252802 252807 "-" 1 "JGI_V11_328916"
"scaffold_111_363211_363240_-" 107.367018598262 110.973061671457 112.171823228437 92.8397347005427 71.9170786793035 110.066813186762 88.9606374159366 74.8794588546878 0.14778965775394 6.8202684888138 0.546053670409716 0.746972666010496 0.0206277597118464 "scaffold_111" 363211 363240 "-" 0 "JGI_V11_62053"
"scaffold_111_365892_365896_-" 14.3601540163654 14.099431287623 13.5423555917737 1.38777878078145e-17 1.38777878078145e-17 11.1972215387423 11.1358908668446 8.19173148421565 6.29957734289701 3.68895702435285 2.31001883762365e-06 2.3954095543301e-05 0.0235882291208501 "scaffold_111" 365892 365896 "-" 1 "JGI_V11_62047"
"scaffold_112_389741_389805_-" 12.5038568229906 12.2337664344229 12.700478045242 18.4521567968483 14.4020504276462 12.2679983614778 13.0645762377129 13.3159323337686 -0.347968172426735 4.16330910593216 0.469586825783014 0.677980900643694 0.0215929955446523 "scaffold_112" 389741 389805 "-" 0 "JGI_V11_328986"
"scaffold_113_97142_97148_+" 44.1040507389107 36.7116804993564 57.311235625959 62.3429321139443 89.929703415983 64.581688770943 55.7575717552407 78.3171845815738 -0.201315960750682 6.17600990714173 0.497422088445483 0.704093567784314 0.0302370700226497 "scaffold_113" 97142 97148 "+" 0 "JGI_V11_329005"
"scaffold_113_223085_223096_+" 18.6549741094429 13.005760381644 19.3566584692839 22.468004596751 30.6496988771643 29.5811311448463 31.6094105222991 35.4736265241747 0.277848061542132 4.95000518879182 0.447258871401364 0.658201484131828 0.0216580306106952 "scaffold_113" 223085 223096 "+" 0 "JGI_V11_300918"
"scaffold_113_50673_50677_-" 10.1926743208739 7.87711780747509 8.82966425691182 15.1197821451657 6.39010115841112 11.4299282037589 7.90232800874335 12.3564162993179 -0.0293485267916248 3.78284277726463 0.969321602748229 1 0.0291559610458579 "scaffold_113" 50673 50677 "-" 0 "JGI_V11_328997"
"scaffold_113_110121_110222_-" 131.748264612103 126.070012472437 116.390304045677 117.315644147362 128.163369287757 108.084812258862 114.40023568531 111.377662610487 -0.140885071478094 7.12305235793782 0.479118343277989 0.687066904604952 0.0117260831910145 "scaffold_113" 110121 110222 "-" 0 "JGI_V11_300905"
"scaffold_113_110121_110222_-.1" 131.748264612103 126.070012472437 116.390304045677 117.315644147362 128.163369287757 108.084812258862 114.40023568531 111.377662610487 -0.140885071478094 7.12305235793782 0.479118343277989 0.687066904604952 0.0117260831910145 "scaffold_113" 110121 110222 "-" 0 "JGI_V11_228636"
"scaffold_113_111488_111498_-" 111.492282488917 125.108461380308 172.469730840786 212.329940437407 248.620973266152 376.162078501317 316.869187434117 463.244467674805 0.741429227227861 8.19352147775388 0.00377523742267747 0.0154825786045609 0.0321718143986997 "scaffold_113" 111488 111498 "-" 0 "JGI_V11_228636"
"scaffold_113_117024_117051_-" 4.95672988220621 0 4.94121441505212 39.3717797557899 20.9076220726383 11.0806680871637 0.0206265360774056 0.0520861054415123 -2.96373550255524 3.78218524548881 0.000254929374144711 0.00146663605475457 0.254055322794277 "scaffold_113" 117024 117051 "-" 1 "JGI_V11_300908"
"scaffold_113_117292_117354_-" 676.749384827658 403.827368010447 413.892951733046 3927.73956224741 1476.63868245524 1077.08303552637 832.880538754179 911.923794065552 -1.52229997868073 10.4496251854329 7.14482205016646e-05 0.000486335046369285 0.0861995106160331 "scaffold_113" 117292 117354 "-" 1 "JGI_V11_300908"
"scaffold_113_165005_165053_-" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 34.5238500123003 24.8891096790593 18.6285866003481 7.64217107936716 3.7095199275371 5.05663857908411e-13 2.05967002603254e-11 0.0350657684545686 "scaffold_113" 165005 165053 "-" 1 "JGI_V11_300909"
"scaffold_113_165495_165518_-" 9.49756514393382 8.98585790345552 12.3207110850411 7.41446653003137 11.2374542715851 651.066426084233 855.721928921218 653.161996568776 6.25179471269371 8.31414863849988 9.14096714856641e-72 6.20549789825678e-69 0.0259447172040906 "scaffold_113" 165495 165518 "-" 1 "JGI_V11_300909"
"scaffold_113_183889_183959_-" 75.9538208981772 75.6371881996687 62.4631472260392 71.6015201067812 55.5871297915519 89.486926315225 72.4417988371173 64.3052643441625 0.244943402135202 6.38966161398971 0.342472674799506 0.547472409338048 0.0211053553705623 "scaffold_113" 183889 183959 "-" 0 "JGI_V11_300916"
"scaffold_114_76335_76343_+" 451.759871579288 180.308067603553 127.78234066114 1200.73309891825 573.542732669436 1237.40104943443 542.58668194754 885.441251674521 0.00227717280908228 9.54787391073901 0.985298754478424 1 0.155355068790042 "scaffold_114" 76335 76343 "+" 0 "JGI_V11_329053"
"scaffold_114_76487_76538_+" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 19.3408042432316 9.61219816858243 15.9008815637523 0.0386087455728727 7.41446582477255 -0.882073001782363 3.25432268884484 0.170639533176916 0.331101822854524 0.145715703017947 "scaffold_114" 76487 76538 "+" 0 "JGI_V11_329053"
"scaffold_114_79923_79941_+" 11.819950216021 12.1591012127722 8.43193041720718 68.8294559405022 52.8295680758917 14.9826471903528 15.5520375427583 12.0764714310463 -2.08826322244254 4.91789683976472 9.11404711232228e-11 2.60697589170724e-09 0.0237632369625258 "scaffold_114" 79923 79941 "+" 1 "JGI_V11_258515"
"scaffold_114_13402_13434_-" 17.8065940229841 20.4422213223997 18.870185109067 9.48631973364853 7.03657338920921 11.6952139315215 13.8206362197871 11.3127434542301 0.564559359504476 4.19791013330984 0.312642896129029 0.513988151643833 0.0215713993792412 "scaffold_114" 13402 13434 "-" 0 "JGI_V11_300923"
"scaffold_114_18110_18139_-" 21.2194260654155 21.116334202269 25.1063034383714 7.77517321935727 5.99692860505679 14.2916900896906 13.5448505672242 12.2405125280197 0.942761156764701 4.31941413923793 0.0674939307318325 0.164423611636902 0.021212187003715 "scaffold_114" 18110 18139 "-" 0 "JGI_V11_202808"
"scaffold_114_26681_26938_-" 132.974760493902 118.791731413588 93.7250917703191 255.3706318761 103.005782376633 215.405050696557 178.688899870141 169.185042533323 0.0672049876208156 7.52380443487613 0.863429686529456 0.982289269037849 0.0634340848148985 "scaffold_114" 26681 26938 "-" 0 "JGI_V11_300924"
"scaffold_114_75310_75312_-" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 0.0197026960846964 5.23574231407991 14.8394978936368 5.6042957485535 6.90227853846562 1.74018033120214 2.76078123654452 0.0179639369620316 0.0569333240225234 0.0446890284569869 "scaffold_114" 75310 75312 "-" 0 "JGI_V11_300930"
"scaffold_115_93909_94011_+" 84.2896047958867 95.7547506616407 72.8339435672622 32.5262152193938 18.591271800705 77.9077144736422 35.9169340467382 55.1499188925563 1.13493074117697 6.14316670976747 0.00289486610719327 0.0124015235883673 0.0470861225844189 "scaffold_115" 93909 94011 "+" 0 "JGI_V11_300939"
"scaffold_115_98947_99002_+" 22.605570527823 27.6232790776898 27.1379301644657 18.3141915631475 13.2595565370123 20.5045316376256 21.5153745644402 20.9122735244432 0.406794691736579 4.76130321973451 0.309762415217264 0.509911198538216 0.0199403799770975 "scaffold_115" 98947 99002 "+" 0 "JGI_V11_329118"
"scaffold_115_162669_162718_+" 17.5554419267787 13.8861597338888 20.4911674366728 23.4723359398957 20.2573727820587 14.2067547812688 14.2214919387559 15.1618619714974 -0.58584002855006 4.47975951092575 0.134149227370798 0.27878399639119 0.0215028606663474 "scaffold_115" 162669 162718 "+" 0 "JGI_V11_113685"
"scaffold_115_213106_213235_+" 2203.65558810072 2604.25768896873 2039.57144636242 10824.4271230327 8424.59279672712 5203.65331358088 5740.30584529946 5596.75216859924 -0.803710154468505 12.5813947476394 6.58017074998952e-06 5.97200345339958e-05 0.0186762007888728 "scaffold_115" 213106 213235 "+" 1 "JGI_V11_231697"
"scaffold_115_214450_214471_+" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 8.70056351491973 7.14442075752462 8.15684043946146 7.27946245045442 0.0698987694929172 -0.594707891656422 2.73177725872083 0.400523438676283 0.608293074825317 0.0400547177133858 "scaffold_115" 214450 214471 "+" 0 "JGI_V11_231697"
"scaffold_115_214701_214708_+" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 12.5246887142331 10.4811046273373 6.36230628892055 7.27177254026326 0.0627914578935793 -1.29834619365671 2.88621768079048 0.0224088405891474 0.0682180041014313 0.0360306432874304 "scaffold_115" 214701 214708 "+" 0 "JGI_V11_231697"
"scaffold_115_356202_356283_+" 12.7107015810863 6.49624440167105 5.50323093667883 7.20214508847112 0.034586003131643 13.4838819493658 12.4882082520932 10.9512756167555 1.71974080012487 3.60497832416523 0.00629804693584068 0.0236740538751073 0.0348729886886584 "scaffold_115" 356202 356283 "+" 0 "JGI_V11_202861"
"scaffold_115_376963_376999_+" 50.0614660956085 56.96070134057 52.4188508506763 33.5604708260038 15.6239973911225 34.7786488190096 32.1887144809623 32.9418694638559 0.433956946108167 5.55346919019019 0.218194688117088 0.398685897917873 0.024366397410078 "scaffold_115" 376963 376999 "+" 0 "JGI_V11_258701"
"scaffold_115_381788_381831_+" 23.6363718194582 24.0987171721762 27.0679346086729 30.7188195103633 24.8686391495541 19.8334532785868 23.6135825720655 19.8252341995868 -0.395488391487933 4.91457321118436 0.243640836995287 0.431777696331884 0.0194001821019116 "scaffold_115" 381788 381831 "+" 0 "JGI_V11_93561"
"scaffold_115_382929_382940_+" 17.6885230230576 20.8919612074561 25.221930491223 1.38777878078145e-17 1.38777878078145e-17 10.1589016054699 8.83988153919926 7.62090712259002 6.10385250744776 3.96748604570432 1.3809206132169e-05 0.000115545723947311 0.0245177135888634 "scaffold_115" 382929 382940 "+" 1 "JGI_V11_113732"
"scaffold_115_78197_78214_-" 18.1825770773578 17.9997804391617 10.5270738541256 17.2342830997057 8.57225923807806 17.1280721856235 15.6549289186284 12.4557417676329 0.221688011569497 4.26664441400806 0.730826943172441 0.889083457610266 0.0293199177954804 "scaffold_115" 78197 78214 "-" 0 "JGI_V11_231691"
"scaffold_115_122315_122393_-" 66.2915817333376 62.6042639379945 56.4867559058569 44.3176891459374 39.5728114994879 66.3324868059125 49.5198501424979 67.0933141808611 0.537242488056148 6.07368459537268 0.04425008839247 0.11889146440647 0.0182392531389036 "scaffold_115" 122315 122393 "-" 0 "JGI_V11_300941"
"scaffold_115_136871_136952_-" 97.053193479276 100.658311707648 80.0403108309306 114.923413855969 115.425550052508 88.8233430405146 106.232928534993 112.595497257849 -0.167057350834813 6.8999535470897 0.441199612700639 0.652809267992922 0.0161616749229221 "scaffold_115" 136871 136952 "-" 0 "JGI_V11_329128"
"scaffold_115_201164_201165_-" 18.090805318723 13.4032044218416 17.3537498844456 11.7305360103522 9.33451560580295 9.79068663994347 6.73536464414342 6.50949300618652 -0.451121374854774 3.98425965494364 0.434987420858006 0.645884646631244 0.0238969897288264 "scaffold_115" 201164 201165 "-" 0 "JGI_V11_189364"
"scaffold_115_204781_204787_-" 6.59873636208631 13.8686843816201 8.19774781587525 12.620334432437 5.34703534627321 10.1713801046283 6.90599570560206 0.0761621926104774 -0.633677074703199 3.5297001703421 0.322801340227559 0.524780745991892 0.0618759121558995 "scaffold_115" 204781 204787 "-" 0 "JGI_V11_300971"
"scaffold_115_209194_209231_-" 69.0438689700975 70.4462395203074 58.5256552494674 41.7894170540972 31.8965894757412 48.4808757274362 59.2411310340255 51.272637492596 0.52337798428768 6.00934408717787 0.057006737388227 0.145088629548692 0.0177672612726863 "scaffold_115" 209194 209231 "-" 0 "JGI_V11_300972"
"scaffold_115_222241_222242_-" 8.66547024627088 9.42030462846677 7.86854637908213 8.30883354246491 7.36925505847335 0.0722365276541779 8.03802418273385 7.16243448310771 -0.598389737608972 3.40044885978924 0.392354981435013 0.599632414220731 0.0327661795861968 "scaffold_115" 222241 222242 "-" 0 "JGI_V11_329143"
"scaffold_115_222241_222242_-.1" 8.66547024627088 9.42030462846677 7.86854637908213 8.30883354246491 7.36925505847335 0.0722365276541779 8.03802418273385 7.16243448310771 -0.598389737608972 3.40044885978924 0.392354981435013 0.599632414220731 0.0327661795861968 "scaffold_115" 222241 222242 "-" 0 "JGI_V11_228686"
"scaffold_115_229632_229682_-" 9.99913923179946 15.7653458351436 15.3089623883337 1.38777878078145e-17 1.38777878078145e-17 8.36611695436165 9.7876757663598 7.43257905025145 6.04880830362681 3.59417855532819 2.24498374059511e-05 0.000178181367345908 0.025938451228774 "scaffold_115" 229632 229682 "-" 1 "JGI_V11_300952"
"scaffold_115_251477_251509_-" 9.9839338830782 12.9120984864252 10.7088165712196 7.24933906046558 5.76465316781165 11.6461796862942 10.4708333106387 8.73683255292092 0.649756894877629 3.75303707848887 0.252814777322975 0.442947845402591 0.0235801240268095 "scaffold_115" 251477 251509 "-" 0 "JGI_V11_300973"
"scaffold_115_251477_251509_-.1" 9.9839338830782 12.9120984864252 10.7088165712196 7.24933906046558 5.76465316781165 11.6461796862942 10.4708333106387 8.73683255292092 0.649756894877629 3.75303707848887 0.252814777322975 0.442947845402591 0.0235801240268095 "scaffold_115" 251477 251509 "-" 0 "JGI_V11_300974"
"scaffold_115_255349_255352_-" 5.68660178314346 4.74406327711562 0 0.0224456183317945 6.03243423737686 0.0321035195575119 6.09636143551946 0.0307094468233295 -0.508072372585117 2.48192560828934 0.69458653613601 0.861778678701021 0.0916200437377787 "scaffold_115" 255349 255352 "-" 0 "JGI_V11_300974"
"scaffold_115_277718_277733_-" 25.222190727518 24.7208298624189 26.2706577424983 15.9574525422053 14.157084811882 17.7329851342177 17.6720234297257 15.7574987894619 0.178222452410233 4.6498819833016 0.737969790661551 0.893867774272222 0.019192064802967 "scaffold_115" 277718 277733 "-" 0 "JGI_V11_258674"
"scaffold_115_376536_376537_-" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 0.0306780794670827 8.53748363507174 5.65229094567653 6.8251213227526 8.83908415209985 0.7092305405582 2.68169754685854 0.347824884961358 0.553681538777788 0.0401332509341352 "scaffold_115" 376536 376537 "-" 0 "JGI_V11_300978"
"scaffold_115_387466_387536_-" 49.1438810517016 59.499763168789 46.4396654225038 45.8886286370243 37.748792492648 58.2137595212198 42.0326013580538 61.5189092499919 0.364354026621593 5.9035445996316 0.218683742254645 0.399221324377744 0.0222068718479793 "scaffold_115" 387466 387536 "-" 0 "JGI_V11_300959"
"scaffold_115_390825_390878_-" 34.6669323400373 34.3667111724553 37.0950324034623 18.6144242040719 20.2263471776467 22.6240480726948 29.9486005233662 26.8250769460358 0.44522434586453 5.11819957260853 0.211241251861971 0.389404356935274 0.0183215493345363 "scaffold_115" 390825 390878 "-" 0 "JGI_V11_300961"
"scaffold_11579_538_561_-" 10.6404860689308 11.380229060528 11.5892134382664 8.71386222231543 9.19667379756118 11.9375255683695 14.970729885391 12.4164434920469 0.544379340591286 3.93940461578322 0.265299896085803 0.45760777811298 0.0222530259872352 "scaffold_11579" 538 561 "-" 0 "JGI_V11_344798"
"scaffold_116_69131_69157_+" 7.77226123854696 8.63368379015613 11.3800318975013 15.8641040259052 21.5771760025729 10.5328111384365 18.6143969968654 18.4498049358194 -0.23508349063938 4.19757362123833 0.55293610601145 0.752226792884625 0.0270302418805453 "scaffold_116" 69131 69157 "+" 0 "JGI_V11_329198"
"scaffold_116_219539_219644_+" 59.3004450816244 59.5370919844488 52.198559795202 48.6891922556276 48.8622744481579 47.6597371395738 54.7352688954507 49.0495383160332 0.0500675428861569 5.97150544985089 0.870035056319497 0.986588750389915 0.0150313854525453 "scaffold_116" 219539 219644 "+" 0 "JGI_V11_202891"
"scaffold_116_221601_221672_+" 50.5734730114372 44.6608518307935 62.4279129339009 79.8517837452814 91.3653896560151 75.0248460254881 77.5297094541664 86.5239567227189 -0.10315178824289 6.38582152781072 0.649169747463091 0.829785162908578 0.0174901615369008 "scaffold_116" 221601 221672 "+" 0 "JGI_V11_202891"
"scaffold_116_221847_221866_+" 5.89615270824328 4.78440657834951 6.71493144740317 7.72610425601775 0.0368314685409294 7.31705352689823 5.87084759269845 7.20971255326472 0.776426973944735 3.14509645380083 0.281223199391508 0.477441787163009 0.032423745051388 "scaffold_116" 221847 221866 "+" 0 "JGI_V11_202891"
"scaffold_116_222133_222155_+" 11.0758046880219 7.30475102758926 15.5542783954468 14.2908266936206 22.0220017905674 21.9617439149846 19.8940009690461 20.9111073922909 0.203237524649432 4.40746842948802 0.675179823717252 0.849524511401192 0.0257593836555907 "scaffold_116" 222133 222155 "+" 0 "JGI_V11_202891"
"scaffold_116_255277_255284_+" 5.53837555733048 5.17746728849984 5.83904354810502 1.38777878078145e-17 1.38777878078145e-17 0.05599503435243 5.17414225972805 6.22354468228165 4.92513830333442 2.68197271211525 0.00909099568789137 0.0324250819929239 0.0326002984691553 "scaffold_116" 255277 255284 "+" 0 "JGI_V11_300993"
"scaffold_116_259976_259980_+" 13.1416341256614 12.0858541522987 14.3540475743508 14.9372706105104 19.8573725660188 15.6737503187379 6.691026817673 22.9480232117689 -0.204565636809746 4.27985190619166 0.688720410395808 0.858098609942556 0.0388048754438888 "scaffold_116" 259976 259980 "+" 0 "JGI_V11_329237"
"scaffold_116_291383_291411_+" 16.2748143015719 13.6618560373495 18.3251982910693 25.1880904130275 21.9811717169892 20.6903945230709 29.9385034804944 24.8025190442452 0.0930826635969964 4.73852057751796 0.849784398695516 0.974038105798789 0.0217816582486413 "scaffold_116" 291383 291411 "+" 0 "JGI_V11_258778"
"scaffold_116_254734_254780_-" 56.4532982677922 52.1658213930152 55.0085457314577 67.9382828294579 62.9061571297708 50.5657725034903 44.877567866468 48.8370251860021 -0.443580210992799 6.03021330044853 0.0693787163080271 0.168170309013244 0.0144752475562738 "scaffold_116" 254734 254780 "-" 0 "JGI_V11_300984"
"scaffold_116_283135_283253_-" 79.1968682901371 80.117971691051 92.6729065315134 40.978401022333 26.8606808756642 71.3524423075111 87.1770702310356 65.9507700412845 1.13862651450557 6.33551872998668 5.21025418369166e-05 0.000372322935807243 0.0207703615081806 "scaffold_116" 283135 283253 "-" 1 "JGI_V11_300994"
"scaffold_116_284070_284141_-" 125.532326562922 116.105372268338 127.290602499651 127.730434065969 133.807956250402 60.5222712952913 85.0406089331902 58.3782505989677 -0.94105089586191 6.93630154605001 2.43781577032597e-05 0.000190370229978753 0.0179594325943165 "scaffold_116" 284070 284141 "-" 1 "JGI_V11_300994"
"scaffold_116_286115_286144_-" 11.6547535798438 13.41344229894 9.38292201888895 13.3241544196045 12.5405746326872 13.9310259924551 13.3451221286523 9.68379398066425 -0.0688160047546814 4.0227289443998 0.897952161446471 1 0.023263451248881 "scaffold_116" 286115 286144 "-" 0 "JGI_V11_300985"
"scaffold_116_375355_375416_-" 48.6343864962536 49.3962665200685 42.7600475474718 30.8692371407691 29.0990894427151 37.6503727069713 38.9890561568429 33.5381515038456 0.291785863528912 5.5595245223831 0.344857993799229 0.550248973810334 0.0164491829152743 "scaffold_116" 375355 375416 "-" 0 "JGI_V11_202918"
"scaffold_1164_5212_5228_+" 12.835256212377 10.7463403277826 9.65617617813778 14.5062137325988 12.7773827321675 12.6035055441804 13.4454156083303 12.5923450899436 -0.082039926028272 4.04443258819475 0.936298566476358 1 0.0220183732293746 "scaffold_1164" 5212 5228 "+" 0 "JGI_V11_189775"
"scaffold_1164_6620_6671_+" 214.316722915359 232.24971108635 224.665947442662 189.423364961242 154.686651263242 169.436159538689 181.44321773013 170.042722672817 0.0132429692455144 7.80288812203579 0.962904505097229 1 0.0120440436599812 "scaffold_1164" 6620 6671 "+" 0 "JGI_V11_189775"
"scaffold_1164_7229_7231_+" 14.666503533567 15.9006662690257 9.77947024849949 9.76065715535315 8.86317436493959 9.2282572264357 9.53375872373401 17.4484494948685 0.368647116377479 4.00222772016833 0.512617406690678 0.718783736949904 0.02858341393161 "scaffold_1164" 7229 7231 "+" 0 "JGI_V11_219790"
"scaffold_1164_9730_9789_+" 7.44860720527925 6.63875955258551 9.13003624743262 11.4971359404678 14.2378224190616 8.64306610941424 13.9963664966854 9.83421797361652 -0.244100503376752 3.79826481010499 0.606630280801814 0.795100081446711 0.0249531476842302 "scaffold_1164" 9730 9789 "+" 0 "JGI_V11_219795"
"scaffold_1164_11197_11198_+" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 5.55311463915837 6.88937203477692 0.0726897429496582 8.32324670777311 6.98396338848891 -0.260681150979733 2.62142035088221 0.791680885613622 0.932741693648445 0.0406552468510094 "scaffold_1164" 11197 11198 "+" 0 "JGI_V11_336777"
"scaffold_117_371922_371994_+" 41.068541299319 40.4287540498435 43.0975052752969 53.8095188688449 46.135618904165 54.5420370598639 41.0604153009391 53.790797607399 -0.00640234447394137 5.80520446807042 1 1 0.0178282460191394 "scaffold_117" 371922 371994 "+" 0 "JGI_V11_301006"
"scaffold_117_374758_374847_+" 47.8767940004201 53.6287189735616 46.9018697998441 42.2469256541651 49.2913539731929 47.7395190436853 41.0158427156865 32.3058996869065 -0.180899013588926 5.76217576035357 0.565500053494438 0.762268049698527 0.0192438540692747 "scaffold_117" 374758 374847 "+" 0 "JGI_V11_301006"
"scaffold_117_374758_374847_+.1" 47.8767940004201 53.6287189735616 46.9018697998441 42.2469256541651 49.2913539731929 47.7395190436853 41.0158427156865 32.3058996869065 -0.180899013588926 5.76217576035357 0.565500053494438 0.762268049698527 0.0192438540692747 "scaffold_117" 374758 374847 "+" 0 "JGI_V11_301007"
"scaffold_117_357418_357423_-" 8.3909587956441 14.0778635995521 9.83961521124504 0.0679987341234218 22.5686706522959 90.840468279393 74.2585636951733 59.7173867651128 2.70771625127702 5.38704738312722 3.74197627011203e-05 0.000274133412651444 0.154658195948883 "scaffold_117" 357418 357423 "-" 1 "JGI_V11_301004"
"scaffold_117_394209_394277_-" 66.4345408363328 69.3333768329068 88.3565809326684 52.5435405057826 62.5048632981267 61.0083878012611 88.597615586009 65.1899054253046 0.316289470839569 6.35747145002779 0.26138694744551 0.452903986430796 0.024341522703737 "scaffold_117" 394209 394277 "-" 0 "JGI_V11_228726"
"scaffold_118_206421_206670_+" 73.2062756523663 83.5121099452411 61.6699948235772 100.381866139447 87.4106768971356 222.447357380581 221.48778800326 172.014788491614 1.12770985604656 7.21510493896075 8.30476231193268e-07 9.64280440392366e-06 0.0204673520349727 "scaffold_118" 206421 206670 "+" 1 "JGI_V11_217937"
"scaffold_118_297419_297459_+" 14.0720031802661 12.3216983629657 15.2163584794864 14.6553144135367 15.9739192428317 15.1320614282823 16.9954319182452 15.553172370946 0.0536921564350692 4.2846696144479 0.927052950103263 1 0.0208705489731868 "scaffold_118" 297419 297459 "+" 0 "JGI_V11_301017"
"scaffold_118_308743_308815_+" 23.5292208622062 21.8621946792112 23.8668027247666 39.2903462385953 31.5422497690884 32.1949186516518 33.4324381109205 35.4982003129799 -0.0714416787197827 5.20078942867747 0.843524338872818 0.96937234428867 0.018032532661809 "scaffold_118" 308743 308815 "+" 0 "JGI_V11_217952"
"scaffold_118_328812_328848_+" 68.4188856854579 68.258226756023 74.2679593371764 117.553248635485 113.023031990311 90.0866404377166 89.913125979031 89.182302318757 -0.361222549689187 6.70315527074748 0.0697133355465254 0.168540098734632 0.0121144498793881 "scaffold_118" 328812 328848 "+" 0 "JGI_V11_231704"
"scaffold_118_204448_204538_-" 44.6814728253326 48.7836809612497 44.5124543398473 61.7139364686741 49.5993469926727 59.0542813776973 55.4386194403541 58.8248107142005 0.0531030257362752 5.97487500502036 0.840503503785201 0.968500748890633 0.0156266579394126 "scaffold_118" 204448 204538 "-" 0 "JGI_V11_231702"
"scaffold_118_328601_328690_-" 38.2650706705476 44.4739319225661 39.5374330379799 32.0140332415092 21.1033369021819 30.4909015303115 33.9996290208442 33.8444343449149 0.301806301651387 5.38511844730123 0.3788927929102 0.585828319192919 0.019303233373421 "scaffold_118" 328601 328690 "-" 0 "JGI_V11_301020"
"scaffold_119_6610_6622_+" 0 5.13374536133108 5.1140945210731 5.28202400052508 5.51974761348137 0.0283057482017822 5.33440578175589 0.0270770046071029 -1.48983190236741 2.61015238948891 0.0847434593853852 0.196186492413522 0.0409618160439014 "scaffold_119" 6610 6622 "+" 0 "JGI_V11_301032"
"scaffold_119_8060_8076_+" 5.95800338230216 5.66721463535597 6.88016565883363 7.91707097226101 7.59399209703716 7.58570880943296 9.5978700017656 8.51707601747439 0.142143602059214 3.43625674024325 0.893630524909099 0.999466063870437 0.024252502364815 "scaffold_119" 8060 8076 "+" 0 "JGI_V11_301039"
"scaffold_119_42677_42720_+" 43.5680446864694 31.8480901854618 30.2084944578626 24.6715237384736 23.8062907884801 39.2323583645941 30.3598084539687 22.8837674707701 0.345070355282948 5.24164257104837 0.339991968732917 0.545276128207408 0.0268004144939148 "scaffold_119" 42677 42720 "+" 0 "JGI_V11_228751"
